instance,metric,runs,best,mean,median,worst,standard_deviation
r105C15,total_energy,3,336.1536020996758,336.1536020996758,336.1536020996758,336.1536020996758,0.0
r105C15,total_charged_energy,3,164.66141267798022,164.66141267798022,164.66141267798022,164.66141267798022,0.0
r105C15,total_charging_time,3,80.68409221221032,80.68409221221032,80.68409221221032,80.68409221221032,0.0
r105C15,runtime_seconds,3,1.286497374996543,1.344553347332597,1.3057318749997648,1.4414307920014835,0.0689512918021282
r105C15,iterations,3,1000.0,1000.0,1000.0,1000.0,0.0
r105C15,accepted_moves,3,976.0,978.0,977.0,981.0,2.160246899469287
r105C15,improving_moves,3,14.0,22.0,24.0,28.0,5.887840577551898
r105C15,rejected_moves,3,19.0,22.0,23.0,24.0,2.160246899469287
r105C15,charging_subproblem_calls,3,2304.0,2365.3333333333335,2321.0,2471.0,75.03924898937149
r105C15,charging_subproblem_average_seconds,3,0.0005337793567371642,0.0005430462084002478,0.0005379830362048883,0.000557376232258691,1.027715648431036e-05
r105C5,feasibility_rate,3,,1.0,,,
r105C5,vehicle_count,3,2.0,2.0,2.0,2.0,0.0
r105C5,total_distance,3,156.08206946417084,156.08206946417084,156.08206946417084,156.08206946417084,0.0
r105C5,total_energy,3,156.08206946417084,156.08206946417084,156.08206946417084,156.08206946417084,0.0
r105C5,total_charged_energy,3,90.12225090073764,90.12225090073764,90.12225090073764,90.12225090073764,0.0
r105C5,total_charging_time,3,44.159902941361445,44.159902941361445,44.159902941361445,44.159902941361445,0.0
r105C5,runtime_seconds,3,0.0113651249994291,0.011477263666165527,0.011370833002729341,0.01169583299633814,0.00015456942214745563
r105C5,iterations,3,1000.0,1000.0,1000.0,1000.0,0.0
r105C5,accepted_moves,3,1000.0,1000.0,1000.0,1000.0,0.0
r105C5,improving_moves,3,0.0,0.0,0.0,0.0,0.0
r105C5,rejected_moves,3,0.0,0.0,0.0,0.0,0.0
r105C5,charging_subproblem_calls,3,37.0,37.0,37.0,37.0,0.0
r105C5,charging_subproblem_average_seconds,3,9.620273005959855e-05,9.670339676557814e-05,9.690081119392621e-05,9.700664904320965e-05,3.566518147461427e-07
rc101_21,feasibility_rate,3,,1.0,,,
rc101_21,vehicle_count,3,24.0,24.666666666666668,25.0,25.0,0.4714045207910317
rc101_21,total_distance,3,2167.8628849589286,2223.2860199790002,2230.920914364931,2271.074260613141,42.480314855408686
rc101_21,total_energy,3,2167.8628849589286,2223.2860199790002,2230.920914364931,2271.074260613141,42.480314855408686
rc101_21,total_charged_energy,3,889.5892677565344,946.6977055411529,899.7078695468643,1050.79597932006,73.72441693387181
rc101_21,total_charging_time,3,338.04392174748307,359.7451281056381,341.88899042780844,399.30247214162284,28.0152784348713
rc101_21,runtime_seconds,3,30.002628166999784,30.00484508333223,30.00317533299676,30.008731750000152,0.002757351506754039
rc101_21,iterations,3,8.0,7.333333333333333,7.0,7.0,0.4714045207910317
rc101_21,accepted_moves,3,6.0,6.333333333333333,6.0,7.0,0.4714045207910317
rc101_21,improving_moves,3,3.0,5.0,6.0,6.0,1.4142135623730951
rc101_21,rejected_moves,3,0.0,0.0,0.0,0.0,0.0
rc101_21,charging_subproblem_calls,3,2382.0,2474.0,2502.0,2538.0,66.69332800213226
rc101_21,charging_subproblem_average_seconds,3,0.011764186518511164,0.012076040731285502,0.011930592837086706,0.01253334283825864,0.0003304206193092063
rc102C10,feasibility_rate,3,,1.0,,,
rc102C10,vehicle_count,3,4.0,4.0,4.0,4.0,0.0
rc102C10,total_distance,3,423.5101819239308,423.5101819239308,423.5101819239308,423.5101819239308,0.0
rc102C10,total_energy,3,423.5101819239308,423.5101819239308,423.5101819239308,423.5101819239308,0.0
rc102C10,total_charged_energy,3,177.90413648862793,177.90413648862793,177.90413648862793,177.90413648862793,0.0
rc102C10,total_charging_time,3,69.38261323056489,69.38261323056489,69.38261323056489,69.38261323056489,0.0
rc102C10,runtime_seconds,3,0.13289612499647774,0.13713873600014873,0.13663166700280271,0.14188841600116575,0.0036885555984513653
rc102C10,iterations,3,1000.0,1000.0,1000.0,1000.0,0.0
rc102C10,accepted_moves,3,904.0,913.3333333333334,916.0,920.0,6.79869268479038
rc102C10,improving_moves,3,14.0,19.333333333333332,20.0,24.0,4.109609335312651
rc102C10,rejected_moves,3,80.0,86.66666666666667,84.0,96.0,6.79869268479038
rc102C10,charging_subproblem_calls,3,580.0,591.0,584.0,609.0,12.832251036613439
rc102C10,charging_subproblem_average_seconds,3,0.00019211080671711583,0.00019580424930151533,0.00019764413134128387,0.00019765780984614626,2.6116642674184495e-06
rc103C15,feasibility_rate,3,,1.0,,,
rc103C15,vehicle_count,3,4.0,4.0,4.0,4.0,0.0
rc103C15,total_distance,3,397.6698569130491,397.66985691304916,397.6698569130491,397.6698569130491,0.0
rc103C15,total_energy,3,397.6698569130491,397.66985691304916,397.6698569130491,397.6698569130491,0.0
rc103C15,total_charged_energy,3,173.55824127959784,178.62024450218314,181.15124611347576,181.15124611347576,3.5793768050782115
rc103C15,total_charging_time,3,67.68771409904316,69.66189535585141,70.64898598425555,70.64898598425555,1.3959569539804986
rc103C15,runtime_seconds,3,0.980842417004169,1.0224064306676155,1.0099239999981364,1.076452875000541,0.0400183143584099
rc103C15,iterations,3,1000.0,1000.0,1000.0,1000.0,0.0
rc103C15,accepted_moves,3,953.0,957.3333333333334,957.0,962.0,3.681787005729087
rc103C15,improving_moves,3,115.0,118.0,119.0,120.0,2.160246899469287
rc103C15,rejected_moves,3,38.0,42.666666666666664,43.0,47.0,3.681787005729087
rc103C15,charging_subproblem_calls,3,2640.0,2774.0,2743.0,2939.0,124.01881577674682
rc103C15,charging_subproblem_average_seconds,3,0.00034086573975304336,0.0003426678097596084,0.0003423622664093758,0.0003447754231164061,1.6106776119783297e-06
rc105C5,feasibility_rate,3,,1.0,,,
rc105C5,vehicle_count,3,2.0,2.6666666666666665,3.0,3.0,0.4714045207910317
rc105C5,total_distance,3,238.05223158918278,239.13361835169772,238.05223158918278,241.29639187672765,1.529311825719386
rc105C5,total_energy,3,238.05223158918278,239.13361835169772,238.05223158918278,241.29639187672765,1.529311825719386
rc105C5,total_charged_energy,3,48.97028515826695,83.74921881117645,48.97028515826695,153.30708611699546,49.184839656818674
rc105C5,total_charging_time,3,19.09841121172411,32.66219533635882,19.09841121172411,59.789763585628236,19.182087466159285
rc105C5,runtime_seconds,3,0.014919209002982825,0.018949583335294545,0.020670916004746687,0.02125862499815412,0.0028599869940439523
rc105C5,iterations,3,1000.0,1000.0,1000.0,1000.0,0.0
rc105C5,accepted_moves,3,992.0,997.3333333333334,1000.0,1000.0,3.7712361663282534
rc105C5,improving_moves,3,1.0,10.0,4.0,25.0,10.677078252031311
rc105C5,rejected_moves,3,0.0,2.6666666666666665,0.0,8.0,3.7712361663282534
rc105C5,charging_subproblem_calls,3,36.0,59.333333333333336,70.0,72.0,16.519348924485158
rc105C5,charging_subproblem_average_seconds,3,0.00017124438899271708,0.00017527442453265103,0.00017487687104481405,0.00017970201356042203,3.4642353570766608e-06
