instance,metric,statistic,baseline_value,candidate_value,absolute_delta,relative_delta,classification,gate_status,reason
r103C10,total_charging_time,standard_deviation,5.75116757480467,5.75116757480467,0.0,0.0,unchanged,pass,total_charging_time standard_deviation is equal within tolerance 1e-09
r103C10,total_distance,best,202.85268574464004,202.85268574464004,0.0,0.0,unchanged,pass,total_distance best is equal within tolerance 1e-09
r103C10,total_distance,mean,202.85268574464007,202.85268574464007,0.0,0.0,unchanged,pass,total_distance mean is equal within tolerance 1e-09
r103C10,total_distance,median,202.85268574464004,202.85268574464004,0.0,0.0,unchanged,pass,total_distance median is equal within tolerance 1e-09
r103C10,total_distance,worst,202.85268574464004,202.85268574464004,0.0,0.0,unchanged,pass,total_distance worst is equal within tolerance 1e-09
r103C10,total_distance,standard_deviation,0.0,0.0,0.0,0.0,unchanged,pass,total_distance standard_deviation is equal within tolerance 1e-09
r103C10,total_energy,best,202.85268574464004,202.85268574464004,0.0,0.0,unchanged,pass,total_energy best is equal within tolerance 1e-09
r103C10,total_energy,mean,202.85268574464007,202.85268574464007,0.0,0.0,unchanged,pass,total_energy mean is equal within tolerance 1e-09
r103C10,total_energy,median,202.85268574464004,202.85268574464004,0.0,0.0,unchanged,pass,total_energy median is equal within tolerance 1e-09
r103C10,total_energy,worst,202.85268574464004,202.85268574464004,0.0,0.0,unchanged,pass,total_energy worst is equal within tolerance 1e-09
r103C10,total_energy,standard_deviation,0.0,0.0,0.0,0.0,unchanged,pass,total_energy standard_deviation is equal within tolerance 1e-09
r103C10,vehicle_count,best,3.0,3.0,0.0,0.0,unchanged,pass,vehicle_count best is equal within tolerance 1e-09
r103C10,vehicle_count,mean,3.0,3.0,0.0,0.0,unchanged,pass,vehicle_count mean is equal within tolerance 1e-09
r103C10,vehicle_count,median,3.0,3.0,0.0,0.0,unchanged,pass,vehicle_count median is equal within tolerance 1e-09
r103C10,vehicle_count,worst,3.0,3.0,0.0,0.0,unchanged,pass,vehicle_count worst is equal within tolerance 1e-09
r103C10,vehicle_count,standard_deviation,0.0,0.0,0.0,0.0,unchanged,pass,vehicle_count standard_deviation is equal within tolerance 1e-09
r105C15,feasibility_rate,mean,1.0,1.0,0.0,0.0,unchanged,pass,feasibility_rate mean is equal within tolerance 1e-09
r105C15,iterations,best,1000.0,1000.0,0.0,0.0,unchanged,pass,iterations best is equal within tolerance 1e-09
r105C15,iterations,mean,1000.0,1000.0,0.0,0.0,unchanged,pass,iterations mean is equal within tolerance 1e-09
r105C15,iterations,median,1000.0,1000.0,0.0,0.0,unchanged,pass,iterations median is equal within tolerance 1e-09
r105C15,iterations,worst,1000.0,1000.0,0.0,0.0,unchanged,pass,iterations worst is equal within tolerance 1e-09
r105C15,iterations,standard_deviation,0.0,0.0,0.0,0.0,unchanged,pass,iterations standard_deviation is equal within tolerance 1e-09
r105C15,runtime_seconds,best,1.30388016699726,1.286497374996543,-0.017382792000717018,-0.013331587089592986,improvement,pass,candidate improved because lower runtime_seconds best is better
r105C15,runtime_seconds,mean,1.3489460696679696,1.344553347332597,-0.004392722335372579,-0.003256410640978261,improvement,pass,candidate improved because lower runtime_seconds mean is better
r105C15,runtime_seconds,median,1.3240390830032993,1.3057318749997648,-0.01830720800353447,-0.013826788225924938,improvement,pass,candidate improved because lower runtime_seconds median is better
r105C15,runtime_seconds,worst,1.4189189590033493,1.4414307920014835,0.022511832998134196,0.01586548185524742,regression,pass,candidate regressed because lower runtime_seconds worst is better
r105C15,runtime_seconds,standard_deviation,0.05015807947606325,0.0689512918021282,0.018793212326064943,0.37467966322421803,regression,pass,candidate regressed because lower runtime_seconds standard_deviation is better
r105C15,total_charged_energy,best,164.66141267798022,164.66141267798022,0.0,0.0,unchanged,pass,total_charged_energy best is equal within tolerance 1e-09
r105C15,total_charged_energy,mean,164.66141267798022,164.66141267798022,0.0,0.0,unchanged,pass,total_charged_energy mean is equal within tolerance 1e-09
r105C15,total_charged_energy,median,164.66141267798022,164.66141267798022,0.0,0.0,unchanged,pass,total_charged_energy median is equal within tolerance 1e-09
r105C15,total_charged_energy,worst,164.66141267798022,164.66141267798022,0.0,0.0,unchanged,pass,total_charged_energy worst is equal within tolerance 1e-09
r105C15,total_charged_energy,standard_deviation,0.0,0.0,0.0,0.0,unchanged,pass,total_charged_energy standard_deviation is equal within tolerance 1e-09
r105C15,total_charging_time,best,80.68409221221032,80.68409221221032,0.0,0.0,unchanged,pass,total_charging_time best is equal within tolerance 1e-09
r105C15,total_charging_time,mean,80.68409221221032,80.68409221221032,0.0,0.0,unchanged,pass,total_charging_time mean is equal within tolerance 1e-09
r105C15,total_charging_time,median,80.68409221221032,80.68409221221032,0.0,0.0,unchanged,pass,total_charging_time median is equal within tolerance 1e-09
r105C15,total_charging_time,worst,80.68409221221032,80.68409221221032,0.0,0.0,unchanged,pass,total_charging_time worst is equal within tolerance 1e-09
r105C15,total_charging_time,standard_deviation,0.0,0.0,0.0,0.0,unchanged,pass,total_charging_time standard_deviation is equal within tolerance 1e-09
r105C15,total_distance,best,336.1536020996758,336.1536020996758,0.0,0.0,unchanged,pass,total_distance best is equal within tolerance 1e-09
r105C15,total_distance,mean,336.1536020996758,336.1536020996758,0.0,0.0,unchanged,pass,total_distance mean is equal within tolerance 1e-09
r105C15,total_distance,median,336.1536020996758,336.1536020996758,0.0,0.0,unchanged,pass,total_distance median is equal within tolerance 1e-09
r105C15,total_distance,worst,336.1536020996758,336.1536020996758,0.0,0.0,unchanged,pass,total_distance worst is equal within tolerance 1e-09
r105C15,total_distance,standard_deviation,0.0,0.0,0.0,0.0,unchanged,pass,total_distance standard_deviation is equal within tolerance 1e-09
r105C15,total_energy,best,336.1536020996758,336.1536020996758,0.0,0.0,unchanged,pass,total_energy best is equal within tolerance 1e-09
r105C15,total_energy,mean,336.1536020996758,336.1536020996758,0.0,0.0,unchanged,pass,total_energy mean is equal within tolerance 1e-09
r105C15,total_energy,median,336.1536020996758,336.1536020996758,0.0,0.0,unchanged,pass,total_energy median is equal within tolerance 1e-09
r105C15,total_energy,worst,336.1536020996758,336.1536020996758,0.0,0.0,unchanged,pass,total_energy worst is equal within tolerance 1e-09
r105C15,total_energy,standard_deviation,0.0,0.0,0.0,0.0,unchanged,pass,total_energy standard_deviation is equal within tolerance 1e-09
r105C15,vehicle_count,best,4.0,4.0,0.0,0.0,unchanged,pass,vehicle_count best is equal within tolerance 1e-09
r105C15,vehicle_count,mean,4.0,4.0,0.0,0.0,unchanged,pass,vehicle_count mean is equal within tolerance 1e-09
r105C15,vehicle_count,median,4.0,4.0,0.0,0.0,unchanged,pass,vehicle_count median is equal within tolerance 1e-09
r105C15,vehicle_count,worst,4.0,4.0,0.0,0.0,unchanged,pass,vehicle_count worst is equal within tolerance 1e-09
r105C15,vehicle_count,standard_deviation,0.0,0.0,0.0,0.0,unchanged,pass,vehicle_count standard_deviation is equal within tolerance 1e-09
r105C5,feasibility_rate,mean,1.0,1.0,0.0,0.0,unchanged,pass,feasibility_rate mean is equal within tolerance 1e-09
r105C5,iterations,best,1000.0,1000.0,0.0,0.0,unchanged,pass,iterations best is equal within tolerance 1e-09
r105C5,iterations,mean,1000.0,1000.0,0.0,0.0,unchanged,pass,iterations mean is equal within tolerance 1e-09
r105C5,iterations,median,1000.0,1000.0,0.0,0.0,unchanged,pass,iterations median is equal within tolerance 1e-09
r105C5,iterations,worst,1000.0,1000.0,0.0,0.0,unchanged,pass,iterations worst is equal within tolerance 1e-09
r105C5,iterations,standard_deviation,0.0,0.0,0.0,0.0,unchanged,pass,iterations standard_deviation is equal within tolerance 1e-09
r105C5,runtime_seconds,best,0.011254374992859084,0.0113651249994291,0.0001107500065700151,0.009840618127642461,regression,pass,candidate regressed because lower runtime_seconds best is better
r105C5,runtime_seconds,mean,0.011446597328661786,0.011477263666165527,3.066633750374061e-05,0.0026790789108090155,regression,pass,candidate regressed because lower runtime_seconds mean is better
r105C5,runtime_seconds,median,0.011278791993390769,0.011370833002729341,9.204100933857262e-05,0.008160537883179999,regression,pass,candidate regressed because lower runtime_seconds median is better
r105C5,runtime_seconds,worst,0.011806624999735504,0.01169583299633814,-0.00011079200339736417,-0.009383884336111816,improvement,pass,candidate improved because lower runtime_seconds worst is better
r105C5,runtime_seconds,standard_deviation,0.0002547730891503462,0.00015456942214745563,-0.00010020366700289057,-0.39330553841877147,improvement,pass,candidate improved because lower runtime_seconds standard_deviation is better
r105C5,total_charged_energy,best,90.12225090073764,90.12225090073764,0.0,0.0,unchanged,pass,total_charged_energy best is equal within tolerance 1e-09
r105C5,total_charged_energy,mean,90.12225090073764,90.12225090073764,0.0,0.0,unchanged,pass,total_charged_energy mean is equal within tolerance 1e-09
r105C5,total_charged_energy,median,90.12225090073764,90.12225090073764,0.0,0.0,unchanged,pass,total_charged_energy median is equal within tolerance 1e-09
r105C5,total_charged_energy,worst,90.12225090073764,90.12225090073764,0.0,0.0,unchanged,pass,total_charged_energy worst is equal within tolerance 1e-09
r105C5,total_charged_energy,standard_deviation,0.0,0.0,0.0,0.0,unchanged,pass,total_charged_energy standard_deviation is equal within tolerance 1e-09
r105C5,total_charging_time,best,44.159902941361445,44.159902941361445,0.0,0.0,unchanged,pass,total_charging_time best is equal within tolerance 1e-09
r105C5,total_charging_time,mean,44.159902941361445,44.159902941361445,0.0,0.0,unchanged,pass,total_charging_time mean is equal within tolerance 1e-09
r105C5,total_charging_time,median,44.159902941361445,44.159902941361445,0.0,0.0,unchanged,pass,total_charging_time median is equal within tolerance 1e-09
r105C5,total_charging_time,worst,44.159902941361445,44.159902941361445,0.0,0.0,unchanged,pass,total_charging_time worst is equal within tolerance 1e-09
r105C5,total_charging_time,standard_deviation,0.0,0.0,0.0,0.0,unchanged,pass,total_charging_time standard_deviation is equal within tolerance 1e-09
r105C5,total_distance,best,156.08206946417084,156.08206946417084,0.0,0.0,unchanged,pass,total_distance best is equal within tolerance 1e-09
r105C5,total_distance,mean,156.08206946417084,156.08206946417084,0.0,0.0,unchanged,pass,total_distance mean is equal within tolerance 1e-09
r105C5,total_distance,median,156.08206946417084,156.08206946417084,0.0,0.0,unchanged,pass,total_distance median is equal within tolerance 1e-09
r105C5,total_distance,worst,156.08206946417084,156.08206946417084,0.0,0.0,unchanged,pass,total_distance worst is equal within tolerance 1e-09
r105C5,total_distance,standard_deviation,0.0,0.0,0.0,0.0,unchanged,pass,total_distance standard_deviation is equal within tolerance 1e-09
r105C5,total_energy,best,156.08206946417084,156.08206946417084,0.0,0.0,unchanged,pass,total_energy best is equal within tolerance 1e-09
r105C5,total_energy,mean,156.08206946417084,156.08206946417084,0.0,0.0,unchanged,pass,total_energy mean is equal within tolerance 1e-09
r105C5,total_energy,median,156.08206946417084,156.08206946417084,0.0,0.0,unchanged,pass,total_energy median is equal within tolerance 1e-09
r105C5,total_energy,worst,156.08206946417084,156.08206946417084,0.0,0.0,unchanged,pass,total_energy worst is equal within tolerance 1e-09
r105C5,total_energy,standard_deviation,0.0,0.0,0.0,0.0,unchanged,pass,total_energy standard_deviation is equal within tolerance 1e-09
r105C5,vehicle_count,best,2.0,2.0,0.0,0.0,unchanged,pass,vehicle_count best is equal within tolerance 1e-09
r105C5,vehicle_count,mean,2.0,2.0,0.0,0.0,unchanged,pass,vehicle_count mean is equal within tolerance 1e-09
r105C5,vehicle_count,median,2.0,2.0,0.0,0.0,unchanged,pass,vehicle_count median is equal within tolerance 1e-09
r105C5,vehicle_count,worst,2.0,2.0,0.0,0.0,unchanged,pass,vehicle_count worst is equal within tolerance 1e-09
r105C5,vehicle_count,standard_deviation,0.0,0.0,0.0,0.0,unchanged,pass,vehicle_count standard_deviation is equal within tolerance 1e-09
rc101_21,feasibility_rate,mean,1.0,1.0,0.0,0.0,unchanged,pass,feasibility_rate mean is equal within tolerance 1e-09
rc101_21,iterations,best,8.0,8.0,0.0,0.0,unchanged,pass,iterations best is equal within tolerance 1e-09
rc101_21,iterations,mean,7.333333333333333,7.333333333333333,0.0,0.0,unchanged,pass,iterations mean is equal within tolerance 1e-09
rc101_21,iterations,median,7.0,7.0,0.0,0.0,unchanged,pass,iterations median is equal within tolerance 1e-09
rc101_21,iterations,worst,7.0,7.0,0.0,0.0,unchanged,pass,iterations worst is equal within tolerance 1e-09
rc101_21,iterations,standard_deviation,0.4714045207910317,0.4714045207910317,0.0,0.0,unchanged,pass,iterations standard_deviation is equal within tolerance 1e-09
rc101_21,runtime_seconds,best,30.0019495000015,30.002628166999784,0.0006786669982830063,2.262076330349707e-05,regression,pass,candidate regressed because lower runtime_seconds best is better
rc101_21,runtime_seconds,mean,30.00959168033296,30.00484508333223,-0.0047465970007287694,-0.00015816932970265943,improvement,pass,candidate improved because lower runtime_seconds mean is better
rc101_21,runtime_seconds,median,30.004172875000222,30.00317533299676,-0.000997542003460694,-3.324677562739469e-05,improvement,pass,candidate improved because lower runtime_seconds median is better
rc101_21,runtime_seconds,worst,30.022652665997157,30.008731750000152,-0.013920915997005068,-0.0004636804133157601,improvement,pass,candidate improved because lower runtime_seconds worst is better
rc101_21,runtime_seconds,standard_deviation,0.009280009302671326,0.002757351506754039,-0.006522657795917287,-0.7028719027296327,improvement,pass,candidate improved because lower runtime_seconds standard_deviation is better
rc101_21,total_charged_energy,best,889.5892677565344,889.5892677565344,0.0,0.0,unchanged,pass,total_charged_energy best is equal within tolerance 1e-09
rc101_21,total_charged_energy,mean,946.6977055411529,946.6977055411529,0.0,0.0,unchanged,pass,total_charged_energy mean is equal within tolerance 1e-09
rc101_21,total_charged_energy,median,899.7078695468643,899.7078695468643,0.0,0.0,unchanged,pass,total_charged_energy median is equal within tolerance 1e-09
rc101_21,total_charged_energy,worst,1050.79597932006,1050.79597932006,0.0,0.0,unchanged,pass,total_charged_energy worst is equal within tolerance 1e-09
rc101_21,total_charged_energy,standard_deviation,73.72441693387181,73.72441693387181,0.0,0.0,unchanged,pass,total_charged_energy standard_deviation is equal within tolerance 1e-09
rc101_21,total_charging_time,best,338.04392174748307,338.04392174748307,0.0,0.0,unchanged,pass,total_charging_time best is equal within tolerance 1e-09
rc101_21,total_charging_time,mean,359.7451281056381,359.7451281056381,0.0,0.0,unchanged,pass,total_charging_time mean is equal within tolerance 1e-09
rc101_21,total_charging_time,median,341.88899042780844,341.88899042780844,0.0,0.0,unchanged,pass,total_charging_time median is equal within tolerance 1e-09
rc101_21,total_charging_time,worst,399.30247214162284,399.30247214162284,0.0,0.0,unchanged,pass,total_charging_time worst is equal within tolerance 1e-09
rc101_21,total_charging_time,standard_deviation,28.0152784348713,28.0152784348713,0.0,0.0,unchanged,pass,total_charging_time standard_deviation is equal within tolerance 1e-09
rc101_21,total_distance,best,2167.8628849589286,2167.8628849589286,0.0,0.0,unchanged,pass,total_distance best is equal within tolerance 1e-09
rc101_21,total_distance,mean,2223.2860199790002,2223.2860199790002,0.0,0.0,unchanged,pass,total_distance mean is equal within tolerance 1e-09
rc101_21,total_distance,median,2230.920914364931,2230.920914364931,0.0,0.0,unchanged,pass,total_distance median is equal within tolerance 1e-09
rc101_21,total_distance,worst,2271.074260613141,2271.074260613141,0.0,0.0,unchanged,pass,total_distance worst is equal within tolerance 1e-09
rc101_21,total_distance,standard_deviation,42.480314855408686,42.480314855408686,0.0,0.0,unchanged,pass,total_distance standard_deviation is equal within tolerance 1e-09
rc101_21,total_energy,best,2167.8628849589286,2167.8628849589286,0.0,0.0,unchanged,pass,total_energy best is equal within tolerance 1e-09
rc101_21,total_energy,mean,2223.2860199790002,2223.2860199790002,0.0,0.0,unchanged,pass,total_energy mean is equal within tolerance 1e-09
rc101_21,total_energy,median,2230.920914364931,2230.920914364931,0.0,0.0,unchanged,pass,total_energy median is equal within tolerance 1e-09
rc101_21,total_energy,worst,2271.074260613141,2271.074260613141,0.0,0.0,unchanged,pass,total_energy worst is equal within tolerance 1e-09
rc101_21,total_energy,standard_deviation,42.480314855408686,42.480314855408686,0.0,0.0,unchanged,pass,total_energy standard_deviation is equal within tolerance 1e-09
rc101_21,vehicle_count,best,24.0,24.0,0.0,0.0,unchanged,pass,vehicle_count best is equal within tolerance 1e-09
rc101_21,vehicle_count,mean,24.666666666666668,24.666666666666668,0.0,0.0,unchanged,pass,vehicle_count mean is equal within tolerance 1e-09
rc101_21,vehicle_count,median,25.0,25.0,0.0,0.0,unchanged,pass,vehicle_count median is equal within tolerance 1e-09
rc101_21,vehicle_count,worst,25.0,25.0,0.0,0.0,unchanged,pass,vehicle_count worst is equal within tolerance 1e-09
rc101_21,vehicle_count,standard_deviation,0.4714045207910317,0.4714045207910317,0.0,0.0,unchanged,pass,vehicle_count standard_deviation is equal within tolerance 1e-09
rc102C10,feasibility_rate,mean,1.0,1.0,0.0,0.0,unchanged,pass,feasibility_rate mean is equal within tolerance 1e-09
rc102C10,iterations,best,1000.0,1000.0,0.0,0.0,unchanged,pass,iterations best is equal within tolerance 1e-09
rc102C10,iterations,mean,1000.0,1000.0,0.0,0.0,unchanged,pass,iterations mean is equal within tolerance 1e-09
rc102C10,iterations,median,1000.0,1000.0,0.0,0.0,unchanged,pass,iterations median is equal within tolerance 1e-09
rc102C10,iterations,worst,1000.0,1000.0,0.0,0.0,unchanged,pass,iterations worst is equal within tolerance 1e-09
rc102C10,iterations,standard_deviation,0.0,0.0,0.0,0.0,unchanged,pass,iterations standard_deviation is equal within tolerance 1e-09
rc102C10,runtime_seconds,best,0.13518745799956378,0.13289612499647774,-0.002291333003086038,-0.016949301636350257,improvement,pass,candidate improved because lower runtime_seconds best is better
rc102C10,runtime_seconds,mean,0.13985599966448112,0.13713873600014873,-0.002717263664332392,-0.019429010345292243,improvement,pass,candidate improved because lower runtime_seconds mean is better
rc102C10,runtime_seconds,median,0.139763082996069,0.13663166700280271,-0.0031314159932662733,-0.022405172568741548,improvement,pass,candidate improved because lower runtime_seconds median is better
rc102C10,runtime_seconds,worst,0.14461745799781056,0.14188841600116575,-0.00272904199664481,-0.018870764528900283,improvement,pass,candidate improved because lower runtime_seconds worst is better
rc102C10,runtime_seconds,standard_deviation,0.0038503419867318453,0.0036885555984513653,-0.00016178638828047995,-0.04201870608844374,improvement,pass,candidate improved because lower runtime_seconds standard_deviation is better
rc102C10,total_charged_energy,best,177.90413648862793,177.90413648862793,0.0,0.0,unchanged,pass,total_charged_energy best is equal within tolerance 1e-09
rc102C10,total_charged_energy,mean,177.90413648862793,177.90413648862793,0.0,0.0,unchanged,pass,total_charged_energy mean is equal within tolerance 1e-09
rc102C10,total_charged_energy,median,177.90413648862793,177.90413648862793,0.0,0.0,unchanged,pass,total_charged_energy median is equal within tolerance 1e-09
rc102C10,total_charged_energy,worst,177.90413648862793,177.90413648862793,0.0,0.0,unchanged,pass,total_charged_energy worst is equal within tolerance 1e-09
rc102C10,total_charged_energy,standard_deviation,0.0,0.0,0.0,0.0,unchanged,pass,total_charged_energy standard_deviation is equal within tolerance 1e-09
rc102C10,total_charging_time,best,69.38261323056489,69.38261323056489,0.0,0.0,unchanged,pass,total_charging_time best is equal within tolerance 1e-09
rc102C10,total_charging_time,mean,69.38261323056489,69.38261323056489,0.0,0.0,unchanged,pass,total_charging_time mean is equal within tolerance 1e-09
rc102C10,total_charging_time,median,69.38261323056489,69.38261323056489,0.0,0.0,unchanged,pass,total_charging_time median is equal within tolerance 1e-09
rc102C10,total_charging_time,worst,69.38261323056489,69.38261323056489,0.0,0.0,unchanged,pass,total_charging_time worst is equal within tolerance 1e-09
rc102C10,total_charging_time,standard_deviation,0.0,0.0,0.0,0.0,unchanged,pass,total_charging_time standard_deviation is equal within tolerance 1e-09
rc102C10,total_distance,best,423.5101819239308,423.5101819239308,0.0,0.0,unchanged,pass,total_distance best is equal within tolerance 1e-09
rc102C10,total_distance,mean,423.5101819239308,423.5101819239308,0.0,0.0,unchanged,pass,total_distance mean is equal within tolerance 1e-09
rc102C10,total_distance,median,423.5101819239308,423.5101819239308,0.0,0.0,unchanged,pass,total_distance median is equal within tolerance 1e-09
rc102C10,total_distance,worst,423.5101819239308,423.5101819239308,0.0,0.0,unchanged,pass,total_distance worst is equal within tolerance 1e-09
rc102C10,total_distance,standard_deviation,0.0,0.0,0.0,0.0,unchanged,pass,total_distance standard_deviation is equal within tolerance 1e-09
rc102C10,total_energy,best,423.5101819239308,423.5101819239308,0.0,0.0,unchanged,pass,total_energy best is equal within tolerance 1e-09
rc102C10,total_energy,mean,423.5101819239308,423.5101819239308,0.0,0.0,unchanged,pass,total_energy mean is equal within tolerance 1e-09
rc102C10,total_energy,median,423.5101819239308,423.5101819239308,0.0,0.0,unchanged,pass,total_energy median is equal within tolerance 1e-09
rc102C10,total_energy,worst,423.5101819239308,423.5101819239308,0.0,0.0,unchanged,pass,total_energy worst is equal within tolerance 1e-09
rc102C10,total_energy,standard_deviation,0.0,0.0,0.0,0.0,unchanged,pass,total_energy standard_deviation is equal within tolerance 1e-09
rc102C10,vehicle_count,best,4.0,4.0,0.0,0.0,unchanged,pass,vehicle_count best is equal within tolerance 1e-09
rc102C10,vehicle_count,mean,4.0,4.0,0.0,0.0,unchanged,pass,vehicle_count mean is equal within tolerance 1e-09
rc102C10,vehicle_count,median,4.0,4.0,0.0,0.0,unchanged,pass,vehicle_count median is equal within tolerance 1e-09
rc102C10,vehicle_count,worst,4.0,4.0,0.0,0.0,unchanged,pass,vehicle_count worst is equal within tolerance 1e-09
rc102C10,vehicle_count,standard_deviation,0.0,0.0,0.0,0.0,unchanged,pass,vehicle_count standard_deviation is equal within tolerance 1e-09
rc103C15,feasibility_rate,mean,1.0,1.0,0.0,0.0,unchanged,pass,feasibility_rate mean is equal within tolerance 1e-09
rc103C15,iterations,best,1000.0,1000.0,0.0,0.0,unchanged,pass,iterations best is equal within tolerance 1e-09
rc103C15,iterations,mean,1000.0,1000.0,0.0,0.0,unchanged,pass,iterations mean is equal within tolerance 1e-09
rc103C15,iterations,median,1000.0,1000.0,0.0,0.0,unchanged,pass,iterations median is equal within tolerance 1e-09
rc103C15,iterations,worst,1000.0,1000.0,0.0,0.0,unchanged,pass,iterations worst is equal within tolerance 1e-09
rc103C15,iterations,standard_deviation,0.0,0.0,0.0,0.0,unchanged,pass,iterations standard_deviation is equal within tolerance 1e-09
rc103C15,runtime_seconds,best,0.9966026250040159,0.980842417004169,-0.015760207999846898,-0.015813933863342365,improvement,pass,candidate improved because lower runtime_seconds best is better
rc103C15,runtime_seconds,mean,1.0333203196690495,1.0224064306676155,-0.010913889001433974,-0.010561961081854521,improvement,pass,candidate improved because lower runtime_seconds mean is better
rc103C15,runtime_seconds,median,1.0067397090024315,1.0099239999981364,0.0031842909957049415,0.0031629734749016947,regression,pass,candidate regressed because lower runtime_seconds median is better
rc103C15,runtime_seconds,worst,1.0966186250007013,1.076452875000541,-0.020165750000160187,-0.018389027452590724,improvement,pass,candidate improved because lower runtime_seconds worst is better
rc103C15,runtime_seconds,standard_deviation,0.04494957701982665,0.0400183143584099,-0.0049312626614167535,-0.10970654204914186,improvement,pass,candidate improved because lower runtime_seconds standard_deviation is better
rc103C15,total_charged_energy,best,173.55824127959784,173.55824127959784,0.0,0.0,unchanged,pass,total_charged_energy best is equal within tolerance 1e-09
rc103C15,total_charged_energy,mean,178.62024450218314,178.62024450218314,0.0,0.0,unchanged,pass,total_charged_energy mean is equal within tolerance 1e-09
rc103C15,total_charged_energy,median,181.15124611347576,181.15124611347576,0.0,0.0,unchanged,pass,total_charged_energy median is equal within tolerance 1e-09
rc103C15,total_charged_energy,worst,181.15124611347576,181.15124611347576,0.0,0.0,unchanged,pass,total_charged_energy worst is equal within tolerance 1e-09
rc103C15,total_charged_energy,standard_deviation,3.5793768050782115,3.5793768050782115,0.0,0.0,unchanged,pass,total_charged_energy standard_deviation is equal within tolerance 1e-09
rc103C15,total_charging_time,best,67.68771409904316,67.68771409904316,0.0,0.0,unchanged,pass,total_charging_time best is equal within tolerance 1e-09
rc103C15,total_charging_time,mean,69.66189535585141,69.66189535585141,0.0,0.0,unchanged,pass,total_charging_time mean is equal within tolerance 1e-09
rc103C15,total_charging_time,median,70.64898598425555,70.64898598425555,0.0,0.0,unchanged,pass,total_charging_time median is equal within tolerance 1e-09
rc103C15,total_charging_time,worst,70.64898598425555,70.64898598425555,0.0,0.0,unchanged,pass,total_charging_time worst is equal within tolerance 1e-09
rc103C15,total_charging_time,standard_deviation,1.3959569539804986,1.3959569539804986,0.0,0.0,unchanged,pass,total_charging_time standard_deviation is equal within tolerance 1e-09
rc103C15,total_distance,best,397.6698569130491,397.6698569130491,0.0,0.0,unchanged,pass,total_distance best is equal within tolerance 1e-09
rc103C15,total_distance,mean,397.66985691304916,397.66985691304916,0.0,0.0,unchanged,pass,total_distance mean is equal within tolerance 1e-09
rc103C15,total_distance,median,397.6698569130491,397.6698569130491,0.0,0.0,unchanged,pass,total_distance median is equal within tolerance 1e-09
rc103C15,total_distance,worst,397.6698569130491,397.6698569130491,0.0,0.0,unchanged,pass,total_distance worst is equal within tolerance 1e-09
rc103C15,total_distance,standard_deviation,0.0,0.0,0.0,0.0,unchanged,pass,total_distance standard_deviation is equal within tolerance 1e-09
rc103C15,total_energy,best,397.6698569130491,397.6698569130491,0.0,0.0,unchanged,pass,total_energy best is equal within tolerance 1e-09
rc103C15,total_energy,mean,397.66985691304916,397.66985691304916,0.0,0.0,unchanged,pass,total_energy mean is equal within tolerance 1e-09
rc103C15,total_energy,median,397.6698569130491,397.6698569130491,0.0,0.0,unchanged,pass,total_energy median is equal within tolerance 1e-09
rc103C15,total_energy,worst,397.6698569130491,397.6698569130491,0.0,0.0,unchanged,pass,total_energy worst is equal within tolerance 1e-09
rc103C15,total_energy,standard_deviation,0.0,0.0,0.0,0.0,unchanged,pass,total_energy standard_deviation is equal within tolerance 1e-09
rc103C15,vehicle_count,best,4.0,4.0,0.0,0.0,unchanged,pass,vehicle_count best is equal within tolerance 1e-09
rc103C15,vehicle_count,mean,4.0,4.0,0.0,0.0,unchanged,pass,vehicle_count mean is equal within tolerance 1e-09
rc103C15,vehicle_count,median,4.0,4.0,0.0,0.0,unchanged,pass,vehicle_count median is equal within tolerance 1e-09
rc103C15,vehicle_count,worst,4.0,4.0,0.0,0.0,unchanged,pass,vehicle_count worst is equal within tolerance 1e-09
rc103C15,vehicle_count,standard_deviation,0.0,0.0,0.0,0.0,unchanged,pass,vehicle_count standard_deviation is equal within tolerance 1e-09
rc105C5,feasibility_rate,mean,1.0,1.0,0.0,0.0,unchanged,pass,feasibility_rate mean is equal within tolerance 1e-09
rc105C5,iterations,best,1000.0,1000.0,0.0,0.0,unchanged,pass,iterations best is equal within tolerance 1e-09
rc105C5,iterations,mean,1000.0,1000.0,0.0,0.0,unchanged,pass,iterations mean is equal within tolerance 1e-09
rc105C5,iterations,median,1000.0,1000.0,0.0,0.0,unchanged,pass,iterations median is equal within tolerance 1e-09
rc105C5,iterations,worst,1000.0,1000.0,0.0,0.0,unchanged,pass,iterations worst is equal within tolerance 1e-09
rc105C5,iterations,standard_deviation,0.0,0.0,0.0,0.0,unchanged,pass,iterations standard_deviation is equal within tolerance 1e-09
rc105C5,runtime_seconds,best,0.01526620900403941,0.014919209002982825,-0.00034700000105658546,-0.022729939107002262,improvement,pass,candidate improved because lower runtime_seconds best is better
rc105C5,runtime_seconds,mean,0.019244681000903558,0.018949583335294545,-0.00029509766560901346,-0.015333985821597059,improvement,pass,candidate improved because lower runtime_seconds mean is better
rc105C5,runtime_seconds,median,0.021047374997579027,0.020670916004746687,-0.0003764589928323403,-0.017886268139169017,improvement,pass,candidate improved because lower runtime_seconds median is better
rc105C5,runtime_seconds,worst,0.02142045900109224,0.02125862499815412,-0.00016183400293812156,-0.0075551136849994465,improvement,pass,candidate improved because lower runtime_seconds worst is better
