schema_version,run_label,experiment_id,scope,instance,seed,algorithm,operator_profile,repository_revision,repository_dirty,algorithm_source_sha256,configuration_sha256,instance_sha256,stage00_manifest_sha256,environment_sha256,reference_vrp_evrp_hub_revision,reference_vrp_evrp_hub_dirty,reference_py_ga_vrptw_revision,reference_py_ga_vrptw_dirty,start_utc,end_utc,time_limit_seconds,max_iterations,threads,objective_schema,objective_key,vehicle_count,total_distance,total_charging_time,charging_count,runtime_seconds,first_feasible_time,best_time,iterations,effective_iterations,accepted_moves,improving_moves,rejected_moves,charging_subproblem_calls,trace_started_calls,trace_completed_calls,trace_exact_calls,trace_cache_hits,trace_precomputed_routes,trace_route_evaluations,trace_deadline_events,trace_screening_calls,trace_screening_passes,trace_screening_rejections,trace_screening_cache_hits,trace_screening_exact_call_blocked,trace_screening_reason_counts,trace_cache_incremental_counts,trace_incremental_propagations,trace_incremental_fallbacks,trace_reconciliation_status,peak_tracemalloc_bytes,peak_rss_bytes,status,feasible,failure_reason,failure_path,raw_path,solution_path,trace_path,event_path,environment_path
1,stage03.2_cache_incremental_attempt02,c106C15-alns_stage02_constraint_guided-2015,formal,c106C15,2015,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,468b2d71040b4d7e583c02ca2036c393a50a94c5,False,9f624c82445a8c93a5339e9ec5c2a2efc6ea99023cd1c72e12eb247273f53a01,4da5f1da3791d1a2538874fb51d25bff691c1a4039faef054d655af94410d49f,eba58a458a9fd13ae8fd404df8db1d04e49271326316256ee060468048881a86,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,c3d3b01dfbaea3ca09fd568d8e0da81d2e4c7cc5a3aa4de53d5596931a0b70e3,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T23:54:20.922362+00:00,2026-07-13T23:54:24.700232+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[3, 298.193048757, 466.827628929, 2]",3,298.1930487570892,466.82762892941594,2,3.7301650840090588,0.020738583989441395,0.8707732089969795,1000,1000,719,19,281,1276,1276,1276,1276,54530,14,55820,0,179956,73010,4790,102156,106946,"{""forward_time_window_prefilter"": 106946}","{""cache_evictions"": 0, ""cache_hits"": 54530, ""cache_lookups"": 55806, ""cache_misses"": 1276, ""cache_oversize_not_cached"": 0, ""cache_stores"": 1276, ""incremental_fallbacks"": 0, ""incremental_propagations"": 44}",44,0,pass,,4144840704,feasible,True,,,raw/c106C15-alns_stage02_constraint_guided-2015.json,solutions/c106C15-alns_stage02_constraint_guided-2015.json,traces/c106C15-alns_stage02_constraint_guided-2015.json,events/c106C15-alns_stage02_constraint_guided-2015.jsonl,environments/c106C15-alns_stage02_constraint_guided-2015.json
1,stage03.2_cache_incremental_attempt02,c106C15-alns_stage02_constraint_guided-2016,formal,c106C15,2016,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,468b2d71040b4d7e583c02ca2036c393a50a94c5,False,9f624c82445a8c93a5339e9ec5c2a2efc6ea99023cd1c72e12eb247273f53a01,4da5f1da3791d1a2538874fb51d25bff691c1a4039faef054d655af94410d49f,eba58a458a9fd13ae8fd404df8db1d04e49271326316256ee060468048881a86,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,a9fb488d01a954a0a8f9a9069e17d162b93be581a196c34e734740ef1bdf3bdc,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T23:54:30.613071+00:00,2026-07-13T23:54:34.581066+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[3, 275.133168873, 437.989595186, 2]",3,275.1331688731623,437.989595186203,2,3.919475041999249,0.020647958997869864,3.5397967500030063,1000,1000,684,22,316,1502,1502,1502,1502,55372,22,56896,0,187928,75724,5548,106656,112204,"{""forward_time_window_prefilter"": 112204}","{""cache_evictions"": 0, ""cache_hits"": 55372, ""cache_lookups"": 56874, ""cache_misses"": 1502, ""cache_oversize_not_cached"": 0, ""cache_stores"": 1502, ""incremental_fallbacks"": 0, ""incremental_propagations"": 44}",44,0,pass,,4144840704,feasible,True,,,raw/c106C15-alns_stage02_constraint_guided-2016.json,solutions/c106C15-alns_stage02_constraint_guided-2016.json,traces/c106C15-alns_stage02_constraint_guided-2016.json,events/c106C15-alns_stage02_constraint_guided-2016.jsonl,environments/c106C15-alns_stage02_constraint_guided-2016.json
1,stage03.2_cache_incremental_attempt02,r101_21-alns_stage02_constraint_guided-2014,formal,r101_21,2014,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,468b2d71040b4d7e583c02ca2036c393a50a94c5,False,9f624c82445a8c93a5339e9ec5c2a2efc6ea99023cd1c72e12eb247273f53a01,4da5f1da3791d1a2538874fb51d25bff691c1a4039faef054d655af94410d49f,0e5a3dffffbd3c516b528ef32ba1a488b817d2f151fc3e8c81023814de1c103a,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,d38cfb1b7b8d10b557acf6d99b8eccf61f3718532defe40b26419237b5bd13ab,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T23:57:37.308745+00:00,2026-07-13T23:58:07.416937+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[20, 1735.080023474, 396.51781678, 23]",20,1735.0800234735668,396.5178167803147,23,30.010385667002993,0.5296050830220338,19.29208500002278,271,271,204,43,67,1526,1526,1526,1526,29779,120,31425,5,590828,82181,63639,445008,508647,"{""capacity_prefilter"": 5566, ""forward_time_window_prefilter"": 502802, ""single_segment_energy_prefilter"": 279}","{""cache_evictions"": 0, ""cache_hits"": 29779, ""cache_lookups"": 31305, ""cache_misses"": 1526, ""cache_oversize_not_cached"": 0, ""cache_stores"": 1526, ""incremental_fallbacks"": 0, ""incremental_propagations"": 47}",47,0,pass,,4411588608,feasible,True,,,raw/r101_21-alns_stage02_constraint_guided-2014.json,solutions/r101_21-alns_stage02_constraint_guided-2014.json,traces/r101_21-alns_stage02_constraint_guided-2014.json,events/r101_21-alns_stage02_constraint_guided-2014.jsonl,environments/r101_21-alns_stage02_constraint_guided-2014.json
1,stage03.2_cache_incremental_attempt02,r101_21-alns_stage02_constraint_guided-2015,formal,r101_21,2015,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,468b2d71040b4d7e583c02ca2036c393a50a94c5,False,9f624c82445a8c93a5339e9ec5c2a2efc6ea99023cd1c72e12eb247273f53a01,4da5f1da3791d1a2538874fb51d25bff691c1a4039faef054d655af94410d49f,0e5a3dffffbd3c516b528ef32ba1a488b817d2f151fc3e8c81023814de1c103a,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,48058e8af451a65568a9914b32deac20a0fa346ef09778b8cfde41e77baebcea,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T23:58:24.647210+00:00,2026-07-13T23:58:54.774633+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[20, 1760.928139464, 429.112245686, 23]",20,1760.928139464107,429.1122456863273,23,30.00067270800355,0.5546531660074834,26.04113687502104,346,346,287,51,59,1470,1470,1470,1470,42622,116,44208,4,686274,99696,59599,526979,586578,"{""capacity_prefilter"": 3066, ""forward_time_window_prefilter"": 583005, ""single_segment_energy_prefilter"": 507}","{""cache_evictions"": 0, ""cache_hits"": 42622, ""cache_lookups"": 44092, ""cache_misses"": 1470, ""cache_oversize_not_cached"": 0, ""cache_stores"": 1470, ""incremental_fallbacks"": 0, ""incremental_propagations"": 47}",47,0,pass,,4411588608,feasible,True,,,raw/r101_21-alns_stage02_constraint_guided-2015.json,solutions/r101_21-alns_stage02_constraint_guided-2015.json,traces/r101_21-alns_stage02_constraint_guided-2015.json,events/r101_21-alns_stage02_constraint_guided-2015.jsonl,environments/r101_21-alns_stage02_constraint_guided-2015.json
1,stage03.2_cache_incremental_attempt02,r101_21-alns_stage02_constraint_guided-2016,formal,r101_21,2016,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,468b2d71040b4d7e583c02ca2036c393a50a94c5,False,9f624c82445a8c93a5339e9ec5c2a2efc6ea99023cd1c72e12eb247273f53a01,4da5f1da3791d1a2538874fb51d25bff691c1a4039faef054d655af94410d49f,0e5a3dffffbd3c516b528ef32ba1a488b817d2f151fc3e8c81023814de1c103a,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,36568d62600aa6b43b31a4d7db1c9ef1a1658e1381514e1faf9af5ac29df2833,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T23:59:13.287027+00:00,2026-07-13T23:59:43.422090+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[20, 1718.126450884, 387.496489613, 24]",20,1718.1264508838335,387.4964896133524,24,30.00201975001255,0.5471077080001123,11.140124416997423,298,298,220,37,78,1348,1348,1348,1348,34782,145,36275,5,754339,88254,57089,608996,666085,"{""capacity_prefilter"": 3555, ""forward_time_window_prefilter"": 662503, ""single_segment_energy_prefilter"": 27}","{""cache_evictions"": 0, ""cache_hits"": 34782, ""cache_lookups"": 36130, ""cache_misses"": 1348, ""cache_oversize_not_cached"": 0, ""cache_stores"": 1348, ""incremental_fallbacks"": 0, ""incremental_propagations"": 47}",47,0,pass,,4411588608,feasible,True,,,raw/r101_21-alns_stage02_constraint_guided-2016.json,solutions/r101_21-alns_stage02_constraint_guided-2016.json,traces/r101_21-alns_stage02_constraint_guided-2016.json,events/r101_21-alns_stage02_constraint_guided-2016.jsonl,environments/r101_21-alns_stage02_constraint_guided-2016.json
1,stage03.2_cache_incremental_attempt02,r103C10-alns_stage02_constraint_guided-2014,formal,r103C10,2014,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,468b2d71040b4d7e583c02ca2036c393a50a94c5,False,9f624c82445a8c93a5339e9ec5c2a2efc6ea99023cd1c72e12eb247273f53a01,4da5f1da3791d1a2538874fb51d25bff691c1a4039faef054d655af94410d49f,00debfb0e1fa34796b1644a045a064f52cb1f35052df9faa485db4b4f5ff512e,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,ae6067b977dc03a535fe6b9f98a2fa728c5bf424924461e8e57ef86aff1d1017,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T23:53:49.181172+00:00,2026-07-13T23:53:50.801103+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[2, 207.051154172, 49.247992351, 3]",2,207.0511541721048,49.24799235093133,3,1.5933629169885535,0.020320374984294176,0.42570304198306985,1000,1000,613,71,387,797,797,797,797,21667,56,22520,0,60986,32110,1748,27128,28876,"{""forward_time_window_prefilter"": 28876}","{""cache_evictions"": 0, ""cache_hits"": 21667, ""cache_lookups"": 22464, ""cache_misses"": 797, ""cache_oversize_not_cached"": 0, ""cache_stores"": 797, ""incremental_fallbacks"": 0, ""incremental_propagations"": 34}",34,0,pass,,4144840704,feasible,True,,,raw/r103C10-alns_stage02_constraint_guided-2014.json,solutions/r103C10-alns_stage02_constraint_guided-2014.json,traces/r103C10-alns_stage02_constraint_guided-2014.json,events/r103C10-alns_stage02_constraint_guided-2014.jsonl,environments/r103C10-alns_stage02_constraint_guided-2014.json
1,stage03.2_cache_incremental_attempt02,r103C10-alns_stage02_constraint_guided-2015,formal,r103C10,2015,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,468b2d71040b4d7e583c02ca2036c393a50a94c5,False,9f624c82445a8c93a5339e9ec5c2a2efc6ea99023cd1c72e12eb247273f53a01,4da5f1da3791d1a2538874fb51d25bff691c1a4039faef054d655af94410d49f,00debfb0e1fa34796b1644a045a064f52cb1f35052df9faa485db4b4f5ff512e,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,846c4787de91aa9926220984ea0b8a0eb96705c1f36f8590e6758ab22402c5c7,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T23:53:53.001356+00:00,2026-07-13T23:53:54.790400+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[2, 207.051154172, 49.247992351, 3]",2,207.0511541721048,49.24799235093133,3,1.769051458017202,0.02025112500996329,0.22784104102174751,1000,1000,770,35,230,1135,1135,1135,1135,20673,51,21859,0,61452,33015,2471,25966,28437,"{""forward_time_window_prefilter"": 28437}","{""cache_evictions"": 0, ""cache_hits"": 20673, ""cache_lookups"": 21808, ""cache_misses"": 1135, ""cache_oversize_not_cached"": 0, ""cache_stores"": 1135, ""incremental_fallbacks"": 0, ""incremental_propagations"": 34}",34,0,pass,,4144840704,feasible,True,,,raw/r103C10-alns_stage02_constraint_guided-2015.json,solutions/r103C10-alns_stage02_constraint_guided-2015.json,traces/r103C10-alns_stage02_constraint_guided-2015.json,events/r103C10-alns_stage02_constraint_guided-2015.jsonl,environments/r103C10-alns_stage02_constraint_guided-2015.json
1,stage03.2_cache_incremental_attempt02,r103C10-alns_stage02_constraint_guided-2016,formal,r103C10,2016,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,468b2d71040b4d7e583c02ca2036c393a50a94c5,False,9f624c82445a8c93a5339e9ec5c2a2efc6ea99023cd1c72e12eb247273f53a01,4da5f1da3791d1a2538874fb51d25bff691c1a4039faef054d655af94410d49f,00debfb0e1fa34796b1644a045a064f52cb1f35052df9faa485db4b4f5ff512e,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,38850f52b7f96affe5887200ec04f55df31d96454c102b0e96b8da82521ab849,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T23:53:57.019318+00:00,2026-07-13T23:53:58.624292+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[2, 207.051154172, 49.247992351, 3]",2,207.0511541721048,49.24799235093133,3,1.5849938750034198,0.020078790985280648,0.2689197910076473,1000,1000,743,47,257,863,863,863,863,19771,54,20688,0,59818,31287,2073,26458,28531,"{""forward_time_window_prefilter"": 28531}","{""cache_evictions"": 0, ""cache_hits"": 19771, ""cache_lookups"": 20634, ""cache_misses"": 863, ""cache_oversize_not_cached"": 0, ""cache_stores"": 863, ""incremental_fallbacks"": 0, ""incremental_propagations"": 34}",34,0,pass,,4144840704,feasible,True,,,raw/r103C10-alns_stage02_constraint_guided-2016.json,solutions/r103C10-alns_stage02_constraint_guided-2016.json,traces/r103C10-alns_stage02_constraint_guided-2016.json,events/r103C10-alns_stage02_constraint_guided-2016.jsonl,environments/r103C10-alns_stage02_constraint_guided-2016.json
1,stage03.2_cache_incremental_attempt02,r105C15-alns_stage02_constraint_guided-2014,formal,r105C15,2014,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,468b2d71040b4d7e583c02ca2036c393a50a94c5,False,9f624c82445a8c93a5339e9ec5c2a2efc6ea99023cd1c72e12eb247273f53a01,4da5f1da3791d1a2538874fb51d25bff691c1a4039faef054d655af94410d49f,937f3e630e6afef1a148dc223dd1d6ad2d11cfff557803e68a50e981e3ceaa44,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,a0671ce5c4c6e19a1b3652bcb45a059e0af5a89a275e75f59dc44be529f48435,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T23:54:40.610214+00:00,2026-07-13T23:54:43.137085+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[4, 336.1536021, 80.684092212, 4]",4,336.1536020996758,80.68409221221032,4,2.479677791998256,0.02587124999263324,0.38191795800230466,1000,1000,884,30,116,373,373,373,373,35970,21,36364,0,177741,47921,2965,126855,129820,"{""forward_time_window_prefilter"": 129813, ""single_segment_energy_prefilter"": 7}","{""cache_evictions"": 0, ""cache_hits"": 35970, ""cache_lookups"": 36343, ""cache_misses"": 373, ""cache_oversize_not_cached"": 0, ""cache_stores"": 373, ""incremental_fallbacks"": 0, ""incremental_propagations"": 42}",42,0,pass,,4144840704,feasible,True,,,raw/r105C15-alns_stage02_constraint_guided-2014.json,solutions/r105C15-alns_stage02_constraint_guided-2014.json,traces/r105C15-alns_stage02_constraint_guided-2014.json,events/r105C15-alns_stage02_constraint_guided-2014.jsonl,environments/r105C15-alns_stage02_constraint_guided-2014.json
1,stage03.2_cache_incremental_attempt02,r105C15-alns_stage02_constraint_guided-2015,formal,r105C15,2015,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,468b2d71040b4d7e583c02ca2036c393a50a94c5,False,9f624c82445a8c93a5339e9ec5c2a2efc6ea99023cd1c72e12eb247273f53a01,4da5f1da3791d1a2538874fb51d25bff691c1a4039faef054d655af94410d49f,937f3e630e6afef1a148dc223dd1d6ad2d11cfff557803e68a50e981e3ceaa44,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,791534cce7436742127f6ded8db02548e513b063a0bf9ee13878af662235a24d,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T23:54:47.952588+00:00,2026-07-13T23:54:50.589970+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[4, 338.888543976, 80.684092212, 4]",4,338.8885439761397,80.68409221221032,4,2.602384792000521,0.025922999979229644,0.627899916988099,1000,1000,771,34,229,412,412,412,412,36781,18,37211,0,175708,49316,3677,122715,126392,"{""forward_time_window_prefilter"": 126391, ""single_segment_energy_prefilter"": 1}","{""cache_evictions"": 0, ""cache_hits"": 36781, ""cache_lookups"": 37193, ""cache_misses"": 412, ""cache_oversize_not_cached"": 0, ""cache_stores"": 412, ""incremental_fallbacks"": 0, ""incremental_propagations"": 42}",42,0,pass,,4144840704,feasible,True,,,raw/r105C15-alns_stage02_constraint_guided-2015.json,solutions/r105C15-alns_stage02_constraint_guided-2015.json,traces/r105C15-alns_stage02_constraint_guided-2015.json,events/r105C15-alns_stage02_constraint_guided-2015.jsonl,environments/r105C15-alns_stage02_constraint_guided-2015.json
1,stage03.2_cache_incremental_attempt02,r105C15-alns_stage02_constraint_guided-2016,formal,r105C15,2016,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,468b2d71040b4d7e583c02ca2036c393a50a94c5,False,9f624c82445a8c93a5339e9ec5c2a2efc6ea99023cd1c72e12eb247273f53a01,4da5f1da3791d1a2538874fb51d25bff691c1a4039faef054d655af94410d49f,937f3e630e6afef1a148dc223dd1d6ad2d11cfff557803e68a50e981e3ceaa44,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,b87bcfe87b65e706e008299f59d9c26485908c2501ed3d557f6a4a173b07d56a,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T23:54:55.466699+00:00,2026-07-13T23:54:58.101053+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[4, 336.1536021, 80.684092212, 4]",4,336.1536020996758,80.68409221221032,4,2.5975443329953123,0.02618983300635591,0.9892188750091009,1000,1000,817,39,183,452,452,452,452,35557,14,36023,0,170327,47801,4237,118289,122526,"{""forward_time_window_prefilter"": 122521, ""single_segment_energy_prefilter"": 5}","{""cache_evictions"": 0, ""cache_hits"": 35557, ""cache_lookups"": 36009, ""cache_misses"": 452, ""cache_oversize_not_cached"": 0, ""cache_stores"": 452, ""incremental_fallbacks"": 0, ""incremental_propagations"": 42}",42,0,pass,,4144840704,feasible,True,,,raw/r105C15-alns_stage02_constraint_guided-2016.json,solutions/r105C15-alns_stage02_constraint_guided-2016.json,traces/r105C15-alns_stage02_constraint_guided-2016.json,events/r105C15-alns_stage02_constraint_guided-2016.jsonl,environments/r105C15-alns_stage02_constraint_guided-2016.json
1,stage03.2_cache_incremental_attempt02,r105C5-alns_stage02_constraint_guided-2014,formal,r105C5,2014,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,468b2d71040b4d7e583c02ca2036c393a50a94c5,False,9f624c82445a8c93a5339e9ec5c2a2efc6ea99023cd1c72e12eb247273f53a01,4da5f1da3791d1a2538874fb51d25bff691c1a4039faef054d655af94410d49f,eb27ec04e799ee6d39dee3d66f15128e197811afa8c664295acbdf6444176434,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,687629b05d656ad59a732976c060addcffdb7b43ba8788586b64025c1ef6f952,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T23:53:25.905287+00:00,2026-07-13T23:53:26.197022+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[2, 156.082069464, 44.159902941, 2]",2,156.08206946417084,44.159902941361445,2,0.2884280830039643,0.0023540830006822944,0.0023540830006822944,1000,1000,876,3,124,22,22,22,22,5854,0,5876,0,13851,7461,52,6338,6390,"{""forward_time_window_prefilter"": 6390}","{""cache_evictions"": 0, ""cache_hits"": 5854, ""cache_lookups"": 5876, ""cache_misses"": 22, ""cache_oversize_not_cached"": 0, ""cache_stores"": 22, ""incremental_fallbacks"": 0, ""incremental_propagations"": 21}",21,0,pass,,4144840704,feasible,True,,,raw/r105C5-alns_stage02_constraint_guided-2014.json,solutions/r105C5-alns_stage02_constraint_guided-2014.json,traces/r105C5-alns_stage02_constraint_guided-2014.json,events/r105C5-alns_stage02_constraint_guided-2014.jsonl,environments/r105C5-alns_stage02_constraint_guided-2014.json
1,stage03.2_cache_incremental_attempt02,r105C5-alns_stage02_constraint_guided-2015,formal,r105C5,2015,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,468b2d71040b4d7e583c02ca2036c393a50a94c5,False,9f624c82445a8c93a5339e9ec5c2a2efc6ea99023cd1c72e12eb247273f53a01,4da5f1da3791d1a2538874fb51d25bff691c1a4039faef054d655af94410d49f,eb27ec04e799ee6d39dee3d66f15128e197811afa8c664295acbdf6444176434,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,c53a41a4d826ee06c81e24c26ab939aeb20a1a4631d43f1bc72ec162cf574bd4,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T23:53:26.713630+00:00,2026-07-13T23:53:27.005148+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[2, 156.082069464, 44.159902941, 2]",2,156.08206946417084,44.159902941361445,2,0.2876635839929804,0.0023705420026089996,0.0023705420026089996,1000,1000,890,3,110,22,22,22,22,5843,0,5865,0,13700,7449,52,6199,6251,"{""forward_time_window_prefilter"": 6251}","{""cache_evictions"": 0, ""cache_hits"": 5843, ""cache_lookups"": 5865, ""cache_misses"": 22, ""cache_oversize_not_cached"": 0, ""cache_stores"": 22, ""incremental_fallbacks"": 0, ""incremental_propagations"": 21}",21,0,pass,,4144840704,feasible,True,,,raw/r105C5-alns_stage02_constraint_guided-2015.json,solutions/r105C5-alns_stage02_constraint_guided-2015.json,traces/r105C5-alns_stage02_constraint_guided-2015.json,events/r105C5-alns_stage02_constraint_guided-2015.jsonl,environments/r105C5-alns_stage02_constraint_guided-2015.json
1,stage03.2_cache_incremental_attempt02,r105C5-alns_stage02_constraint_guided-2016,formal,r105C5,2016,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,468b2d71040b4d7e583c02ca2036c393a50a94c5,False,9f624c82445a8c93a5339e9ec5c2a2efc6ea99023cd1c72e12eb247273f53a01,4da5f1da3791d1a2538874fb51d25bff691c1a4039faef054d655af94410d49f,eb27ec04e799ee6d39dee3d66f15128e197811afa8c664295acbdf6444176434,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,17d5d56c56a32527b30c4ad1db5fd57846d63b6088fcaf88d84a6da33ebbbc30,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T23:53:27.530266+00:00,2026-07-13T23:53:27.828052+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[2, 156.082069464, 44.159902941, 2]",2,156.08206946417084,44.159902941361445,2,0.2939173750055488,0.002295582991791889,0.002295582991791889,1000,1000,881,5,119,22,22,22,22,5907,0,5929,0,14034,7589,49,6396,6445,"{""forward_time_window_prefilter"": 6445}","{""cache_evictions"": 0, ""cache_hits"": 5907, ""cache_lookups"": 5929, ""cache_misses"": 22, ""cache_oversize_not_cached"": 0, ""cache_stores"": 22, ""incremental_fallbacks"": 0, ""incremental_propagations"": 21}",21,0,pass,,4144840704,feasible,True,,,raw/r105C5-alns_stage02_constraint_guided-2016.json,solutions/r105C5-alns_stage02_constraint_guided-2016.json,traces/r105C5-alns_stage02_constraint_guided-2016.json,events/r105C5-alns_stage02_constraint_guided-2016.jsonl,environments/r105C5-alns_stage02_constraint_guided-2016.json
1,stage03.2_cache_incremental_attempt02,rc101_21-alns_stage02_constraint_guided-2014,formal,rc101_21,2014,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,468b2d71040b4d7e583c02ca2036c393a50a94c5,False,9f624c82445a8c93a5339e9ec5c2a2efc6ea99023cd1c72e12eb247273f53a01,4da5f1da3791d1a2538874fb51d25bff691c1a4039faef054d655af94410d49f,272a3e58d53d4ba9516f01506164cf8a9b98bfeeb8dbd1fd62f6557e4c98e3a1,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,1be1c9ad1b809d2ddbc8bd78bf0357d2346b8f0abf3ce9464eb84a30276cfe06,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-14T00:00:03.079766+00:00,2026-07-14T00:00:33.238938+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[18, 1864.134231279, 339.406152772, 21]",18,1864.134231279061,339.4061527723575,21,30.011629749991698,0.724743375001708,21.050284124998143,166,166,122,34,44,1568,1568,1568,1568,17482,135,19185,4,413423,72070,44122,297231,341353,"{""capacity_prefilter"": 12348, ""forward_time_window_prefilter"": 328936, ""single_segment_energy_prefilter"": 69}","{""cache_evictions"": 0, ""cache_hits"": 17482, ""cache_lookups"": 19050, ""cache_misses"": 1568, ""cache_oversize_not_cached"": 0, ""cache_stores"": 1568, ""incremental_fallbacks"": 0, ""incremental_propagations"": 40}",40,0,pass,,4411588608,feasible,True,,,raw/rc101_21-alns_stage02_constraint_guided-2014.json,solutions/rc101_21-alns_stage02_constraint_guided-2014.json,traces/rc101_21-alns_stage02_constraint_guided-2014.json,events/rc101_21-alns_stage02_constraint_guided-2014.jsonl,environments/rc101_21-alns_stage02_constraint_guided-2014.json
