instance,seed,stage02_2_objective,stage02_3_objective,stage02_2_feasible,stage02_3_feasible,stage02_2_iterations,stage02_3_iterations,stage02_2_exact_charging_calls,stage02_3_exact_charging_calls,stage02_3_cache_hits,stage02_3_cache_misses,stage02_3_runtime_seconds,stage02_3_removal_tier_counts,stage02_3_failure_events,stage02_3_accepted_moves,stage02_3_constraint_statistics,objective_comparison,readiness_status
c104C10,2015,"[2,279.933119059,625.368886517,3]","[2,279.933119059,625.368886517,3]",True,True,1000,1000,1542,1542,37144,1542,0.9211986669979524,"{""large"":325,""medium"":1,""small"":10}",539,818,"{""shaw_related"":{""accepted"":86,""best"":0,""calls"":86,""candidate_proposals"":172,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":86,""feasible_repairs"":86,""improved"":0,""new_routes_created"":0,""prefilter_passed"":172,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":87,""best"":0,""calls"":87,""candidate_proposals"":174,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":87,""feasible_repairs"":87,""improved"":0,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":84,""best"":0,""calls"":84,""candidate_proposals"":168,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":84,""feasible_repairs"":84,""improved"":0,""new_routes_created"":0,""prefilter_passed"":168,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":79,""best"":0,""calls"":79,""candidate_proposals"":158,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":79,""feasible_repairs"":79,""improved"":0,""new_routes_created"":0,""prefilter_passed"":158,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
c104C10,2016,"[2,279.933119059,625.368886517,3]","[2,279.933119059,625.368886517,3]",True,True,1000,1000,1723,1723,36332,1723,0.9816756249929313,"{""large"":323,""medium"":2,""small"":11}",453,834,"{""shaw_related"":{""accepted"":87,""best"":0,""calls"":87,""candidate_proposals"":174,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":87,""feasible_repairs"":87,""improved"":0,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":78,""best"":0,""calls"":78,""candidate_proposals"":156,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":78,""feasible_repairs"":78,""improved"":0,""new_routes_created"":0,""prefilter_passed"":156,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":87,""best"":0,""calls"":87,""candidate_proposals"":174,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":87,""feasible_repairs"":87,""improved"":0,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":84,""best"":0,""calls"":84,""candidate_proposals"":168,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":84,""feasible_repairs"":84,""improved"":0,""new_routes_created"":0,""prefilter_passed"":168,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
r103C10,2014,"[2,209.465301215,47.758552329,2]","[2,209.465301215,47.758552329,2]",True,True,1000,1000,1179,1179,26767,1179,0.6266632920014672,"{""large"":324,""medium"":1,""small"":11}",599,758,"{""shaw_related"":{""accepted"":85,""best"":0,""calls"":85,""candidate_proposals"":170,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":85,""feasible_repairs"":85,""improved"":0,""new_routes_created"":0,""prefilter_passed"":170,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":97,""best"":0,""calls"":97,""candidate_proposals"":194,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":97,""feasible_repairs"":97,""improved"":0,""new_routes_created"":0,""prefilter_passed"":194,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":76,""best"":0,""calls"":76,""candidate_proposals"":152,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":76,""feasible_repairs"":76,""improved"":0,""new_routes_created"":0,""prefilter_passed"":152,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":78,""best"":0,""calls"":78,""candidate_proposals"":156,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":78,""feasible_repairs"":78,""improved"":0,""new_routes_created"":0,""prefilter_passed"":156,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
r103C10,2015,"[2,207.051154172,49.247992351,3]","[2,207.051154172,49.247992351,3]",True,True,1000,1000,1913,1913,30766,1913,0.8490355829999316,"{""large"":327,""medium"":1,""small"":8}",455,601,"{""shaw_related"":{""accepted"":86,""best"":0,""calls"":86,""candidate_proposals"":172,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":86,""feasible_repairs"":86,""improved"":0,""new_routes_created"":0,""prefilter_passed"":172,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":87,""best"":0,""calls"":87,""candidate_proposals"":174,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":87,""feasible_repairs"":87,""improved"":0,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":84,""best"":0,""calls"":84,""candidate_proposals"":168,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":84,""feasible_repairs"":84,""improved"":0,""new_routes_created"":0,""prefilter_passed"":168,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":79,""best"":0,""calls"":79,""candidate_proposals"":158,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":79,""feasible_repairs"":79,""improved"":0,""new_routes_created"":0,""prefilter_passed"":158,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
r103C10,2016,"[2,207.051154172,49.247992351,3]","[2,207.051154172,49.247992351,3]",True,True,1000,1000,2158,2158,27235,2158,1.0271039590006694,"{""large"":328,""medium"":0,""small"":8}",497,710,"{""shaw_related"":{""accepted"":87,""best"":0,""calls"":87,""candidate_proposals"":174,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":87,""feasible_repairs"":87,""improved"":0,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":78,""best"":0,""calls"":78,""candidate_proposals"":156,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":78,""feasible_repairs"":78,""improved"":0,""new_routes_created"":0,""prefilter_passed"":156,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":87,""best"":0,""calls"":87,""candidate_proposals"":174,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":87,""feasible_repairs"":87,""improved"":0,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":84,""best"":0,""calls"":84,""candidate_proposals"":168,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":84,""feasible_repairs"":84,""improved"":0,""new_routes_created"":0,""prefilter_passed"":168,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
rc102C10,2014,"[4,423.510181924,69.382613231,3]","[4,423.510181924,69.382613231,3]",True,True,1000,1000,671,671,36758,671,0.2953038749983534,"{""large"":332,""medium"":0,""small"":4}",1832,779,"{""shaw_related"":{""accepted"":85,""best"":0,""calls"":85,""candidate_proposals"":170,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":85,""feasible_repairs"":85,""improved"":0,""new_routes_created"":0,""prefilter_passed"":170,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":97,""best"":0,""calls"":97,""candidate_proposals"":194,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":97,""feasible_repairs"":97,""improved"":0,""new_routes_created"":0,""prefilter_passed"":194,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":76,""best"":0,""calls"":76,""candidate_proposals"":152,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":76,""feasible_repairs"":76,""improved"":0,""new_routes_created"":0,""prefilter_passed"":152,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":78,""best"":0,""calls"":78,""candidate_proposals"":156,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":78,""feasible_repairs"":78,""improved"":0,""new_routes_created"":0,""prefilter_passed"":156,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
rc102C10,2015,"[4,423.510181924,69.382613231,3]","[4,423.510181924,69.382613231,3]",True,True,1000,1000,658,658,37134,658,0.28428991700639017,"{""large"":332,""medium"":0,""small"":4}",1290,786,"{""shaw_related"":{""accepted"":86,""best"":0,""calls"":86,""candidate_proposals"":172,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":86,""feasible_repairs"":86,""improved"":0,""new_routes_created"":0,""prefilter_passed"":172,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":87,""best"":0,""calls"":87,""candidate_proposals"":174,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":87,""feasible_repairs"":87,""improved"":0,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":84,""best"":0,""calls"":84,""candidate_proposals"":168,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":84,""feasible_repairs"":84,""improved"":0,""new_routes_created"":0,""prefilter_passed"":168,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":79,""best"":0,""calls"":79,""candidate_proposals"":158,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":79,""feasible_repairs"":79,""improved"":0,""new_routes_created"":0,""prefilter_passed"":158,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
rc102C10,2016,"[4,423.510181924,69.382613231,3]","[4,423.510181924,69.382613231,3]",True,True,1000,1000,716,716,34982,716,0.3005209580005612,"{""large"":332,""medium"":0,""small"":4}",1626,794,"{""shaw_related"":{""accepted"":87,""best"":0,""calls"":87,""candidate_proposals"":174,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":87,""feasible_repairs"":87,""improved"":0,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":78,""best"":0,""calls"":78,""candidate_proposals"":156,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":78,""feasible_repairs"":78,""improved"":0,""new_routes_created"":0,""prefilter_passed"":156,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":87,""best"":0,""calls"":87,""candidate_proposals"":174,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":87,""feasible_repairs"":87,""improved"":0,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":84,""best"":0,""calls"":84,""candidate_proposals"":168,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":84,""feasible_repairs"":84,""improved"":0,""new_routes_created"":0,""prefilter_passed"":168,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
c106C15,2014,"[3,275.133168873,437.989595186,2]","[3,275.133168873,437.989595186,2]",True,True,1000,1000,3440,3440,107037,3440,1.4474166669970145,"{""large"":326,""medium"":1,""small"":9}",2250,795,"{""shaw_related"":{""accepted"":85,""best"":0,""calls"":85,""candidate_proposals"":170,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":85,""feasible_repairs"":85,""improved"":0,""new_routes_created"":0,""prefilter_passed"":170,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":97,""best"":0,""calls"":97,""candidate_proposals"":194,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":97,""feasible_repairs"":97,""improved"":0,""new_routes_created"":0,""prefilter_passed"":194,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":76,""best"":0,""calls"":76,""candidate_proposals"":152,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":76,""feasible_repairs"":76,""improved"":0,""new_routes_created"":0,""prefilter_passed"":152,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":78,""best"":0,""calls"":78,""candidate_proposals"":156,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":78,""feasible_repairs"":78,""improved"":0,""new_routes_created"":0,""prefilter_passed"":156,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
c106C15,2015,"[3,275.133168873,437.989595186,2]","[3,275.133168873,437.989595186,2]",True,True,1000,1000,5232,5232,103153,5232,2.037944208990666,"{""large"":325,""medium"":0,""small"":11}",1620,806,"{""shaw_related"":{""accepted"":86,""best"":0,""calls"":86,""candidate_proposals"":172,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":86,""feasible_repairs"":86,""improved"":0,""new_routes_created"":0,""prefilter_passed"":172,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":87,""best"":0,""calls"":87,""candidate_proposals"":174,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":87,""feasible_repairs"":87,""improved"":0,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":84,""best"":0,""calls"":84,""candidate_proposals"":168,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":84,""feasible_repairs"":84,""improved"":0,""new_routes_created"":0,""prefilter_passed"":168,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":79,""best"":0,""calls"":79,""candidate_proposals"":158,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":79,""feasible_repairs"":79,""improved"":0,""new_routes_created"":0,""prefilter_passed"":158,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
c106C15,2016,"[3,275.133168873,437.989595186,2]","[3,275.133168873,437.989595186,2]",True,True,1000,1000,4416,4416,99468,4416,1.8416902079916326,"{""large"":324,""medium"":2,""small"":10}",1503,684,"{""shaw_related"":{""accepted"":87,""best"":0,""calls"":87,""candidate_proposals"":174,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":87,""feasible_repairs"":87,""improved"":0,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":78,""best"":0,""calls"":78,""candidate_proposals"":156,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":78,""feasible_repairs"":78,""improved"":0,""new_routes_created"":0,""prefilter_passed"":156,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":87,""best"":0,""calls"":87,""candidate_proposals"":174,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":87,""feasible_repairs"":87,""improved"":0,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":84,""best"":0,""calls"":84,""candidate_proposals"":168,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":84,""feasible_repairs"":84,""improved"":0,""new_routes_created"":0,""prefilter_passed"":168,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
r105C15,2014,"[4,336.1536021,80.684092212,4]","[4,336.1536021,80.684092212,4]",True,True,1000,1000,2258,2258,79180,2258,1.6031944579881383,"{""large"":326,""medium"":1,""small"":9}",1695,884,"{""shaw_related"":{""accepted"":85,""best"":0,""calls"":85,""candidate_proposals"":170,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":85,""feasible_repairs"":85,""improved"":0,""new_routes_created"":0,""prefilter_passed"":170,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":97,""best"":0,""calls"":97,""candidate_proposals"":194,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":97,""feasible_repairs"":97,""improved"":0,""new_routes_created"":0,""prefilter_passed"":194,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":76,""best"":0,""calls"":76,""candidate_proposals"":152,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":76,""feasible_repairs"":76,""improved"":0,""new_routes_created"":0,""prefilter_passed"":152,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":78,""best"":0,""calls"":78,""candidate_proposals"":156,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":78,""feasible_repairs"":78,""improved"":0,""new_routes_created"":0,""prefilter_passed"":156,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
r105C15,2015,"[4,338.888543976,80.684092212,4]","[4,338.888543976,80.684092212,4]",True,True,1000,1000,2994,2994,77370,2994,1.9760648749943357,"{""large"":325,""medium"":1,""small"":10}",2171,771,"{""shaw_related"":{""accepted"":86,""best"":0,""calls"":86,""candidate_proposals"":172,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":86,""feasible_repairs"":86,""improved"":0,""new_routes_created"":0,""prefilter_passed"":172,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":87,""best"":0,""calls"":87,""candidate_proposals"":174,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":87,""feasible_repairs"":87,""improved"":0,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":84,""best"":0,""calls"":84,""candidate_proposals"":168,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":84,""feasible_repairs"":84,""improved"":0,""new_routes_created"":0,""prefilter_passed"":168,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":79,""best"":0,""calls"":79,""candidate_proposals"":158,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":79,""feasible_repairs"":79,""improved"":0,""new_routes_created"":0,""prefilter_passed"":158,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
r105C15,2016,"[4,356.115490808,92.94925864,4]","[4,356.115490808,92.94925864,4]",True,True,1000,1000,3056,3056,79209,3056,1.9406007919897093,"{""large"":324,""medium"":3,""small"":9}",1691,766,"{""shaw_related"":{""accepted"":87,""best"":0,""calls"":87,""candidate_proposals"":174,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":87,""feasible_repairs"":87,""improved"":0,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":78,""best"":0,""calls"":78,""candidate_proposals"":156,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":78,""feasible_repairs"":78,""improved"":0,""new_routes_created"":0,""prefilter_passed"":156,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":87,""best"":0,""calls"":87,""candidate_proposals"":174,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":87,""feasible_repairs"":87,""improved"":0,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":84,""best"":0,""calls"":84,""candidate_proposals"":168,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":84,""feasible_repairs"":84,""improved"":0,""new_routes_created"":0,""prefilter_passed"":168,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
rc103C15,2014,"[4,397.669856913,67.687714099,4]","[4,397.669856913,67.687714099,4]",True,True,1000,1000,2219,2219,78522,2219,1.164546457992401,"{""large"":325,""medium"":0,""small"":11}",1903,883,"{""shaw_related"":{""accepted"":85,""best"":0,""calls"":85,""candidate_proposals"":170,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":85,""feasible_repairs"":85,""improved"":0,""new_routes_created"":0,""prefilter_passed"":170,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":97,""best"":0,""calls"":97,""candidate_proposals"":194,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":97,""feasible_repairs"":97,""improved"":0,""new_routes_created"":0,""prefilter_passed"":194,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":76,""best"":0,""calls"":76,""candidate_proposals"":152,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":76,""feasible_repairs"":76,""improved"":0,""new_routes_created"":0,""prefilter_passed"":152,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":78,""best"":0,""calls"":78,""candidate_proposals"":156,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":78,""feasible_repairs"":78,""improved"":0,""new_routes_created"":0,""prefilter_passed"":156,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
rc103C15,2015,"[4,397.669856913,67.687714099,4]","[4,397.669856913,67.687714099,4]",True,True,1000,1000,2098,2098,80994,2098,1.1040943749976577,"{""large"":329,""medium"":0,""small"":7}",2249,868,"{""shaw_related"":{""accepted"":86,""best"":0,""calls"":86,""candidate_proposals"":172,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":86,""feasible_repairs"":86,""improved"":0,""new_routes_created"":0,""prefilter_passed"":172,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":87,""best"":0,""calls"":87,""candidate_proposals"":174,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":87,""feasible_repairs"":87,""improved"":0,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":84,""best"":0,""calls"":84,""candidate_proposals"":168,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":84,""feasible_repairs"":84,""improved"":0,""new_routes_created"":0,""prefilter_passed"":168,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":79,""best"":0,""calls"":79,""candidate_proposals"":158,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":79,""feasible_repairs"":79,""improved"":0,""new_routes_created"":0,""prefilter_passed"":158,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
