instance,algorithm,runs,feasible_runs,feasibility_rate,best_objective_key,best_vehicle_count,best_total_distance,best_total_charging_time,best_charging_count,mean_vehicle_count,median_vehicle_count,worst_vehicle_count,standard_deviation_vehicle_count,mean_total_distance,median_total_distance,worst_total_distance,standard_deviation_total_distance,mean_total_charging_time,median_total_charging_time,worst_total_charging_time,standard_deviation_total_charging_time,mean_charging_count,median_charging_count,worst_charging_count,standard_deviation_charging_count,mean_runtime_seconds,median_runtime_seconds,worst_runtime_seconds,standard_deviation_runtime_seconds,mean_iterations,median_iterations,worst_iterations,standard_deviation_iterations
c101C5,ALNS_STAGE02_CONSTRAINT_GUIDED,3,3,1.0,"[2,257.747451864,472.556700052,3]",2,257.7474518641999,472.55670005197175,3,2.0,2.0,2.0,0.0,257.7474518641999,257.7474518641999,257.7474518641999,0.0,472.55670005197175,472.55670005197175,472.55670005197175,0.0,3.0,3.0,3.0,0.0,0.07769933299762972,0.07730270799947903,0.07865062500059139,0.0006757522599007251,1000.0,1000.0,1000.0,0.0
c101_21,ALNS_STAGE02_CONSTRAINT_GUIDED,3,3,1.0,"[12,1055.920259047,1386.415951629,8]",12,1055.9202590469108,1386.4159516285367,8,12.0,12.0,12.0,0.0,1062.8618914331591,1055.9202590469108,1076.7451562056556,9.816950665640592,1332.7144308589852,1386.4159516285367,1386.4159516285367,75.94541899235998,7.666666666666667,8.0,8.0,0.4714045207910317,30.01609329133741,30.014643083006376,30.026875291005126,0.008275202929828737,20.0,19.0,22.0,1.4142135623730951
c104C10,ALNS_STAGE02_CONSTRAINT_GUIDED,3,3,1.0,"[2,273.931237129,589.151039592,3]",2,273.9312371287162,589.1510395919971,3,2.0,2.0,2.0,0.0,275.93186443869917,273.9312371287162,279.9331190586651,2.829314275031924,601.2236552335007,589.1510395919971,625.368886516508,17.073256773532012,3.0,3.0,3.0,0.0,1.2808308750002955,1.338357165994239,1.397292749999906,0.1253588507575289,1000.0,1000.0,1000.0,0.0
c106C15,ALNS_STAGE02_CONSTRAINT_GUIDED,3,3,1.0,"[3,275.133168873,437.989595186,2]",3,275.1331688731623,437.989595186203,2,3.0,3.0,3.0,0.0,275.1331688731623,275.1331688731623,275.1331688731623,0.0,437.98959518620296,437.989595186203,437.989595186203,0.0,2.0,2.0,2.0,0.0,1.8335703329988366,1.679700207998394,2.1450547499989625,0.2202580474837953,1000.0,1000.0,1000.0,0.0
r101_21,ALNS_STAGE02_CONSTRAINT_GUIDED,3,3,1.0,"[20,1799.081744083,446.225328984,25]",20,1799.0817440834935,446.2253289842883,25,20.666666666666668,21.0,21.0,0.4714045207910317,1812.5275530665604,1819.2504575580936,1819.2504575580936,9.507622710465462,443.67227556719905,442.39574885865443,446.2253289842883,1.8052813839552924,25.666666666666668,26.0,26.0,0.4714045207910317,30.025287541662692,30.026233708005748,30.027244458993664,0.002093852192124609,27.666666666666668,28.0,35.0,6.128258770283412
r103C10,ALNS_STAGE02_CONSTRAINT_GUIDED,3,3,1.0,"[2,207.051154172,49.247992351,3]",2,207.0511541721048,49.24799235093133,3,2.0,2.0,2.0,0.0,207.0511541721048,207.0511541721048,207.0511541721048,0.0,49.24799235093133,49.24799235093133,49.24799235093133,0.0,3.0,3.0,3.0,0.0,1.0336235276675627,1.0114837500004796,1.1861897079943446,0.11658709998023202,1000.0,1000.0,1000.0,0.0
r105C15,ALNS_STAGE02_CONSTRAINT_GUIDED,3,3,1.0,"[4,336.1536021,80.684092212,4]",4,336.1536020996758,80.68409221221032,4,4.0,4.0,4.0,0.0,337.0652493918305,336.1536020996758,338.8885439761397,1.2892639646657862,80.68409221221032,80.68409221221032,80.68409221221032,0.0,4.0,4.0,4.0,0.0,2.0560063469990078,2.1054629999998724,2.287907332996838,0.21243520491021356,1000.0,1000.0,1000.0,0.0
r105C5,ALNS_STAGE02_CONSTRAINT_GUIDED,3,3,1.0,"[2,156.082069464,44.159902941,2]",2,156.08206946417084,44.159902941361445,2,2.0,2.0,2.0,0.0,156.08206946417084,156.08206946417084,156.08206946417084,0.0,44.159902941361445,44.159902941361445,44.159902941361445,0.0,2.0,2.0,2.0,0.0,0.0695359443294971,0.06962012499570847,0.06988416599051561,0.0003241997750154014,1000.0,1000.0,1000.0,0.0
rc101_21,ALNS_STAGE02_CONSTRAINT_GUIDED,3,3,1.0,"[19,1967.498078739,339.208415916,20]",19,1967.4980787393333,339.2084159158358,20,19.333333333333332,19.0,20.0,0.4714045207910317,1966.8502954176965,1967.4980787393333,1991.041934060523,20.02208686247559,353.81305102124037,349.38665196532327,372.844085182562,14.083899038898174,20.0,20.0,21.0,0.816496580927726,30.010843597333103,30.01100833300734,30.017556041988428,0.005549163912353541,23.333333333333332,20.0,32.0,6.182412330330469
rc102C10,ALNS_STAGE02_CONSTRAINT_GUIDED,3,3,1.0,"[4,423.510181924,69.382613231,3]",4,423.5101819239308,69.38261323056489,3,4.0,4.0,4.0,0.0,423.5101819239308,423.5101819239308,423.5101819239308,0.0,69.38261323056489,69.38261323056489,69.38261323056489,0.0,3.0,3.0,3.0,0.0,0.3256858893340298,0.3224474169983296,0.33449966700572986,0.006304876670876323,1000.0,1000.0,1000.0,0.0
