run_label,instance,seed,metric,value
stage03.2_cache_incremental_attempt02,r101_21,2016,cache_stores,1348
stage03.2_cache_incremental_attempt02,r101_21,2016,incremental_fallbacks,0
stage03.2_cache_incremental_attempt02,r101_21,2016,incremental_propagations,47
stage03.2_cache_incremental_attempt02,r103C10,2014,cache_evictions,0
stage03.2_cache_incremental_attempt02,r103C10,2014,cache_hits,21667
stage03.2_cache_incremental_attempt02,r103C10,2014,cache_lookups,22464
stage03.2_cache_incremental_attempt02,r103C10,2014,cache_misses,797
stage03.2_cache_incremental_attempt02,r103C10,2014,cache_oversize_not_cached,0
stage03.2_cache_incremental_attempt02,r103C10,2014,cache_stores,797
stage03.2_cache_incremental_attempt02,r103C10,2014,incremental_fallbacks,0
stage03.2_cache_incremental_attempt02,r103C10,2014,incremental_propagations,34
stage03.2_cache_incremental_attempt02,r103C10,2015,cache_evictions,0
stage03.2_cache_incremental_attempt02,r103C10,2015,cache_hits,20673
stage03.2_cache_incremental_attempt02,r103C10,2015,cache_lookups,21808
stage03.2_cache_incremental_attempt02,r103C10,2015,cache_misses,1135
stage03.2_cache_incremental_attempt02,r103C10,2015,cache_oversize_not_cached,0
stage03.2_cache_incremental_attempt02,r103C10,2015,cache_stores,1135
stage03.2_cache_incremental_attempt02,r103C10,2015,incremental_fallbacks,0
stage03.2_cache_incremental_attempt02,r103C10,2015,incremental_propagations,34
stage03.2_cache_incremental_attempt02,r103C10,2016,cache_evictions,0
stage03.2_cache_incremental_attempt02,r103C10,2016,cache_hits,19771
stage03.2_cache_incremental_attempt02,r103C10,2016,cache_lookups,20634
stage03.2_cache_incremental_attempt02,r103C10,2016,cache_misses,863
stage03.2_cache_incremental_attempt02,r103C10,2016,cache_oversize_not_cached,0
stage03.2_cache_incremental_attempt02,r103C10,2016,cache_stores,863
stage03.2_cache_incremental_attempt02,r103C10,2016,incremental_fallbacks,0
stage03.2_cache_incremental_attempt02,r103C10,2016,incremental_propagations,34
stage03.2_cache_incremental_attempt02,r105C15,2014,cache_evictions,0
stage03.2_cache_incremental_attempt02,r105C15,2014,cache_hits,35970
stage03.2_cache_incremental_attempt02,r105C15,2014,cache_lookups,36343
stage03.2_cache_incremental_attempt02,r105C15,2014,cache_misses,373
stage03.2_cache_incremental_attempt02,r105C15,2014,cache_oversize_not_cached,0
stage03.2_cache_incremental_attempt02,r105C15,2014,cache_stores,373
stage03.2_cache_incremental_attempt02,r105C15,2014,incremental_fallbacks,0
stage03.2_cache_incremental_attempt02,r105C15,2014,incremental_propagations,42
stage03.2_cache_incremental_attempt02,r105C15,2015,cache_evictions,0
stage03.2_cache_incremental_attempt02,r105C15,2015,cache_hits,36781
stage03.2_cache_incremental_attempt02,r105C15,2015,cache_lookups,37193
stage03.2_cache_incremental_attempt02,r105C15,2015,cache_misses,412
stage03.2_cache_incremental_attempt02,r105C15,2015,cache_oversize_not_cached,0
stage03.2_cache_incremental_attempt02,r105C15,2015,cache_stores,412
stage03.2_cache_incremental_attempt02,r105C15,2015,incremental_fallbacks,0
stage03.2_cache_incremental_attempt02,r105C15,2015,incremental_propagations,42
stage03.2_cache_incremental_attempt02,r105C15,2016,cache_evictions,0
stage03.2_cache_incremental_attempt02,r105C15,2016,cache_hits,35557
stage03.2_cache_incremental_attempt02,r105C15,2016,cache_lookups,36009
stage03.2_cache_incremental_attempt02,r105C15,2016,cache_misses,452
stage03.2_cache_incremental_attempt02,r105C15,2016,cache_oversize_not_cached,0
stage03.2_cache_incremental_attempt02,r105C15,2016,cache_stores,452
stage03.2_cache_incremental_attempt02,r105C15,2016,incremental_fallbacks,0
stage03.2_cache_incremental_attempt02,r105C15,2016,incremental_propagations,42
stage03.2_cache_incremental_attempt02,r105C5,2014,cache_evictions,0
stage03.2_cache_incremental_attempt02,r105C5,2014,cache_hits,5854
stage03.2_cache_incremental_attempt02,r105C5,2014,cache_lookups,5876
stage03.2_cache_incremental_attempt02,r105C5,2014,cache_misses,22
stage03.2_cache_incremental_attempt02,r105C5,2014,cache_oversize_not_cached,0
stage03.2_cache_incremental_attempt02,r105C5,2014,cache_stores,22
stage03.2_cache_incremental_attempt02,r105C5,2014,incremental_fallbacks,0
stage03.2_cache_incremental_attempt02,r105C5,2014,incremental_propagations,21
stage03.2_cache_incremental_attempt02,r105C5,2015,cache_evictions,0
stage03.2_cache_incremental_attempt02,r105C5,2015,cache_hits,5843
stage03.2_cache_incremental_attempt02,r105C5,2015,cache_lookups,5865
stage03.2_cache_incremental_attempt02,r105C5,2015,cache_misses,22
stage03.2_cache_incremental_attempt02,r105C5,2015,cache_oversize_not_cached,0
stage03.2_cache_incremental_attempt02,r105C5,2015,cache_stores,22
stage03.2_cache_incremental_attempt02,r105C5,2015,incremental_fallbacks,0
stage03.2_cache_incremental_attempt02,r105C5,2015,incremental_propagations,21
stage03.2_cache_incremental_attempt02,r105C5,2016,cache_evictions,0
stage03.2_cache_incremental_attempt02,r105C5,2016,cache_hits,5907
stage03.2_cache_incremental_attempt02,r105C5,2016,cache_lookups,5929
stage03.2_cache_incremental_attempt02,r105C5,2016,cache_misses,22
stage03.2_cache_incremental_attempt02,r105C5,2016,cache_oversize_not_cached,0
stage03.2_cache_incremental_attempt02,r105C5,2016,cache_stores,22
stage03.2_cache_incremental_attempt02,r105C5,2016,incremental_fallbacks,0
stage03.2_cache_incremental_attempt02,r105C5,2016,incremental_propagations,21
stage03.2_cache_incremental_attempt02,rc101_21,2014,cache_evictions,0
stage03.2_cache_incremental_attempt02,rc101_21,2014,cache_hits,17482
stage03.2_cache_incremental_attempt02,rc101_21,2014,cache_lookups,19050
stage03.2_cache_incremental_attempt02,rc101_21,2014,cache_misses,1568
stage03.2_cache_incremental_attempt02,rc101_21,2014,cache_oversize_not_cached,0
stage03.2_cache_incremental_attempt02,rc101_21,2014,cache_stores,1568
stage03.2_cache_incremental_attempt02,rc101_21,2014,incremental_fallbacks,0
stage03.2_cache_incremental_attempt02,rc101_21,2014,incremental_propagations,40
stage03.2_cache_incremental_attempt02,rc101_21,2015,cache_evictions,0
stage03.2_cache_incremental_attempt02,rc101_21,2015,cache_hits,18605
stage03.2_cache_incremental_attempt02,rc101_21,2015,cache_lookups,20120
stage03.2_cache_incremental_attempt02,rc101_21,2015,cache_misses,1515
stage03.2_cache_incremental_attempt02,rc101_21,2015,cache_oversize_not_cached,0
stage03.2_cache_incremental_attempt02,rc101_21,2015,cache_stores,1515
stage03.2_cache_incremental_attempt02,rc101_21,2015,incremental_fallbacks,0
stage03.2_cache_incremental_attempt02,rc101_21,2015,incremental_propagations,40
stage03.2_cache_incremental_attempt02,rc101_21,2016,cache_evictions,0
stage03.2_cache_incremental_attempt02,rc101_21,2016,cache_hits,18849
stage03.2_cache_incremental_attempt02,rc101_21,2016,cache_lookups,20421
stage03.2_cache_incremental_attempt02,rc101_21,2016,cache_misses,1572
stage03.2_cache_incremental_attempt02,rc101_21,2016,cache_oversize_not_cached,0
stage03.2_cache_incremental_attempt02,rc101_21,2016,cache_stores,1572
stage03.2_cache_incremental_attempt02,rc101_21,2016,incremental_fallbacks,0
stage03.2_cache_incremental_attempt02,rc101_21,2016,incremental_propagations,40
stage03.2_cache_incremental_attempt02,rc102C10,2014,cache_evictions,0
stage03.2_cache_incremental_attempt02,rc102C10,2014,cache_hits,19895
stage03.2_cache_incremental_attempt02,rc102C10,2014,cache_lookups,20031
stage03.2_cache_incremental_attempt02,rc102C10,2014,cache_misses,136
stage03.2_cache_incremental_attempt02,rc102C10,2014,cache_oversize_not_cached,0
stage03.2_cache_incremental_attempt02,rc102C10,2014,cache_stores,136
stage03.2_cache_incremental_attempt02,rc102C10,2014,incremental_fallbacks,0
stage03.2_cache_incremental_attempt02,rc102C10,2014,incremental_propagations,33
stage03.2_cache_incremental_attempt02,rc102C10,2015,cache_evictions,0
stage03.2_cache_incremental_attempt02,rc102C10,2015,cache_hits,20091
stage03.2_cache_incremental_attempt02,rc102C10,2015,cache_lookups,20214
stage03.2_cache_incremental_attempt02,rc102C10,2015,cache_misses,123
stage03.2_cache_incremental_attempt02,rc102C10,2015,cache_oversize_not_cached,0
stage03.2_cache_incremental_attempt02,rc102C10,2015,cache_stores,123
stage03.2_cache_incremental_attempt02,rc102C10,2015,incremental_fallbacks,0
stage03.2_cache_incremental_attempt02,rc102C10,2015,incremental_propagations,34
stage03.2_cache_incremental_attempt02,rc102C10,2016,cache_evictions,0
stage03.2_cache_incremental_attempt02,rc102C10,2016,cache_hits,19395
stage03.2_cache_incremental_attempt02,rc102C10,2016,cache_lookups,19533
stage03.2_cache_incremental_attempt02,rc102C10,2016,cache_misses,138
stage03.2_cache_incremental_attempt02,rc102C10,2016,cache_oversize_not_cached,0
stage03.2_cache_incremental_attempt02,rc102C10,2016,cache_stores,138
stage03.2_cache_incremental_attempt02,rc102C10,2016,incremental_fallbacks,0
stage03.2_cache_incremental_attempt02,rc102C10,2016,incremental_propagations,34
stage03.2_cache_incremental_attempt02,rc103C15,2014,cache_evictions,0
stage03.2_cache_incremental_attempt02,rc103C15,2014,cache_hits,50734
stage03.2_cache_incremental_attempt02,rc103C15,2014,cache_lookups,51582
stage03.2_cache_incremental_attempt02,rc103C15,2014,cache_misses,848
stage03.2_cache_incremental_attempt02,rc103C15,2014,cache_oversize_not_cached,0
stage03.2_cache_incremental_attempt02,rc103C15,2014,cache_stores,848
stage03.2_cache_incremental_attempt02,rc103C15,2014,incremental_fallbacks,0
stage03.2_cache_incremental_attempt02,rc103C15,2014,incremental_propagations,38
stage03.2_cache_incremental_attempt02,rc103C15,2015,cache_evictions,0
stage03.2_cache_incremental_attempt02,rc103C15,2015,cache_hits,52046
stage03.2_cache_incremental_attempt02,rc103C15,2015,cache_lookups,52856
stage03.2_cache_incremental_attempt02,rc103C15,2015,cache_misses,810
stage03.2_cache_incremental_attempt02,rc103C15,2015,cache_oversize_not_cached,0
stage03.2_cache_incremental_attempt02,rc103C15,2015,cache_stores,810
stage03.2_cache_incremental_attempt02,rc103C15,2015,incremental_fallbacks,0
stage03.2_cache_incremental_attempt02,rc103C15,2015,incremental_propagations,38
stage03.2_cache_incremental_attempt02,rc103C15,2016,cache_evictions,0
stage03.2_cache_incremental_attempt02,rc103C15,2016,cache_hits,51860
stage03.2_cache_incremental_attempt02,rc103C15,2016,cache_lookups,52722
stage03.2_cache_incremental_attempt02,rc103C15,2016,cache_misses,862
stage03.2_cache_incremental_attempt02,rc103C15,2016,cache_oversize_not_cached,0
stage03.2_cache_incremental_attempt02,rc103C15,2016,cache_stores,862
stage03.2_cache_incremental_attempt02,rc103C15,2016,incremental_fallbacks,0
stage03.2_cache_incremental_attempt02,rc103C15,2016,incremental_propagations,38
stage03.2_cache_incremental_attempt02,rc105C5,2014,cache_evictions,0
stage03.2_cache_incremental_attempt02,rc105C5,2014,cache_hits,5245
stage03.2_cache_incremental_attempt02,rc105C5,2014,cache_lookups,5267
stage03.2_cache_incremental_attempt02,rc105C5,2014,cache_misses,22
stage03.2_cache_incremental_attempt02,rc105C5,2014,cache_oversize_not_cached,0
stage03.2_cache_incremental_attempt02,rc105C5,2014,cache_stores,22
stage03.2_cache_incremental_attempt02,rc105C5,2014,incremental_fallbacks,0
stage03.2_cache_incremental_attempt02,rc105C5,2014,incremental_propagations,27
stage03.2_cache_incremental_attempt02,rc105C5,2015,cache_evictions,0
stage03.2_cache_incremental_attempt02,rc105C5,2015,cache_hits,5232
stage03.2_cache_incremental_attempt02,rc105C5,2015,cache_lookups,5254
stage03.2_cache_incremental_attempt02,rc105C5,2015,cache_misses,22
stage03.2_cache_incremental_attempt02,rc105C5,2015,cache_oversize_not_cached,0
stage03.2_cache_incremental_attempt02,rc105C5,2015,cache_stores,22
stage03.2_cache_incremental_attempt02,rc105C5,2015,incremental_fallbacks,0
stage03.2_cache_incremental_attempt02,rc105C5,2015,incremental_propagations,27
stage03.2_cache_incremental_attempt02,rc105C5,2016,cache_evictions,0
stage03.2_cache_incremental_attempt02,rc105C5,2016,cache_hits,5265
stage03.2_cache_incremental_attempt02,rc105C5,2016,cache_lookups,5287
stage03.2_cache_incremental_attempt02,rc105C5,2016,cache_misses,22
stage03.2_cache_incremental_attempt02,rc105C5,2016,cache_oversize_not_cached,0
stage03.2_cache_incremental_attempt02,rc105C5,2016,cache_stores,22
stage03.2_cache_incremental_attempt02,rc105C5,2016,incremental_fallbacks,0
stage03.2_cache_incremental_attempt02,rc105C5,2016,incremental_propagations,27
