instance,seed,stage02_2_objective,stage02_3_objective,stage02_2_feasible,stage02_3_feasible,stage02_2_iterations,stage02_3_iterations,stage02_2_effective_iterations,stage02_3_effective_iterations,stage02_2_exact_charging_calls,stage02_3_exact_charging_calls,stage02_2_cache_hits,stage02_2_cache_misses,stage02_2_unique_route_evaluations,stage02_3_cache_hits,stage02_3_cache_misses,stage02_3_unique_route_evaluations,stage02_2_runtime_seconds,stage02_3_runtime_seconds,stage02_2_removal_tier_counts,stage02_3_removal_tier_counts,stage02_2_failure_events,stage02_3_failure_events,stage02_2_accepted_moves,stage02_3_accepted_moves,stage02_2_constraint_statistics,stage02_3_constraint_statistics,objective_comparison,readiness_status
c104C10,2015,"[2,279.933119059,625.368886517,3]","[2,279.933119059,625.368886517,3]",True,True,1000,1000,1000,1000,1542,1823,35351,1542,1542,42449,1823,1823,0.8921963749889983,1.0856710829975782,"{""large"":0,""medium"":0,""small"":0}","{""large"":325,""medium"":1,""small"":10}",539,865,818,818,{},"{""shaw_related"":{""accepted"":8,""best"":2,""calls"":86,""candidate_proposals"":94,""distance_improvements"":2,""exact_route_evaluations"":178,""failure_reasons"":{""candidate_rejected"":78,""constraint_removal_no_change"":38,""evaluation_budget_exhausted"":40},""feasible_candidates"":8,""feasible_repairs"":8,""improved"":2,""new_routes_created"":0,""prefilter_passed"":172,""prefilter_rejected"":0,""rejected"":78,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":1,""best"":1,""calls"":87,""candidate_proposals"":88,""distance_improvements"":1,""exact_route_evaluations"":30,""failure_reasons"":{""candidate_rejected"":86,""constraint_removal_no_change"":81,""evaluation_budget_exhausted"":5},""feasible_candidates"":1,""feasible_repairs"":1,""improved"":1,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":86,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":1,""best"":1,""calls"":84,""candidate_proposals"":85,""distance_improvements"":1,""exact_route_evaluations"":41,""failure_reasons"":{""candidate_rejected"":83,""constraint_removal_no_change"":74,""evaluation_budget_exhausted"":9},""feasible_candidates"":1,""feasible_repairs"":1,""improved"":1,""new_routes_created"":0,""prefilter_passed"":168,""prefilter_rejected"":0,""rejected"":83,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":0,""best"":0,""calls"":79,""candidate_proposals"":79,""distance_improvements"":0,""exact_route_evaluations"":35,""failure_reasons"":{""candidate_rejected"":79,""constraint_removal_no_change"":71,""evaluation_budget_exhausted"":8},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":158,""prefilter_rejected"":0,""rejected"":79,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
c104C10,2016,"[2,279.933119059,625.368886517,3]","[2,279.933119059,625.368886517,3]",True,True,1000,1000,1000,1000,1723,1881,34538,1723,1723,41996,1881,1881,0.9300315419968683,1.101910792000126,"{""large"":0,""medium"":0,""small"":0}","{""large"":323,""medium"":2,""small"":11}",453,784,834,834,{},"{""shaw_related"":{""accepted"":3,""best"":2,""calls"":87,""candidate_proposals"":90,""distance_improvements"":2,""exact_route_evaluations"":117,""failure_reasons"":{""candidate_rejected"":84,""constraint_removal_no_change"":59,""evaluation_budget_exhausted"":25},""feasible_candidates"":3,""feasible_repairs"":3,""improved"":2,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":84,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":1,""best"":1,""calls"":78,""candidate_proposals"":79,""distance_improvements"":1,""exact_route_evaluations"":9,""failure_reasons"":{""candidate_rejected"":77,""constraint_removal_no_change"":75,""evaluation_budget_exhausted"":2},""feasible_candidates"":1,""feasible_repairs"":1,""improved"":1,""new_routes_created"":0,""prefilter_passed"":156,""prefilter_rejected"":0,""rejected"":77,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":1,""best"":1,""calls"":87,""candidate_proposals"":88,""distance_improvements"":1,""exact_route_evaluations"":26,""failure_reasons"":{""candidate_rejected"":86,""constraint_removal_no_change"":81,""evaluation_budget_exhausted"":5},""feasible_candidates"":1,""feasible_repairs"":1,""improved"":1,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":86,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":0,""best"":0,""calls"":84,""candidate_proposals"":84,""distance_improvements"":0,""exact_route_evaluations"":28,""failure_reasons"":{""candidate_rejected"":84,""constraint_removal_no_change"":78,""evaluation_budget_exhausted"":6},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":168,""prefilter_rejected"":0,""rejected"":84,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
r103C10,2014,"[2,209.465301215,47.758552329,2]","[2,207.051154172,49.247992351,3]",True,True,1000,1000,1000,1000,1179,1868,24150,1179,1179,29867,1868,1868,0.5858901250030613,0.9256214579945663,"{""large"":0,""medium"":0,""small"":0}","{""large"":327,""medium"":2,""small"":7}",599,846,758,613,{},"{""shaw_related"":{""accepted"":27,""best"":0,""calls"":85,""candidate_proposals"":112,""distance_improvements"":0,""exact_route_evaluations"":10,""failure_reasons"":{""candidate_rejected"":58,""constraint_removal_no_change"":50,""constraint_removal_no_existing_route_insertion"":7,""evaluation_budget_exhausted"":1},""feasible_candidates"":27,""feasible_repairs"":27,""improved"":0,""new_routes_created"":0,""prefilter_passed"":170,""prefilter_rejected"":0,""rejected"":58,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":13,""best"":1,""calls"":97,""candidate_proposals"":110,""distance_improvements"":1,""exact_route_evaluations"":2,""failure_reasons"":{""candidate_rejected"":84,""constraint_removal_no_change"":84},""feasible_candidates"":13,""feasible_repairs"":13,""improved"":1,""new_routes_created"":0,""prefilter_passed"":194,""prefilter_rejected"":0,""rejected"":84,""vehicle_reductions"":1,""weight"":1.0},""time_window_conflict"":{""accepted"":0,""best"":0,""calls"":76,""candidate_proposals"":76,""distance_improvements"":0,""exact_route_evaluations"":8,""failure_reasons"":{""candidate_rejected"":76,""constraint_removal_no_change"":75,""evaluation_budget_exhausted"":1},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":152,""prefilter_rejected"":0,""rejected"":76,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":13,""best"":0,""calls"":78,""candidate_proposals"":91,""distance_improvements"":0,""exact_route_evaluations"":2,""failure_reasons"":{""candidate_rejected"":65,""constraint_removal_no_change"":65},""feasible_candidates"":13,""feasible_repairs"":13,""improved"":0,""new_routes_created"":0,""prefilter_passed"":156,""prefilter_rejected"":0,""rejected"":65,""vehicle_reductions"":0,""weight"":1.0}}",better,ready
r103C10,2015,"[2,207.051154172,49.247992351,3]","[2,207.051154172,49.247992351,3]",True,True,1000,1000,1000,1000,1913,2559,28147,1913,1913,26925,2559,2559,0.8095249999896623,1.2152504589903401,"{""large"":0,""medium"":0,""small"":0}","{""large"":326,""medium"":1,""small"":9}",455,747,601,770,{},"{""shaw_related"":{""accepted"":31,""best"":0,""calls"":86,""candidate_proposals"":117,""distance_improvements"":0,""exact_route_evaluations"":21,""failure_reasons"":{""candidate_rejected"":55,""constraint_removal_no_change"":48,""constraint_removal_no_existing_route_insertion"":4,""evaluation_budget_exhausted"":3},""feasible_candidates"":31,""feasible_repairs"":31,""improved"":0,""new_routes_created"":0,""prefilter_passed"":172,""prefilter_rejected"":0,""rejected"":55,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":10,""best"":1,""calls"":87,""candidate_proposals"":97,""distance_improvements"":1,""exact_route_evaluations"":4,""failure_reasons"":{""candidate_rejected"":77,""constraint_removal_no_change"":77},""feasible_candidates"":10,""feasible_repairs"":10,""improved"":1,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":77,""vehicle_reductions"":1,""weight"":1.0},""time_window_conflict"":{""accepted"":0,""best"":0,""calls"":84,""candidate_proposals"":84,""distance_improvements"":0,""exact_route_evaluations"":7,""failure_reasons"":{""candidate_rejected"":84,""constraint_removal_no_change"":83,""evaluation_budget_exhausted"":1},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":168,""prefilter_rejected"":0,""rejected"":84,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":7,""best"":0,""calls"":79,""candidate_proposals"":86,""distance_improvements"":0,""exact_route_evaluations"":2,""failure_reasons"":{""candidate_rejected"":72,""constraint_removal_no_change"":72},""feasible_candidates"":7,""feasible_repairs"":7,""improved"":0,""new_routes_created"":0,""prefilter_passed"":158,""prefilter_rejected"":0,""rejected"":72,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
r103C10,2016,"[2,207.051154172,49.247992351,3]","[2,207.051154172,49.247992351,3]",True,True,1000,1000,1000,1000,2158,2151,24615,2158,2158,26039,2151,2151,0.9822548329975689,1.030119957998977,"{""large"":0,""medium"":0,""small"":0}","{""large"":328,""medium"":0,""small"":8}",497,832,710,743,{},"{""shaw_related"":{""accepted"":29,""best"":0,""calls"":87,""candidate_proposals"":116,""distance_improvements"":0,""exact_route_evaluations"":18,""failure_reasons"":{""candidate_rejected"":58,""constraint_removal_no_change"":46,""constraint_removal_no_existing_route_insertion"":9,""evaluation_budget_exhausted"":3},""feasible_candidates"":29,""feasible_repairs"":29,""improved"":0,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":58,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":9,""best"":0,""calls"":78,""candidate_proposals"":87,""distance_improvements"":0,""exact_route_evaluations"":2,""failure_reasons"":{""candidate_rejected"":69,""constraint_removal_no_change"":69},""feasible_candidates"":9,""feasible_repairs"":9,""improved"":0,""new_routes_created"":0,""prefilter_passed"":156,""prefilter_rejected"":0,""rejected"":69,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":0,""best"":0,""calls"":87,""candidate_proposals"":87,""distance_improvements"":0,""exact_route_evaluations"":9,""failure_reasons"":{""candidate_rejected"":87,""constraint_removal_no_change"":86,""evaluation_budget_exhausted"":1},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":87,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":13,""best"":1,""calls"":84,""candidate_proposals"":97,""distance_improvements"":1,""exact_route_evaluations"":2,""failure_reasons"":{""candidate_rejected"":71,""constraint_removal_no_change"":71},""feasible_candidates"":13,""feasible_repairs"":13,""improved"":1,""new_routes_created"":0,""prefilter_passed"":168,""prefilter_rejected"":0,""rejected"":71,""vehicle_reductions"":1,""weight"":1.0}}",equal,ready
rc102C10,2014,"[4,423.510181924,69.382613231,3]","[4,423.510181924,69.382613231,3]",True,True,1000,1000,1000,1000,671,673,33629,671,671,35148,673,673,0.2522625409910688,0.31887320899113547,"{""large"":0,""medium"":0,""small"":0}","{""large"":332,""medium"":0,""small"":4}",1832,2155,779,779,{},"{""shaw_related"":{""accepted"":12,""best"":0,""calls"":85,""candidate_proposals"":97,""distance_improvements"":6,""exact_route_evaluations"":11,""failure_reasons"":{""candidate_rejected"":73,""constraint_removal_no_change"":61,""constraint_removal_no_existing_route_insertion"":11,""evaluation_budget_exhausted"":1},""feasible_candidates"":12,""feasible_repairs"":12,""improved"":6,""new_routes_created"":0,""prefilter_passed"":170,""prefilter_rejected"":0,""rejected"":73,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":0,""best"":0,""calls"":97,""candidate_proposals"":97,""distance_improvements"":0,""exact_route_evaluations"":1,""failure_reasons"":{""candidate_rejected"":97,""constraint_removal_no_change"":1,""constraint_removal_no_existing_route_insertion"":96},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":194,""prefilter_rejected"":0,""rejected"":97,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":1,""best"":0,""calls"":76,""candidate_proposals"":77,""distance_improvements"":0,""exact_route_evaluations"":2,""failure_reasons"":{""candidate_rejected"":75,""constraint_removal_no_change"":75},""feasible_candidates"":1,""feasible_repairs"":1,""improved"":0,""new_routes_created"":0,""prefilter_passed"":152,""prefilter_rejected"":0,""rejected"":75,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":0,""best"":0,""calls"":78,""candidate_proposals"":78,""distance_improvements"":0,""exact_route_evaluations"":1,""failure_reasons"":{""candidate_rejected"":78,""constraint_removal_no_change"":77,""constraint_removal_no_existing_route_insertion"":1},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":156,""prefilter_rejected"":0,""rejected"":78,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
rc102C10,2015,"[4,423.510181924,69.382613231,3]","[4,423.510181924,69.382613231,3]",True,True,1000,1000,1000,1000,658,659,34003,658,658,35588,659,659,0.24703733299975283,0.31792979199963156,"{""large"":0,""medium"":0,""small"":0}","{""large"":332,""medium"":0,""small"":4}",1290,1614,786,786,{},"{""shaw_related"":{""accepted"":11,""best"":0,""calls"":86,""candidate_proposals"":97,""distance_improvements"":5,""exact_route_evaluations"":7,""failure_reasons"":{""candidate_rejected"":75,""constraint_removal_no_change"":63,""constraint_removal_no_existing_route_insertion"":11,""evaluation_budget_exhausted"":1},""feasible_candidates"":11,""feasible_repairs"":11,""improved"":5,""new_routes_created"":0,""prefilter_passed"":172,""prefilter_rejected"":0,""rejected"":75,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":0,""best"":0,""calls"":87,""candidate_proposals"":87,""distance_improvements"":0,""exact_route_evaluations"":1,""failure_reasons"":{""candidate_rejected"":87,""constraint_removal_no_change"":1,""constraint_removal_no_existing_route_insertion"":86},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":87,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":1,""best"":0,""calls"":84,""candidate_proposals"":85,""distance_improvements"":0,""exact_route_evaluations"":2,""failure_reasons"":{""candidate_rejected"":83,""constraint_removal_no_change"":83},""feasible_candidates"":1,""feasible_repairs"":1,""improved"":0,""new_routes_created"":0,""prefilter_passed"":168,""prefilter_rejected"":0,""rejected"":83,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":0,""best"":0,""calls"":79,""candidate_proposals"":79,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{""candidate_rejected"":79,""constraint_removal_no_change"":73,""constraint_removal_no_existing_route_insertion"":6},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":158,""prefilter_rejected"":0,""rejected"":79,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
rc102C10,2016,"[4,423.510181924,69.382613231,3]","[4,423.510181924,69.382613231,3]",True,True,1000,1000,1000,1000,716,717,31842,716,716,33508,717,717,0.26389149999886286,0.3301178749970859,"{""large"":0,""medium"":0,""small"":0}","{""large"":332,""medium"":0,""small"":4}",1626,1948,794,794,{},"{""shaw_related"":{""accepted"":13,""best"":0,""calls"":87,""candidate_proposals"":100,""distance_improvements"":6,""exact_route_evaluations"":5,""failure_reasons"":{""candidate_rejected"":74,""constraint_removal_no_change"":63,""constraint_removal_no_existing_route_insertion"":11},""feasible_candidates"":13,""feasible_repairs"":13,""improved"":6,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":74,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":0,""best"":0,""calls"":78,""candidate_proposals"":78,""distance_improvements"":0,""exact_route_evaluations"":1,""failure_reasons"":{""candidate_rejected"":78,""constraint_removal_no_change"":1,""constraint_removal_no_existing_route_insertion"":77},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":156,""prefilter_rejected"":0,""rejected"":78,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":1,""best"":0,""calls"":87,""candidate_proposals"":88,""distance_improvements"":0,""exact_route_evaluations"":2,""failure_reasons"":{""candidate_rejected"":86,""constraint_removal_no_change"":86},""feasible_candidates"":1,""feasible_repairs"":1,""improved"":0,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":86,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":0,""best"":0,""calls"":84,""candidate_proposals"":84,""distance_improvements"":0,""exact_route_evaluations"":1,""failure_reasons"":{""candidate_rejected"":84,""constraint_removal_no_change"":84},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":168,""prefilter_rejected"":0,""rejected"":84,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
c106C15,2014,"[3,275.133168873,437.989595186,2]","[3,275.133168873,437.989595186,2]",True,True,1000,1000,1000,1000,3440,3600,103751,3440,3440,111021,3600,3600,1.3614598339918302,1.5991774590074783,"{""large"":0,""medium"":0,""small"":0}","{""large"":326,""medium"":1,""small"":9}",2250,2573,795,795,{},"{""shaw_related"":{""accepted"":8,""best"":2,""calls"":85,""candidate_proposals"":93,""distance_improvements"":2,""exact_route_evaluations"":96,""failure_reasons"":{""candidate_rejected"":77,""constraint_removal_no_change"":62,""evaluation_budget_exhausted"":15},""feasible_candidates"":8,""feasible_repairs"":8,""improved"":3,""new_routes_created"":0,""prefilter_passed"":170,""prefilter_rejected"":0,""rejected"":77,""vehicle_reductions"":1,""weight"":1.0},""station_pressure"":{""accepted"":1,""best"":1,""calls"":97,""candidate_proposals"":98,""distance_improvements"":1,""exact_route_evaluations"":24,""failure_reasons"":{""candidate_rejected"":96,""constraint_removal_no_change"":69,""constraint_removal_no_existing_route_insertion"":23,""evaluation_budget_exhausted"":4},""feasible_candidates"":1,""feasible_repairs"":1,""improved"":1,""new_routes_created"":0,""prefilter_passed"":194,""prefilter_rejected"":0,""rejected"":96,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":3,""best"":0,""calls"":76,""candidate_proposals"":79,""distance_improvements"":0,""exact_route_evaluations"":30,""failure_reasons"":{""candidate_rejected"":73,""constraint_removal_no_change"":68,""evaluation_budget_exhausted"":5},""feasible_candidates"":3,""feasible_repairs"":3,""improved"":0,""new_routes_created"":0,""prefilter_passed"":152,""prefilter_rejected"":0,""rejected"":73,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":1,""best"":0,""calls"":78,""candidate_proposals"":79,""distance_improvements"":0,""exact_route_evaluations"":32,""failure_reasons"":{""candidate_rejected"":77,""constraint_removal_no_change"":72,""evaluation_budget_exhausted"":5},""feasible_candidates"":1,""feasible_repairs"":1,""improved"":0,""new_routes_created"":0,""prefilter_passed"":156,""prefilter_rejected"":0,""rejected"":77,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
c106C15,2015,"[3,275.133168873,437.989595186,2]","[3,298.193048757,466.827628929,2]",True,True,1000,1000,1000,1000,5232,4253,99862,5232,5232,103535,4253,4253,1.9548244170000544,1.8580592079961207,"{""large"":0,""medium"":0,""small"":0}","{""large"":323,""medium"":1,""small"":12}",1620,2508,806,719,{},"{""shaw_related"":{""accepted"":1,""best"":0,""calls"":86,""candidate_proposals"":87,""distance_improvements"":0,""exact_route_evaluations"":51,""failure_reasons"":{""candidate_rejected"":85,""constraint_removal_no_change"":75,""evaluation_budget_exhausted"":10},""feasible_candidates"":1,""feasible_repairs"":1,""improved"":0,""new_routes_created"":0,""prefilter_passed"":172,""prefilter_rejected"":0,""rejected"":85,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":1,""best"":1,""calls"":87,""candidate_proposals"":88,""distance_improvements"":1,""exact_route_evaluations"":24,""failure_reasons"":{""candidate_rejected"":86,""constraint_removal_no_change"":77,""constraint_removal_no_existing_route_insertion"":5,""evaluation_budget_exhausted"":4},""feasible_candidates"":1,""feasible_repairs"":1,""improved"":1,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":86,""vehicle_reductions"":1,""weight"":1.0},""time_window_conflict"":{""accepted"":1,""best"":0,""calls"":84,""candidate_proposals"":85,""distance_improvements"":1,""exact_route_evaluations"":20,""failure_reasons"":{""candidate_rejected"":83,""constraint_removal_no_change"":80,""evaluation_budget_exhausted"":3},""feasible_candidates"":1,""feasible_repairs"":1,""improved"":1,""new_routes_created"":0,""prefilter_passed"":168,""prefilter_rejected"":0,""rejected"":83,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":0,""best"":0,""calls"":79,""candidate_proposals"":79,""distance_improvements"":0,""exact_route_evaluations"":12,""failure_reasons"":{""candidate_rejected"":79,""constraint_removal_no_change"":78,""evaluation_budget_exhausted"":1},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":158,""prefilter_rejected"":0,""rejected"":79,""vehicle_reductions"":0,""weight"":1.0}}",worse,objective_regression
c106C15,2016,"[3,275.133168873,437.989595186,2]","[3,275.133168873,437.989595186,2]",True,True,1000,1000,1000,1000,4416,4673,96159,4416,4416,103030,4673,4673,1.7740358329901937,2.07192433399905,"{""large"":0,""medium"":0,""small"":0}","{""large"":324,""medium"":2,""small"":10}",1503,1827,684,684,{},"{""shaw_related"":{""accepted"":7,""best"":1,""calls"":87,""candidate_proposals"":94,""distance_improvements"":3,""exact_route_evaluations"":166,""failure_reasons"":{""candidate_rejected"":80,""constraint_removal_no_change"":48,""evaluation_budget_exhausted"":32},""feasible_candidates"":7,""feasible_repairs"":7,""improved"":3,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":80,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":3,""best"":2,""calls"":78,""candidate_proposals"":81,""distance_improvements"":3,""exact_route_evaluations"":47,""failure_reasons"":{""candidate_rejected"":75,""constraint_removal_no_change"":58,""constraint_removal_no_existing_route_insertion"":10,""evaluation_budget_exhausted"":7},""feasible_candidates"":3,""feasible_repairs"":3,""improved"":3,""new_routes_created"":0,""prefilter_passed"":156,""prefilter_rejected"":0,""rejected"":75,""vehicle_reductions"":1,""weight"":1.0},""time_window_conflict"":{""accepted"":2,""best"":0,""calls"":87,""candidate_proposals"":89,""distance_improvements"":1,""exact_route_evaluations"":53,""failure_reasons"":{""candidate_rejected"":85,""constraint_removal_no_change"":75,""evaluation_budget_exhausted"":10},""feasible_candidates"":2,""feasible_repairs"":2,""improved"":1,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":85,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":0,""best"":0,""calls"":84,""candidate_proposals"":84,""distance_improvements"":0,""exact_route_evaluations"":35,""failure_reasons"":{""candidate_rejected"":84,""constraint_removal_no_change"":78,""evaluation_budget_exhausted"":6},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":168,""prefilter_rejected"":0,""rejected"":84,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
r105C15,2014,"[4,336.1536021,80.684092212,4]","[4,336.1536021,80.684092212,4]",True,True,1000,1000,1000,1000,2258,2270,75018,2258,2258,78207,2270,2270,1.5548292500025127,1.6991397079982562,"{""large"":0,""medium"":0,""small"":0}","{""large"":326,""medium"":1,""small"":9}",1695,2025,884,884,{},"{""shaw_related"":{""accepted"":2,""best"":2,""calls"":85,""candidate_proposals"":87,""distance_improvements"":2,""exact_route_evaluations"":13,""failure_reasons"":{""candidate_rejected"":83,""constraint_removal_no_change"":72,""constraint_removal_no_existing_route_insertion"":9,""evaluation_budget_exhausted"":2},""feasible_candidates"":2,""feasible_repairs"":2,""improved"":2,""new_routes_created"":0,""prefilter_passed"":170,""prefilter_rejected"":0,""rejected"":83,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":2,""best"":2,""calls"":97,""candidate_proposals"":99,""distance_improvements"":1,""exact_route_evaluations"":4,""failure_reasons"":{""candidate_rejected"":95,""constraint_removal_no_change"":1,""constraint_removal_no_existing_route_insertion"":94},""feasible_candidates"":2,""feasible_repairs"":2,""improved"":2,""new_routes_created"":0,""prefilter_passed"":194,""prefilter_rejected"":0,""rejected"":95,""vehicle_reductions"":1,""weight"":1.0},""time_window_conflict"":{""accepted"":2,""best"":2,""calls"":76,""candidate_proposals"":78,""distance_improvements"":2,""exact_route_evaluations"":9,""failure_reasons"":{""candidate_rejected"":74,""constraint_removal_no_change"":73,""evaluation_budget_exhausted"":1},""feasible_candidates"":2,""feasible_repairs"":2,""improved"":2,""new_routes_created"":0,""prefilter_passed"":152,""prefilter_rejected"":0,""rejected"":74,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":0,""best"":0,""calls"":78,""candidate_proposals"":78,""distance_improvements"":0,""exact_route_evaluations"":5,""failure_reasons"":{""candidate_rejected"":78,""constraint_removal_no_change"":6,""constraint_removal_no_existing_route_insertion"":71,""evaluation_budget_exhausted"":1},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":156,""prefilter_rejected"":0,""rejected"":78,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
