instance,seed,stage02_2_objective,stage02_3_objective,stage02_2_feasible,stage02_3_feasible,stage02_2_iterations,stage02_3_iterations,stage02_2_exact_charging_calls,stage02_3_exact_charging_calls,stage02_3_cache_hits,stage02_3_cache_misses,stage02_3_runtime_seconds,stage02_3_removal_tier_counts,stage02_3_failure_events,stage02_3_accepted_moves,stage02_3_constraint_statistics,objective_comparison,readiness_status
c104C10,2015,"[2,279.933119059,625.368886517,3]","[2,279.933119059,625.368886517,3]",True,True,1000,1000,1542,1823,43649,1823,1.121269665993168,"{""large"":325,""medium"":1,""small"":10}",601,818,"{""shaw_related"":{""accepted"":46,""best"":2,""calls"":86,""candidate_proposals"":132,""distance_improvements"":2,""exact_route_evaluations"":178,""failure_reasons"":{""candidate_rejected"":40,""evaluation_budget_exhausted"":40},""feasible_candidates"":46,""feasible_repairs"":46,""improved"":2,""new_routes_created"":0,""prefilter_passed"":172,""prefilter_rejected"":0,""rejected"":40,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":82,""best"":1,""calls"":87,""candidate_proposals"":169,""distance_improvements"":1,""exact_route_evaluations"":30,""failure_reasons"":{""candidate_rejected"":5,""evaluation_budget_exhausted"":5},""feasible_candidates"":82,""feasible_repairs"":82,""improved"":1,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":5,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":75,""best"":1,""calls"":84,""candidate_proposals"":159,""distance_improvements"":1,""exact_route_evaluations"":41,""failure_reasons"":{""candidate_rejected"":9,""evaluation_budget_exhausted"":9},""feasible_candidates"":75,""feasible_repairs"":75,""improved"":1,""new_routes_created"":0,""prefilter_passed"":168,""prefilter_rejected"":0,""rejected"":9,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":71,""best"":0,""calls"":79,""candidate_proposals"":150,""distance_improvements"":0,""exact_route_evaluations"":35,""failure_reasons"":{""candidate_rejected"":8,""evaluation_budget_exhausted"":8},""feasible_candidates"":71,""feasible_repairs"":71,""improved"":0,""new_routes_created"":0,""prefilter_passed"":158,""prefilter_rejected"":0,""rejected"":8,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
c104C10,2016,"[2,279.933119059,625.368886517,3]","[2,279.933119059,625.368886517,3]",True,True,1000,1000,1723,1881,43254,1881,1.1084087089984678,"{""large"":323,""medium"":2,""small"":11}",491,834,"{""shaw_related"":{""accepted"":62,""best"":2,""calls"":87,""candidate_proposals"":149,""distance_improvements"":2,""exact_route_evaluations"":117,""failure_reasons"":{""candidate_rejected"":25,""evaluation_budget_exhausted"":25},""feasible_candidates"":62,""feasible_repairs"":62,""improved"":2,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":25,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":76,""best"":1,""calls"":78,""candidate_proposals"":154,""distance_improvements"":1,""exact_route_evaluations"":9,""failure_reasons"":{""candidate_rejected"":2,""evaluation_budget_exhausted"":2},""feasible_candidates"":76,""feasible_repairs"":76,""improved"":1,""new_routes_created"":0,""prefilter_passed"":156,""prefilter_rejected"":0,""rejected"":2,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":82,""best"":1,""calls"":87,""candidate_proposals"":169,""distance_improvements"":1,""exact_route_evaluations"":26,""failure_reasons"":{""candidate_rejected"":5,""evaluation_budget_exhausted"":5},""feasible_candidates"":82,""feasible_repairs"":82,""improved"":1,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":5,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":78,""best"":0,""calls"":84,""candidate_proposals"":162,""distance_improvements"":0,""exact_route_evaluations"":28,""failure_reasons"":{""candidate_rejected"":6,""evaluation_budget_exhausted"":6},""feasible_candidates"":78,""feasible_repairs"":78,""improved"":0,""new_routes_created"":0,""prefilter_passed"":168,""prefilter_rejected"":0,""rejected"":6,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
r103C10,2014,"[2,209.465301215,47.758552329,2]","[2,207.051154172,49.247992351,3]",True,True,1000,1000,1179,1868,31098,1868,0.9193382079974981,"{""large"":327,""medium"":2,""small"":7}",572,613,"{""shaw_related"":{""accepted"":77,""best"":0,""calls"":85,""candidate_proposals"":162,""distance_improvements"":0,""exact_route_evaluations"":10,""failure_reasons"":{""candidate_rejected"":8,""constraint_removal_no_existing_route_insertion"":7,""evaluation_budget_exhausted"":1},""feasible_candidates"":77,""feasible_repairs"":77,""improved"":0,""new_routes_created"":0,""prefilter_passed"":170,""prefilter_rejected"":0,""rejected"":8,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":97,""best"":1,""calls"":97,""candidate_proposals"":194,""distance_improvements"":1,""exact_route_evaluations"":2,""failure_reasons"":{},""feasible_candidates"":97,""feasible_repairs"":97,""improved"":1,""new_routes_created"":0,""prefilter_passed"":194,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":1,""weight"":1.0},""time_window_conflict"":{""accepted"":75,""best"":0,""calls"":76,""candidate_proposals"":151,""distance_improvements"":0,""exact_route_evaluations"":8,""failure_reasons"":{""candidate_rejected"":1,""evaluation_budget_exhausted"":1},""feasible_candidates"":75,""feasible_repairs"":75,""improved"":0,""new_routes_created"":0,""prefilter_passed"":152,""prefilter_rejected"":0,""rejected"":1,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":78,""best"":0,""calls"":78,""candidate_proposals"":156,""distance_improvements"":0,""exact_route_evaluations"":2,""failure_reasons"":{},""feasible_candidates"":78,""feasible_repairs"":78,""improved"":0,""new_routes_created"":0,""prefilter_passed"":156,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0}}",better,ready
r103C10,2015,"[2,207.051154172,49.247992351,3]","[2,207.051154172,49.247992351,3]",True,True,1000,1000,1913,2559,28167,2559,1.2033560419949936,"{""large"":326,""medium"":1,""small"":9}",467,770,"{""shaw_related"":{""accepted"":79,""best"":0,""calls"":86,""candidate_proposals"":165,""distance_improvements"":0,""exact_route_evaluations"":21,""failure_reasons"":{""candidate_rejected"":7,""constraint_removal_no_existing_route_insertion"":4,""evaluation_budget_exhausted"":3},""feasible_candidates"":79,""feasible_repairs"":79,""improved"":0,""new_routes_created"":0,""prefilter_passed"":172,""prefilter_rejected"":0,""rejected"":7,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":87,""best"":1,""calls"":87,""candidate_proposals"":174,""distance_improvements"":1,""exact_route_evaluations"":4,""failure_reasons"":{},""feasible_candidates"":87,""feasible_repairs"":87,""improved"":1,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":1,""weight"":1.0},""time_window_conflict"":{""accepted"":83,""best"":0,""calls"":84,""candidate_proposals"":167,""distance_improvements"":0,""exact_route_evaluations"":7,""failure_reasons"":{""candidate_rejected"":1,""evaluation_budget_exhausted"":1},""feasible_candidates"":83,""feasible_repairs"":83,""improved"":0,""new_routes_created"":0,""prefilter_passed"":168,""prefilter_rejected"":0,""rejected"":1,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":79,""best"":0,""calls"":79,""candidate_proposals"":158,""distance_improvements"":0,""exact_route_evaluations"":2,""failure_reasons"":{},""feasible_candidates"":79,""feasible_repairs"":79,""improved"":0,""new_routes_created"":0,""prefilter_passed"":158,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
r103C10,2016,"[2,207.051154172,49.247992351,3]","[2,207.051154172,49.247992351,3]",True,True,1000,1000,2158,2151,27270,2151,1.0238871249894146,"{""large"":328,""medium"":0,""small"":8}",560,743,"{""shaw_related"":{""accepted"":75,""best"":0,""calls"":87,""candidate_proposals"":162,""distance_improvements"":0,""exact_route_evaluations"":18,""failure_reasons"":{""candidate_rejected"":12,""constraint_removal_no_existing_route_insertion"":9,""evaluation_budget_exhausted"":3},""feasible_candidates"":75,""feasible_repairs"":75,""improved"":0,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":12,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":78,""best"":0,""calls"":78,""candidate_proposals"":156,""distance_improvements"":0,""exact_route_evaluations"":2,""failure_reasons"":{},""feasible_candidates"":78,""feasible_repairs"":78,""improved"":0,""new_routes_created"":0,""prefilter_passed"":156,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":86,""best"":0,""calls"":87,""candidate_proposals"":173,""distance_improvements"":0,""exact_route_evaluations"":9,""failure_reasons"":{""candidate_rejected"":1,""evaluation_budget_exhausted"":1},""feasible_candidates"":86,""feasible_repairs"":86,""improved"":0,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":1,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":84,""best"":1,""calls"":84,""candidate_proposals"":168,""distance_improvements"":1,""exact_route_evaluations"":2,""failure_reasons"":{},""feasible_candidates"":84,""feasible_repairs"":84,""improved"":1,""new_routes_created"":0,""prefilter_passed"":168,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":1,""weight"":1.0}}",equal,ready
rc102C10,2014,"[4,423.510181924,69.382613231,3]","[4,423.510181924,69.382613231,3]",True,True,1000,1000,671,673,37348,673,0.3293849159963429,"{""large"":332,""medium"":0,""small"":4}",1941,779,"{""shaw_related"":{""accepted"":73,""best"":0,""calls"":85,""candidate_proposals"":158,""distance_improvements"":6,""exact_route_evaluations"":11,""failure_reasons"":{""candidate_rejected"":12,""constraint_removal_no_existing_route_insertion"":11,""evaluation_budget_exhausted"":1},""feasible_candidates"":73,""feasible_repairs"":73,""improved"":6,""new_routes_created"":0,""prefilter_passed"":170,""prefilter_rejected"":0,""rejected"":12,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":1,""best"":0,""calls"":97,""candidate_proposals"":98,""distance_improvements"":0,""exact_route_evaluations"":1,""failure_reasons"":{""candidate_rejected"":96,""constraint_removal_no_existing_route_insertion"":96},""feasible_candidates"":1,""feasible_repairs"":1,""improved"":0,""new_routes_created"":0,""prefilter_passed"":194,""prefilter_rejected"":0,""rejected"":96,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":76,""best"":0,""calls"":76,""candidate_proposals"":152,""distance_improvements"":0,""exact_route_evaluations"":2,""failure_reasons"":{},""feasible_candidates"":76,""feasible_repairs"":76,""improved"":0,""new_routes_created"":0,""prefilter_passed"":152,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":77,""best"":0,""calls"":78,""candidate_proposals"":155,""distance_improvements"":0,""exact_route_evaluations"":1,""failure_reasons"":{""candidate_rejected"":1,""constraint_removal_no_existing_route_insertion"":1},""feasible_candidates"":77,""feasible_repairs"":77,""improved"":0,""new_routes_created"":0,""prefilter_passed"":156,""prefilter_rejected"":0,""rejected"":1,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
rc102C10,2015,"[4,423.510181924,69.382613231,3]","[4,423.510181924,69.382613231,3]",True,True,1000,1000,658,659,37812,659,0.3181399579916615,"{""large"":332,""medium"":0,""small"":4}",1394,786,"{""shaw_related"":{""accepted"":74,""best"":0,""calls"":86,""candidate_proposals"":160,""distance_improvements"":5,""exact_route_evaluations"":7,""failure_reasons"":{""candidate_rejected"":12,""constraint_removal_no_existing_route_insertion"":11,""evaluation_budget_exhausted"":1},""feasible_candidates"":74,""feasible_repairs"":74,""improved"":5,""new_routes_created"":0,""prefilter_passed"":172,""prefilter_rejected"":0,""rejected"":12,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":1,""best"":0,""calls"":87,""candidate_proposals"":88,""distance_improvements"":0,""exact_route_evaluations"":1,""failure_reasons"":{""candidate_rejected"":86,""constraint_removal_no_existing_route_insertion"":86},""feasible_candidates"":1,""feasible_repairs"":1,""improved"":0,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":86,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":84,""best"":0,""calls"":84,""candidate_proposals"":168,""distance_improvements"":0,""exact_route_evaluations"":2,""failure_reasons"":{},""feasible_candidates"":84,""feasible_repairs"":84,""improved"":0,""new_routes_created"":0,""prefilter_passed"":168,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":73,""best"":0,""calls"":79,""candidate_proposals"":152,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{""candidate_rejected"":6,""constraint_removal_no_existing_route_insertion"":6},""feasible_candidates"":73,""feasible_repairs"":73,""improved"":0,""new_routes_created"":0,""prefilter_passed"":158,""prefilter_rejected"":0,""rejected"":6,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
rc102C10,2016,"[4,423.510181924,69.382613231,3]","[4,423.510181924,69.382613231,3]",True,True,1000,1000,716,717,35788,717,0.33653583300474565,"{""large"":332,""medium"":0,""small"":4}",1714,794,"{""shaw_related"":{""accepted"":76,""best"":0,""calls"":87,""candidate_proposals"":163,""distance_improvements"":6,""exact_route_evaluations"":5,""failure_reasons"":{""candidate_rejected"":11,""constraint_removal_no_existing_route_insertion"":11},""feasible_candidates"":76,""feasible_repairs"":76,""improved"":6,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":11,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":1,""best"":0,""calls"":78,""candidate_proposals"":79,""distance_improvements"":0,""exact_route_evaluations"":1,""failure_reasons"":{""candidate_rejected"":77,""constraint_removal_no_existing_route_insertion"":77},""feasible_candidates"":1,""feasible_repairs"":1,""improved"":0,""new_routes_created"":0,""prefilter_passed"":156,""prefilter_rejected"":0,""rejected"":77,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":87,""best"":0,""calls"":87,""candidate_proposals"":174,""distance_improvements"":0,""exact_route_evaluations"":2,""failure_reasons"":{},""feasible_candidates"":87,""feasible_repairs"":87,""improved"":0,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":84,""best"":0,""calls"":84,""candidate_proposals"":168,""distance_improvements"":0,""exact_route_evaluations"":1,""failure_reasons"":{},""feasible_candidates"":84,""feasible_repairs"":84,""improved"":0,""new_routes_created"":0,""prefilter_passed"":168,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
c106C15,2014,"[3,275.133168873,437.989595186,2]","[3,275.133168873,437.989595186,2]",True,True,1000,1000,3440,3600,112869,3600,1.5911654170049587,"{""large"":326,""medium"":1,""small"":9}",2302,795,"{""shaw_related"":{""accepted"":70,""best"":2,""calls"":85,""candidate_proposals"":155,""distance_improvements"":2,""exact_route_evaluations"":96,""failure_reasons"":{""candidate_rejected"":15,""evaluation_budget_exhausted"":15},""feasible_candidates"":70,""feasible_repairs"":70,""improved"":3,""new_routes_created"":0,""prefilter_passed"":170,""prefilter_rejected"":0,""rejected"":15,""vehicle_reductions"":1,""weight"":1.0},""station_pressure"":{""accepted"":70,""best"":1,""calls"":97,""candidate_proposals"":167,""distance_improvements"":1,""exact_route_evaluations"":24,""failure_reasons"":{""candidate_rejected"":27,""constraint_removal_no_existing_route_insertion"":23,""evaluation_budget_exhausted"":4},""feasible_candidates"":70,""feasible_repairs"":70,""improved"":1,""new_routes_created"":0,""prefilter_passed"":194,""prefilter_rejected"":0,""rejected"":27,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":71,""best"":0,""calls"":76,""candidate_proposals"":147,""distance_improvements"":0,""exact_route_evaluations"":30,""failure_reasons"":{""candidate_rejected"":5,""evaluation_budget_exhausted"":5},""feasible_candidates"":71,""feasible_repairs"":71,""improved"":0,""new_routes_created"":0,""prefilter_passed"":152,""prefilter_rejected"":0,""rejected"":5,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":73,""best"":0,""calls"":78,""candidate_proposals"":151,""distance_improvements"":0,""exact_route_evaluations"":32,""failure_reasons"":{""candidate_rejected"":5,""evaluation_budget_exhausted"":5},""feasible_candidates"":73,""feasible_repairs"":73,""improved"":0,""new_routes_created"":0,""prefilter_passed"":156,""prefilter_rejected"":0,""rejected"":5,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
c106C15,2015,"[3,275.133168873,437.989595186,2]","[3,298.193048757,466.827628929,2]",True,True,1000,1000,5232,4253,105520,4253,1.8590487080073217,"{""large"":323,""medium"":1,""small"":12}",2198,719,"{""shaw_related"":{""accepted"":76,""best"":0,""calls"":86,""candidate_proposals"":162,""distance_improvements"":0,""exact_route_evaluations"":51,""failure_reasons"":{""candidate_rejected"":10,""evaluation_budget_exhausted"":10},""feasible_candidates"":76,""feasible_repairs"":76,""improved"":0,""new_routes_created"":0,""prefilter_passed"":172,""prefilter_rejected"":0,""rejected"":10,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":78,""best"":1,""calls"":87,""candidate_proposals"":165,""distance_improvements"":1,""exact_route_evaluations"":24,""failure_reasons"":{""candidate_rejected"":9,""constraint_removal_no_existing_route_insertion"":5,""evaluation_budget_exhausted"":4},""feasible_candidates"":78,""feasible_repairs"":78,""improved"":1,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":9,""vehicle_reductions"":1,""weight"":1.0},""time_window_conflict"":{""accepted"":81,""best"":0,""calls"":84,""candidate_proposals"":165,""distance_improvements"":1,""exact_route_evaluations"":20,""failure_reasons"":{""candidate_rejected"":3,""evaluation_budget_exhausted"":3},""feasible_candidates"":81,""feasible_repairs"":81,""improved"":1,""new_routes_created"":0,""prefilter_passed"":168,""prefilter_rejected"":0,""rejected"":3,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":78,""best"":0,""calls"":79,""candidate_proposals"":157,""distance_improvements"":0,""exact_route_evaluations"":12,""failure_reasons"":{""candidate_rejected"":1,""evaluation_budget_exhausted"":1},""feasible_candidates"":78,""feasible_repairs"":78,""improved"":0,""new_routes_created"":0,""prefilter_passed"":158,""prefilter_rejected"":0,""rejected"":1,""vehicle_reductions"":0,""weight"":1.0}}",worse,ready
c106C15,2016,"[3,275.133168873,437.989595186,2]","[3,275.133168873,437.989595186,2]",True,True,1000,1000,4416,4673,104889,4673,2.1250537910091225,"{""large"":324,""medium"":2,""small"":10}",1568,684,"{""shaw_related"":{""accepted"":55,""best"":1,""calls"":87,""candidate_proposals"":142,""distance_improvements"":3,""exact_route_evaluations"":166,""failure_reasons"":{""candidate_rejected"":32,""evaluation_budget_exhausted"":32},""feasible_candidates"":55,""feasible_repairs"":55,""improved"":3,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":32,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":61,""best"":2,""calls"":78,""candidate_proposals"":139,""distance_improvements"":3,""exact_route_evaluations"":47,""failure_reasons"":{""candidate_rejected"":17,""constraint_removal_no_existing_route_insertion"":10,""evaluation_budget_exhausted"":7},""feasible_candidates"":61,""feasible_repairs"":61,""improved"":3,""new_routes_created"":0,""prefilter_passed"":156,""prefilter_rejected"":0,""rejected"":17,""vehicle_reductions"":1,""weight"":1.0},""time_window_conflict"":{""accepted"":77,""best"":0,""calls"":87,""candidate_proposals"":164,""distance_improvements"":1,""exact_route_evaluations"":53,""failure_reasons"":{""candidate_rejected"":10,""evaluation_budget_exhausted"":10},""feasible_candidates"":77,""feasible_repairs"":77,""improved"":1,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":10,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":78,""best"":0,""calls"":84,""candidate_proposals"":162,""distance_improvements"":0,""exact_route_evaluations"":35,""failure_reasons"":{""candidate_rejected"":6,""evaluation_budget_exhausted"":6},""feasible_candidates"":78,""feasible_repairs"":78,""improved"":0,""new_routes_created"":0,""prefilter_passed"":168,""prefilter_rejected"":0,""rejected"":6,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
r105C15,2014,"[4,336.1536021,80.684092212,4]","[4,336.1536021,80.684092212,4]",True,True,1000,1000,2258,2270,80174,2270,1.7008411249989877,"{""large"":326,""medium"":1,""small"":9}",1873,884,"{""shaw_related"":{""accepted"":74,""best"":2,""calls"":85,""candidate_proposals"":159,""distance_improvements"":2,""exact_route_evaluations"":13,""failure_reasons"":{""candidate_rejected"":11,""constraint_removal_no_existing_route_insertion"":9,""evaluation_budget_exhausted"":2},""feasible_candidates"":74,""feasible_repairs"":74,""improved"":2,""new_routes_created"":0,""prefilter_passed"":170,""prefilter_rejected"":0,""rejected"":11,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":3,""best"":2,""calls"":97,""candidate_proposals"":100,""distance_improvements"":1,""exact_route_evaluations"":4,""failure_reasons"":{""candidate_rejected"":94,""constraint_removal_no_existing_route_insertion"":94},""feasible_candidates"":3,""feasible_repairs"":3,""improved"":2,""new_routes_created"":0,""prefilter_passed"":194,""prefilter_rejected"":0,""rejected"":94,""vehicle_reductions"":1,""weight"":1.0},""time_window_conflict"":{""accepted"":75,""best"":2,""calls"":76,""candidate_proposals"":151,""distance_improvements"":2,""exact_route_evaluations"":9,""failure_reasons"":{""candidate_rejected"":1,""evaluation_budget_exhausted"":1},""feasible_candidates"":75,""feasible_repairs"":75,""improved"":2,""new_routes_created"":0,""prefilter_passed"":152,""prefilter_rejected"":0,""rejected"":1,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":6,""best"":0,""calls"":78,""candidate_proposals"":84,""distance_improvements"":0,""exact_route_evaluations"":5,""failure_reasons"":{""candidate_rejected"":72,""constraint_removal_no_existing_route_insertion"":71,""evaluation_budget_exhausted"":1},""feasible_candidates"":6,""feasible_repairs"":6,""improved"":0,""new_routes_created"":0,""prefilter_passed"":156,""prefilter_rejected"":0,""rejected"":72,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
r105C15,2015,"[4,338.888543976,80.684092212,4]","[4,338.888543976,80.684092212,4]",True,True,1000,1000,2994,2996,78454,2996,2.068389833002584,"{""large"":325,""medium"":1,""small"":10}",2336,771,"{""shaw_related"":{""accepted"":81,""best"":0,""calls"":86,""candidate_proposals"":167,""distance_improvements"":0,""exact_route_evaluations"":12,""failure_reasons"":{""candidate_rejected"":5,""constraint_removal_no_existing_route_insertion"":5},""feasible_candidates"":81,""feasible_repairs"":81,""improved"":0,""new_routes_created"":0,""prefilter_passed"":172,""prefilter_rejected"":0,""rejected"":5,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":3,""best"":0,""calls"":87,""candidate_proposals"":90,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{""candidate_rejected"":84,""constraint_removal_no_existing_route_insertion"":84},""feasible_candidates"":3,""feasible_repairs"":3,""improved"":0,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":84,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":83,""best"":1,""calls"":84,""candidate_proposals"":167,""distance_improvements"":1,""exact_route_evaluations"":7,""failure_reasons"":{""candidate_rejected"":1,""evaluation_budget_exhausted"":1},""feasible_candidates"":83,""feasible_repairs"":83,""improved"":1,""new_routes_created"":0,""prefilter_passed"":168,""prefilter_rejected"":0,""rejected"":1,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":4,""best"":3,""calls"":79,""candidate_proposals"":83,""distance_improvements"":3,""exact_route_evaluations"":5,""failure_reasons"":{""candidate_rejected"":75,""constraint_removal_no_existing_route_insertion"":75},""feasible_candidates"":4,""feasible_repairs"":4,""improved"":3,""new_routes_created"":0,""prefilter_passed"":158,""prefilter_rejected"":0,""rejected"":75,""vehicle_reductions"":1,""weight"":1.0}}",equal,ready
r105C15,2016,"[4,356.115490808,92.94925864,4]","[4,336.1536021,80.684092212,4]",True,True,1000,1000,3056,3307,76397,3307,2.270848500003922,"{""large"":327,""medium"":1,""small"":8}",2530,817,"{""shaw_related"":{""accepted"":78,""best"":0,""calls"":87,""candidate_proposals"":165,""distance_improvements"":0,""exact_route_evaluations"":18,""failure_reasons"":{""candidate_rejected"":9,""constraint_removal_no_existing_route_insertion"":8,""evaluation_budget_exhausted"":1},""feasible_candidates"":78,""feasible_repairs"":78,""improved"":0,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":9,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":3,""best"":1,""calls"":78,""candidate_proposals"":81,""distance_improvements"":1,""exact_route_evaluations"":1,""failure_reasons"":{""candidate_rejected"":75,""constraint_removal_no_existing_route_insertion"":75},""feasible_candidates"":3,""feasible_repairs"":3,""improved"":1,""new_routes_created"":0,""prefilter_passed"":156,""prefilter_rejected"":0,""rejected"":75,""vehicle_reductions"":1,""weight"":1.0},""time_window_conflict"":{""accepted"":86,""best"":1,""calls"":87,""candidate_proposals"":173,""distance_improvements"":1,""exact_route_evaluations"":12,""failure_reasons"":{""candidate_rejected"":1,""evaluation_budget_exhausted"":1},""feasible_candidates"":86,""feasible_repairs"":86,""improved"":1,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":1,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":2,""best"":0,""calls"":84,""candidate_proposals"":86,""distance_improvements"":0,""exact_route_evaluations"":7,""failure_reasons"":{""candidate_rejected"":82,""constraint_removal_no_existing_route_insertion"":82},""feasible_candidates"":2,""feasible_repairs"":2,""improved"":0,""new_routes_created"":0,""prefilter_passed"":168,""prefilter_rejected"":0,""rejected"":82,""vehicle_reductions"":0,""weight"":1.0}}",better,ready
