schema_version,run_label,experiment_id,scope,instance,seed,algorithm,operator_profile,repository_revision,repository_dirty,algorithm_source_sha256,configuration_sha256,instance_sha256,stage00_manifest_sha256,environment_sha256,reference_vrp_evrp_hub_revision,reference_vrp_evrp_hub_dirty,reference_py_ga_vrptw_revision,reference_py_ga_vrptw_dirty,start_utc,end_utc,time_limit_seconds,max_iterations,threads,objective_schema,objective_key,vehicle_count,total_distance,total_charging_time,charging_count,runtime_seconds,first_feasible_time,best_time,iterations,effective_iterations,accepted_moves,improving_moves,rejected_moves,charging_subproblem_calls,trace_started_calls,trace_completed_calls,trace_exact_calls,trace_cache_hits,trace_precomputed_routes,trace_route_evaluations,trace_deadline_events,trace_screening_calls,trace_screening_passes,trace_screening_rejections,trace_screening_cache_hits,trace_screening_exact_call_blocked,trace_screening_reason_counts,trace_cache_incremental_counts,trace_incremental_propagations,trace_incremental_fallbacks,trace_reconciliation_status,peak_tracemalloc_bytes,peak_rss_bytes,status,feasible,failure_reason,failure_path,raw_path,solution_path,trace_path,event_path,environment_path
1,stage03.2_cache_incremental_attempt03,c106C15-alns_stage02_constraint_guided-2015,formal,c106C15,2015,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,b6ec757c5b8a3290a274d28c5be11923beb06edb,False,84554a98c888c710ce8a102eae952f147e4e9fe1a5340e61cd0c7f2ca6da9071,4da5f1da3791d1a2538874fb51d25bff691c1a4039faef054d655af94410d49f,eba58a458a9fd13ae8fd404df8db1d04e49271326316256ee060468048881a86,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,149a6044b62908ba76a7d6907fca872fcb6a9af23b3b600917101eb302a8b8ca,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-14T01:32:54.644916+00:00,2026-07-14T01:32:58.398236+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[3, 298.193048757, 466.827628929, 2]",3,298.1930487570892,466.82762892941594,2,3.6769877089827787,0.020707041985588148,0.8934323339781258,1000,1000,719,19,281,1276,1276,1276,1276,52212,2332,55820,0,177638,70692,4790,102156,106946,"{""forward_time_window_prefilter"": 106946}","{""cache_evictions"": 0, ""cache_hits"": 52212, ""cache_lookups"": 53488, ""cache_misses"": 1276, ""cache_oversize_not_cached"": 0, ""cache_stores"": 1276, ""incremental_fallbacks"": 0, ""incremental_propagations"": 44}",44,0,pass,,4481695744,feasible,True,,,raw/c106C15-alns_stage02_constraint_guided-2015.json,solutions/c106C15-alns_stage02_constraint_guided-2015.json,traces/c106C15-alns_stage02_constraint_guided-2015.json,events/c106C15-alns_stage02_constraint_guided-2015.jsonl,environments/c106C15-alns_stage02_constraint_guided-2015.json
1,stage03.2_cache_incremental_attempt03,c106C15-alns_stage02_constraint_guided-2016,formal,c106C15,2016,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,b6ec757c5b8a3290a274d28c5be11923beb06edb,False,84554a98c888c710ce8a102eae952f147e4e9fe1a5340e61cd0c7f2ca6da9071,4da5f1da3791d1a2538874fb51d25bff691c1a4039faef054d655af94410d49f,eba58a458a9fd13ae8fd404df8db1d04e49271326316256ee060468048881a86,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,d12b4beb1a0234db036e1dfa6e2dfc14d81cd0c87827211438e97bc7269f6329,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-14T01:33:04.089456+00:00,2026-07-14T01:33:08.156842+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[3, 275.133168873, 437.989595186, 2]",3,275.1331688731623,437.989595186203,2,4.019239708984969,0.020772874995600432,3.7104064589948393,1000,1000,684,22,316,1502,1502,1502,1502,53096,2298,56896,0,185652,73448,5548,106656,112204,"{""forward_time_window_prefilter"": 112204}","{""cache_evictions"": 0, ""cache_hits"": 53096, ""cache_lookups"": 54598, ""cache_misses"": 1502, ""cache_oversize_not_cached"": 0, ""cache_stores"": 1502, ""incremental_fallbacks"": 0, ""incremental_propagations"": 44}",44,0,pass,,4481695744,feasible,True,,,raw/c106C15-alns_stage02_constraint_guided-2016.json,solutions/c106C15-alns_stage02_constraint_guided-2016.json,traces/c106C15-alns_stage02_constraint_guided-2016.json,events/c106C15-alns_stage02_constraint_guided-2016.jsonl,environments/c106C15-alns_stage02_constraint_guided-2016.json
1,stage03.2_cache_incremental_attempt03,r101_21-alns_stage02_constraint_guided-2014,formal,r101_21,2014,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,b6ec757c5b8a3290a274d28c5be11923beb06edb,False,84554a98c888c710ce8a102eae952f147e4e9fe1a5340e61cd0c7f2ca6da9071,4da5f1da3791d1a2538874fb51d25bff691c1a4039faef054d655af94410d49f,0e5a3dffffbd3c516b528ef32ba1a488b817d2f151fc3e8c81023814de1c103a,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,3b700b281bcec4842d32c3457d9d487919729cb00b76e9c4f80dee81f2d2ee5a,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-14T01:36:12.748300+00:00,2026-07-14T01:36:42.848463+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[20, 1735.080023474, 396.51781678, 23]",20,1735.0800234735668,396.5178167803147,23,30.00043816701509,0.525442500016652,19.46816525000031,289,289,219,47,70,1583,1583,1583,1583,26184,4657,32424,6,556593,77875,64152,414566,478718,"{""capacity_prefilter"": 5566, ""forward_time_window_prefilter"": 473152}","{""cache_evictions"": 0, ""cache_hits"": 26184, ""cache_lookups"": 27767, ""cache_misses"": 1583, ""cache_oversize_not_cached"": 0, ""cache_stores"": 1583, ""incremental_fallbacks"": 0, ""incremental_propagations"": 47}",47,0,pass,,4566974464,feasible,True,,failures/r101_21-alns_stage02_constraint_guided-2014.json,raw/r101_21-alns_stage02_constraint_guided-2014.json,solutions/r101_21-alns_stage02_constraint_guided-2014.json,traces/r101_21-alns_stage02_constraint_guided-2014.json,events/r101_21-alns_stage02_constraint_guided-2014.jsonl,environments/r101_21-alns_stage02_constraint_guided-2014.json
1,stage03.2_cache_incremental_attempt03,r101_21-alns_stage02_constraint_guided-2015,formal,r101_21,2015,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,b6ec757c5b8a3290a274d28c5be11923beb06edb,False,84554a98c888c710ce8a102eae952f147e4e9fe1a5340e61cd0c7f2ca6da9071,4da5f1da3791d1a2538874fb51d25bff691c1a4039faef054d655af94410d49f,0e5a3dffffbd3c516b528ef32ba1a488b817d2f151fc3e8c81023814de1c103a,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,ce3645a8dd8dd36320d75fa6a3351c4ab8a984e40446d59cd601226102ecea2e,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-14T01:36:57.977601+00:00,2026-07-14T01:37:28.146614+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[20, 1760.928139464, 429.112245686, 23]",20,1760.928139464107,429.1122456863273,23,30.01157712499844,0.5898394999967422,29.054215042007854,298,298,240,43,58,1313,1313,1313,1313,30058,4986,36357,8,573977,84889,53048,436040,489088,"{""capacity_prefilter"": 2950, ""forward_time_window_prefilter"": 486138}","{""cache_evictions"": 0, ""cache_hits"": 30058, ""cache_lookups"": 31371, ""cache_misses"": 1313, ""cache_oversize_not_cached"": 0, ""cache_stores"": 1313, ""incremental_fallbacks"": 0, ""incremental_propagations"": 47}",47,0,pass,,4566974464,feasible,True,,failures/r101_21-alns_stage02_constraint_guided-2015.json,raw/r101_21-alns_stage02_constraint_guided-2015.json,solutions/r101_21-alns_stage02_constraint_guided-2015.json,traces/r101_21-alns_stage02_constraint_guided-2015.json,events/r101_21-alns_stage02_constraint_guided-2015.jsonl,environments/r101_21-alns_stage02_constraint_guided-2015.json
1,stage03.2_cache_incremental_attempt03,r101_21-alns_stage02_constraint_guided-2016,formal,r101_21,2016,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,b6ec757c5b8a3290a274d28c5be11923beb06edb,False,84554a98c888c710ce8a102eae952f147e4e9fe1a5340e61cd0c7f2ca6da9071,4da5f1da3791d1a2538874fb51d25bff691c1a4039faef054d655af94410d49f,0e5a3dffffbd3c516b528ef32ba1a488b817d2f151fc3e8c81023814de1c103a,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,02898293ff6873621e648b1c7ae3a9cf08c827a132b59784acff75bbee60bbc6,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-14T01:37:43.727627+00:00,2026-07-14T01:38:13.894639+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[20, 1718.126450884, 387.496489613, 24]",20,1718.1264508838335,387.4964896133524,24,30.042069416987943,0.5771230419923086,11.378975707979407,298,298,220,37,78,1352,1352,1352,1352,29789,5021,36162,5,738416,83227,57071,598118,655189,"{""capacity_prefilter"": 3555, ""forward_time_window_prefilter"": 651634}","{""cache_evictions"": 0, ""cache_hits"": 29789, ""cache_lookups"": 31141, ""cache_misses"": 1352, ""cache_oversize_not_cached"": 0, ""cache_stores"": 1352, ""incremental_fallbacks"": 0, ""incremental_propagations"": 47}",47,0,pass,,4566974464,feasible,True,,failures/r101_21-alns_stage02_constraint_guided-2016.json,raw/r101_21-alns_stage02_constraint_guided-2016.json,solutions/r101_21-alns_stage02_constraint_guided-2016.json,traces/r101_21-alns_stage02_constraint_guided-2016.json,events/r101_21-alns_stage02_constraint_guided-2016.jsonl,environments/r101_21-alns_stage02_constraint_guided-2016.json
1,stage03.2_cache_incremental_attempt03,r103C10-alns_stage02_constraint_guided-2014,formal,r103C10,2014,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,b6ec757c5b8a3290a274d28c5be11923beb06edb,False,84554a98c888c710ce8a102eae952f147e4e9fe1a5340e61cd0c7f2ca6da9071,4da5f1da3791d1a2538874fb51d25bff691c1a4039faef054d655af94410d49f,00debfb0e1fa34796b1644a045a064f52cb1f35052df9faa485db4b4f5ff512e,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,3e1734ed2c79c17f85237ac8ab8301903b19bed4eeec7a694275e92e44f1a6f7,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-14T01:32:24.209465+00:00,2026-07-14T01:32:25.795017+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[2, 207.051154172, 49.247992351, 3]",2,207.0511541721048,49.24799235093133,3,1.5558943749929313,0.020318540977314115,0.41810470799100585,1000,1000,613,71,387,797,797,797,797,20542,1181,22520,0,59861,30985,1748,27128,28876,"{""forward_time_window_prefilter"": 28876}","{""cache_evictions"": 0, ""cache_hits"": 20542, ""cache_lookups"": 21339, ""cache_misses"": 797, ""cache_oversize_not_cached"": 0, ""cache_stores"": 797, ""incremental_fallbacks"": 0, ""incremental_propagations"": 34}",34,0,pass,,4481695744,feasible,True,,,raw/r103C10-alns_stage02_constraint_guided-2014.json,solutions/r103C10-alns_stage02_constraint_guided-2014.json,traces/r103C10-alns_stage02_constraint_guided-2014.json,events/r103C10-alns_stage02_constraint_guided-2014.jsonl,environments/r103C10-alns_stage02_constraint_guided-2014.json
1,stage03.2_cache_incremental_attempt03,r103C10-alns_stage02_constraint_guided-2015,formal,r103C10,2015,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,b6ec757c5b8a3290a274d28c5be11923beb06edb,False,84554a98c888c710ce8a102eae952f147e4e9fe1a5340e61cd0c7f2ca6da9071,4da5f1da3791d1a2538874fb51d25bff691c1a4039faef054d655af94410d49f,00debfb0e1fa34796b1644a045a064f52cb1f35052df9faa485db4b4f5ff512e,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,c2927d45f19e4380062a3b0e4f09cae40251896c80aba6dfda7243eeeec3eefe,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-14T01:32:27.997829+00:00,2026-07-14T01:32:29.789094+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[2, 207.051154172, 49.247992351, 3]",2,207.0511541721048,49.24799235093133,3,1.7714127500075847,0.025515374989481643,0.24750591701013036,1000,1000,770,35,230,1135,1135,1135,1135,19117,1607,21859,0,59896,31459,2471,25966,28437,"{""forward_time_window_prefilter"": 28437}","{""cache_evictions"": 0, ""cache_hits"": 19117, ""cache_lookups"": 20252, ""cache_misses"": 1135, ""cache_oversize_not_cached"": 0, ""cache_stores"": 1135, ""incremental_fallbacks"": 0, ""incremental_propagations"": 34}",34,0,pass,,4481695744,feasible,True,,,raw/r103C10-alns_stage02_constraint_guided-2015.json,solutions/r103C10-alns_stage02_constraint_guided-2015.json,traces/r103C10-alns_stage02_constraint_guided-2015.json,events/r103C10-alns_stage02_constraint_guided-2015.jsonl,environments/r103C10-alns_stage02_constraint_guided-2015.json
1,stage03.2_cache_incremental_attempt03,r103C10-alns_stage02_constraint_guided-2016,formal,r103C10,2016,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,b6ec757c5b8a3290a274d28c5be11923beb06edb,False,84554a98c888c710ce8a102eae952f147e4e9fe1a5340e61cd0c7f2ca6da9071,4da5f1da3791d1a2538874fb51d25bff691c1a4039faef054d655af94410d49f,00debfb0e1fa34796b1644a045a064f52cb1f35052df9faa485db4b4f5ff512e,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,5c5f7a9214081837b24464b628f286a5edd20426e9e5fc4be6f0210ac6cc12b4,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-14T01:32:31.904058+00:00,2026-07-14T01:32:33.455690+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[2, 207.051154172, 49.247992351, 3]",2,207.0511541721048,49.24799235093133,3,1.5323996669903863,0.020361999981105328,0.273845416988479,1000,1000,743,47,257,863,863,863,863,18350,1475,20688,0,58397,29866,2073,26458,28531,"{""forward_time_window_prefilter"": 28531}","{""cache_evictions"": 0, ""cache_hits"": 18350, ""cache_lookups"": 19213, ""cache_misses"": 863, ""cache_oversize_not_cached"": 0, ""cache_stores"": 863, ""incremental_fallbacks"": 0, ""incremental_propagations"": 34}",34,0,pass,,4481695744,feasible,True,,,raw/r103C10-alns_stage02_constraint_guided-2016.json,solutions/r103C10-alns_stage02_constraint_guided-2016.json,traces/r103C10-alns_stage02_constraint_guided-2016.json,events/r103C10-alns_stage02_constraint_guided-2016.jsonl,environments/r103C10-alns_stage02_constraint_guided-2016.json
1,stage03.2_cache_incremental_attempt03,r105C15-alns_stage02_constraint_guided-2014,formal,r105C15,2014,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,b6ec757c5b8a3290a274d28c5be11923beb06edb,False,84554a98c888c710ce8a102eae952f147e4e9fe1a5340e61cd0c7f2ca6da9071,4da5f1da3791d1a2538874fb51d25bff691c1a4039faef054d655af94410d49f,937f3e630e6afef1a148dc223dd1d6ad2d11cfff557803e68a50e981e3ceaa44,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,11d43b54c0ffe6245addbad62ba1204744edb1469ef36ac8cd3f03597343a135,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-14T01:33:14.134695+00:00,2026-07-14T01:33:16.530040+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[4, 336.1536021, 80.684092212, 4]",4,336.1536020996758,80.68409221221032,4,2.346631291991798,0.026129833975574,0.3756597919855267,1000,1000,884,30,116,374,374,374,374,32440,3556,36370,0,174207,44395,2964,126848,129812,"{""forward_time_window_prefilter"": 129812}","{""cache_evictions"": 0, ""cache_hits"": 32440, ""cache_lookups"": 32814, ""cache_misses"": 374, ""cache_oversize_not_cached"": 0, ""cache_stores"": 374, ""incremental_fallbacks"": 0, ""incremental_propagations"": 42}",42,0,pass,,4481695744,feasible,True,,,raw/r105C15-alns_stage02_constraint_guided-2014.json,solutions/r105C15-alns_stage02_constraint_guided-2014.json,traces/r105C15-alns_stage02_constraint_guided-2014.json,events/r105C15-alns_stage02_constraint_guided-2014.jsonl,environments/r105C15-alns_stage02_constraint_guided-2014.json
1,stage03.2_cache_incremental_attempt03,r105C15-alns_stage02_constraint_guided-2015,formal,r105C15,2015,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,b6ec757c5b8a3290a274d28c5be11923beb06edb,False,84554a98c888c710ce8a102eae952f147e4e9fe1a5340e61cd0c7f2ca6da9071,4da5f1da3791d1a2538874fb51d25bff691c1a4039faef054d655af94410d49f,937f3e630e6afef1a148dc223dd1d6ad2d11cfff557803e68a50e981e3ceaa44,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,7adcc4565547c4dff9edd917e6f7efd88f72469808b76d58dec031204152677a,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-14T01:33:21.343583+00:00,2026-07-14T01:33:23.820660+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[4, 338.888543976, 80.684092212, 4]",4,338.8885439761397,80.68409221221032,4,2.442469750007149,0.026236374978907406,0.5601029579993337,1000,1000,771,34,229,413,413,413,413,33502,3296,37211,0,172428,46038,3675,122715,126390,"{""forward_time_window_prefilter"": 126390}","{""cache_evictions"": 0, ""cache_hits"": 33502, ""cache_lookups"": 33915, ""cache_misses"": 413, ""cache_oversize_not_cached"": 0, ""cache_stores"": 413, ""incremental_fallbacks"": 0, ""incremental_propagations"": 42}",42,0,pass,,4481695744,feasible,True,,,raw/r105C15-alns_stage02_constraint_guided-2015.json,solutions/r105C15-alns_stage02_constraint_guided-2015.json,traces/r105C15-alns_stage02_constraint_guided-2015.json,events/r105C15-alns_stage02_constraint_guided-2015.jsonl,environments/r105C15-alns_stage02_constraint_guided-2015.json
1,stage03.2_cache_incremental_attempt03,r105C15-alns_stage02_constraint_guided-2016,formal,r105C15,2016,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,b6ec757c5b8a3290a274d28c5be11923beb06edb,False,84554a98c888c710ce8a102eae952f147e4e9fe1a5340e61cd0c7f2ca6da9071,4da5f1da3791d1a2538874fb51d25bff691c1a4039faef054d655af94410d49f,937f3e630e6afef1a148dc223dd1d6ad2d11cfff557803e68a50e981e3ceaa44,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,f7f28eb6a35793721419fda3273cb25a44cff6166406c305802003c7d07179cf,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-14T01:33:28.694873+00:00,2026-07-14T01:33:31.151465+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[4, 336.1536021, 80.684092212, 4]",4,336.1536020996758,80.68409221221032,4,2.419775959016988,0.026776792015880346,0.9888778339955024,1000,1000,817,39,183,454,454,454,454,32220,3353,36027,0,166988,44468,4235,118285,122520,"{""forward_time_window_prefilter"": 122520}","{""cache_evictions"": 0, ""cache_hits"": 32220, ""cache_lookups"": 32674, ""cache_misses"": 454, ""cache_oversize_not_cached"": 0, ""cache_stores"": 454, ""incremental_fallbacks"": 0, ""incremental_propagations"": 42}",42,0,pass,,4481695744,feasible,True,,,raw/r105C15-alns_stage02_constraint_guided-2016.json,solutions/r105C15-alns_stage02_constraint_guided-2016.json,traces/r105C15-alns_stage02_constraint_guided-2016.json,events/r105C15-alns_stage02_constraint_guided-2016.jsonl,environments/r105C15-alns_stage02_constraint_guided-2016.json
1,stage03.2_cache_incremental_attempt03,r105C5-alns_stage02_constraint_guided-2014,formal,r105C5,2014,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,b6ec757c5b8a3290a274d28c5be11923beb06edb,False,84554a98c888c710ce8a102eae952f147e4e9fe1a5340e61cd0c7f2ca6da9071,4da5f1da3791d1a2538874fb51d25bff691c1a4039faef054d655af94410d49f,eb27ec04e799ee6d39dee3d66f15128e197811afa8c664295acbdf6444176434,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,d64e549a62615dcc7ac9ba79dafef7e77f8c26eb424ef8e9acd7282881295865,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-14T01:32:01.283766+00:00,2026-07-14T01:32:01.539054+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[2, 156.082069464, 44.159902941, 2]",2,156.08206946417084,44.159902941361445,2,0.25239400001009926,0.002255333005450666,0.002255333005450666,1000,1000,876,3,124,22,22,22,22,4114,1740,5876,0,12111,5721,52,6338,6390,"{""forward_time_window_prefilter"": 6390}","{""cache_evictions"": 0, ""cache_hits"": 4114, ""cache_lookups"": 4136, ""cache_misses"": 22, ""cache_oversize_not_cached"": 0, ""cache_stores"": 22, ""incremental_fallbacks"": 0, ""incremental_propagations"": 21}",21,0,pass,,4481695744,feasible,True,,,raw/r105C5-alns_stage02_constraint_guided-2014.json,solutions/r105C5-alns_stage02_constraint_guided-2014.json,traces/r105C5-alns_stage02_constraint_guided-2014.json,events/r105C5-alns_stage02_constraint_guided-2014.jsonl,environments/r105C5-alns_stage02_constraint_guided-2014.json
1,stage03.2_cache_incremental_attempt03,r105C5-alns_stage02_constraint_guided-2015,formal,r105C5,2015,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,b6ec757c5b8a3290a274d28c5be11923beb06edb,False,84554a98c888c710ce8a102eae952f147e4e9fe1a5340e61cd0c7f2ca6da9071,4da5f1da3791d1a2538874fb51d25bff691c1a4039faef054d655af94410d49f,eb27ec04e799ee6d39dee3d66f15128e197811afa8c664295acbdf6444176434,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,b27ffcddaece8ab27286e400d2df1958d5c29e912a880049943d704f926a2c44,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-14T01:32:01.982135+00:00,2026-07-14T01:32:02.229569+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[2, 156.082069464, 44.159902941, 2]",2,156.08206946417084,44.159902941361445,2,0.24408012500498444,0.002291207987582311,0.002291207987582311,1000,1000,890,3,110,22,22,22,22,4075,1768,5865,0,11932,5681,52,6199,6251,"{""forward_time_window_prefilter"": 6251}","{""cache_evictions"": 0, ""cache_hits"": 4075, ""cache_lookups"": 4097, ""cache_misses"": 22, ""cache_oversize_not_cached"": 0, ""cache_stores"": 22, ""incremental_fallbacks"": 0, ""incremental_propagations"": 21}",21,0,pass,,4481695744,feasible,True,,,raw/r105C5-alns_stage02_constraint_guided-2015.json,solutions/r105C5-alns_stage02_constraint_guided-2015.json,traces/r105C5-alns_stage02_constraint_guided-2015.json,events/r105C5-alns_stage02_constraint_guided-2015.jsonl,environments/r105C5-alns_stage02_constraint_guided-2015.json
1,stage03.2_cache_incremental_attempt03,r105C5-alns_stage02_constraint_guided-2016,formal,r105C5,2016,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,b6ec757c5b8a3290a274d28c5be11923beb06edb,False,84554a98c888c710ce8a102eae952f147e4e9fe1a5340e61cd0c7f2ca6da9071,4da5f1da3791d1a2538874fb51d25bff691c1a4039faef054d655af94410d49f,eb27ec04e799ee6d39dee3d66f15128e197811afa8c664295acbdf6444176434,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,9d63218094526eb639404e78c09efcacc6c6f0266fd5b60e3646f1b2ecef99cb,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-14T01:32:02.663447+00:00,2026-07-14T01:32:02.916582+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[2, 156.082069464, 44.159902941, 2]",2,156.08206946417084,44.159902941361445,2,0.24970820799353532,0.002254582999739796,0.002254582999739796,1000,1000,881,5,119,22,22,22,22,4165,1742,5929,0,12292,5847,49,6396,6445,"{""forward_time_window_prefilter"": 6445}","{""cache_evictions"": 0, ""cache_hits"": 4165, ""cache_lookups"": 4187, ""cache_misses"": 22, ""cache_oversize_not_cached"": 0, ""cache_stores"": 22, ""incremental_fallbacks"": 0, ""incremental_propagations"": 21}",21,0,pass,,4481695744,feasible,True,,,raw/r105C5-alns_stage02_constraint_guided-2016.json,solutions/r105C5-alns_stage02_constraint_guided-2016.json,traces/r105C5-alns_stage02_constraint_guided-2016.json,events/r105C5-alns_stage02_constraint_guided-2016.jsonl,environments/r105C5-alns_stage02_constraint_guided-2016.json
1,stage03.2_cache_incremental_attempt03,rc101_21-alns_stage02_constraint_guided-2014,formal,rc101_21,2014,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,b6ec757c5b8a3290a274d28c5be11923beb06edb,False,84554a98c888c710ce8a102eae952f147e4e9fe1a5340e61cd0c7f2ca6da9071,4da5f1da3791d1a2538874fb51d25bff691c1a4039faef054d655af94410d49f,272a3e58d53d4ba9516f01506164cf8a9b98bfeeb8dbd1fd62f6557e4c98e3a1,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,63e7bfeed41a2285d604d42d8108d8c4a36f14c7bc4615fca6edef1a2c23987d,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-14T01:38:32.190672+00:00,2026-07-14T01:39:02.314486+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[18, 1864.134231279, 339.406152772, 21]",18,1864.134231279061,339.4061527723575,21,30.00126279098913,0.533811458008131,20.97408354099025,166,166,123,34,43,1582,1582,1582,1582,15016,2453,19051,3,410974,69707,44310,296957,341267,"{""capacity_prefilter"": 12348, ""forward_time_window_prefilter"": 328919}","{""cache_evictions"": 0, ""cache_hits"": 15016, ""cache_lookups"": 16598, ""cache_misses"": 1582, ""cache_oversize_not_cached"": 0, ""cache_stores"": 1582, ""incremental_fallbacks"": 0, ""incremental_propagations"": 40}",40,0,pass,,4566974464,feasible,True,,failures/rc101_21-alns_stage02_constraint_guided-2014.json,raw/rc101_21-alns_stage02_constraint_guided-2014.json,solutions/rc101_21-alns_stage02_constraint_guided-2014.json,traces/rc101_21-alns_stage02_constraint_guided-2014.json,events/rc101_21-alns_stage02_constraint_guided-2014.jsonl,environments/rc101_21-alns_stage02_constraint_guided-2014.json
