schema_version,run_label,experiment_id,instance,algorithm,operator_profile,seed,repository_revision,repository_dirty,algorithm_source_sha256,instance_sha256,start_utc,end_utc,time_limit_seconds,max_iterations,threads,objective_schema,objective_key,primary_vehicle_count,secondary_total_distance,tertiary_total_charging_time,quaternary_charging_count,total_energy,total_charged_energy,runtime_seconds,first_feasible_time,best_time,iterations,accepted_moves,improving_moves,rejected_moves,charging_subproblem_calls,cache_hits,cache_misses,unique_route_evaluations,effective_iterations,removal_tier_counts,maximum_stagnation,charging_subproblem_average_seconds,charging_labels_generated,charging_labels_pruned,coverage_violations,route_structure_violations,capacity_violations,time_window_violations,energy_violations,objective_violations,other_violations,total_violation_count,neighborhood_events,operator_failure_events,operator_statistics_json,constraint_operator_statistics_json,status,feasible,failure_reason,raw_log_path,solution_path
1,stage02_constraint_guided_attempt05,c101C5-alns_stage02_constraint_guided-2014,c101C5,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,2014,6870b3125e9170a47246ec7333dbe382b7a0d854,True,22d60902fc46cf2295a71f6d4aab7924cae6aef64e75712ab6c9e1caa31f9c4a,8612d6d9aad051776097a5e50c7408f39352b8107b0639d58e5eda713f9ff876,2026-07-13T08:50:11.514428+00:00,2026-07-13T08:50:11.593280+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[2,257.747451864,472.556700052,3]",2,257.7474518641999,472.55670005197175,3,257.7474518641999,136.18348704667773,0.07865062500059139,0.0027565409982344136,0.0035610409977380186,1000,755,1,245,60,6779,60,60,1000,"{""large"":332,""medium"":0,""small"":4}",999,0.00012936043325074327,5260,3612,0,0,0,0,0,0,0,0,2001,406,"{""ejection_chain"":{""accepted"":0,""best"":0,""calls"":1,""candidate_proposals"":1,""distance_improvements"":0,""exact_route_evaluations"":2,""failure_reasons"":{""time_window_prefilter"":15},""feasible_candidates"":2,""feasible_repairs"":1,""improved"":0,""new_routes_created"":0,""prefilter_passed"":2,""prefilter_rejected"":15,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""relocate"":{""accepted"":1,""best"":1,""calls"":1,""candidate_proposals"":1,""distance_improvements"":1,""exact_route_evaluations"":2,""failure_reasons"":{""relocate_candidate_budget"":1,""time_window_prefilter"":15},""feasible_candidates"":2,""feasible_repairs"":1,""improved"":1,""new_routes_created"":0,""prefilter_passed"":2,""prefilter_rejected"":15,""rejected"":0,""vehicle_reductions"":0,""weight"":2.4000000000000004},""route_elimination"":{""accepted"":0,""best"":0,""calls"":49,""candidate_proposals"":0,""distance_improvements"":0,""exact_route_evaluations"":1,""failure_reasons"":{""no_existing_route_insertion"":98},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":98,""prefilter_rejected"":0,""rejected"":49,""vehicle_reductions"":0,""weight"":0.05},""route_merge"":{""accepted"":0,""best"":0,""calls"":39,""candidate_proposals"":0,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{""time_window_prefilter"":273},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":0,""prefilter_rejected"":273,""rejected"":39,""vehicle_reductions"":0,""weight"":0.05},""route_segment_destroy"":{""accepted"":1,""best"":0,""calls"":1,""candidate_proposals"":1,""distance_improvements"":0,""exact_route_evaluations"":1,""failure_reasons"":{},""feasible_candidates"":1,""feasible_repairs"":1,""improved"":0,""new_routes_created"":0,""prefilter_passed"":1,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""shaw_related"":{""accepted"":85,""best"":1,""calls"":85,""candidate_proposals"":170,""distance_improvements"":1,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":85,""feasible_repairs"":85,""improved"":1,""new_routes_created"":0,""prefilter_passed"":170,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""standard"":{""accepted"":70,""best"":0,""calls"":227,""candidate_proposals"":0,""distance_improvements"":58,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":0,""feasible_repairs"":227,""improved"":0,""new_routes_created"":0,""prefilter_passed"":0,""prefilter_rejected"":0,""rejected"":157,""vehicle_reductions"":0,""weight"":0.48695624129074516},""station_pressure"":{""accepted"":97,""best"":0,""calls"":97,""candidate_proposals"":194,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":97,""feasible_repairs"":97,""improved"":0,""new_routes_created"":0,""prefilter_passed"":194,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""swap"":{""accepted"":0,""best"":0,""calls"":1,""candidate_proposals"":1,""distance_improvements"":0,""exact_route_evaluations"":4,""failure_reasons"":{""time_window_prefilter"":4},""feasible_candidates"":3,""feasible_repairs"":1,""improved"":0,""new_routes_created"":0,""prefilter_passed"":3,""prefilter_rejected"":4,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":76,""best"":0,""calls"":76,""candidate_proposals"":152,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":76,""feasible_repairs"":76,""improved"":0,""new_routes_created"":0,""prefilter_passed"":152,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""two_opt_star"":{""accepted"":0,""best"":0,""calls"":1,""candidate_proposals"":1,""distance_improvements"":0,""exact_route_evaluations"":4,""failure_reasons"":{},""feasible_candidates"":3,""feasible_repairs"":1,""improved"":0,""new_routes_created"":0,""prefilter_passed"":3,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""vehicle_count_aware_repair"":{""accepted"":685,""best"":0,""calls"":685,""candidate_proposals"":685,""distance_improvements"":1,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":685,""feasible_repairs"":685,""improved"":1,""new_routes_created"":0,""prefilter_passed"":0,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0000000000000007},""worst_energy_detour"":{""accepted"":78,""best"":0,""calls"":78,""candidate_proposals"":156,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":78,""feasible_repairs"":78,""improved"":0,""new_routes_created"":0,""prefilter_passed"":156,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0}}","{""shaw_related"":{""accepted"":85,""best"":1,""calls"":85,""candidate_proposals"":170,""distance_improvements"":1,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":85,""feasible_repairs"":85,""improved"":1,""new_routes_created"":0,""prefilter_passed"":170,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":97,""best"":0,""calls"":97,""candidate_proposals"":194,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":97,""feasible_repairs"":97,""improved"":0,""new_routes_created"":0,""prefilter_passed"":194,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":76,""best"":0,""calls"":76,""candidate_proposals"":152,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":76,""feasible_repairs"":76,""improved"":0,""new_routes_created"":0,""prefilter_passed"":152,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":78,""best"":0,""calls"":78,""candidate_proposals"":156,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":78,""feasible_repairs"":78,""improved"":0,""new_routes_created"":0,""prefilter_passed"":156,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0}}",feasible,True,,raw/c101C5-alns_stage02_constraint_guided-2014.json,solutions/c101C5-alns_stage02_constraint_guided-2014.json
1,stage02_constraint_guided_attempt05,c101C5-alns_stage02_constraint_guided-2015,c101C5,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,2015,6870b3125e9170a47246ec7333dbe382b7a0d854,True,22d60902fc46cf2295a71f6d4aab7924cae6aef64e75712ab6c9e1caa31f9c4a,8612d6d9aad051776097a5e50c7408f39352b8107b0639d58e5eda713f9ff876,2026-07-13T08:50:11.630341+00:00,2026-07-13T08:50:11.707728+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[2,257.747451864,472.556700052,3]",2,257.7474518641999,472.55670005197175,3,257.7474518641999,136.18348704667773,0.07730270799947903,0.0027544159966055304,0.0034663330006878823,1000,779,1,221,60,6539,60,60,1000,"{""large"":332,""medium"":0,""small"":4}",999,0.00013327358440922882,5260,3612,0,0,0,0,0,0,0,0,1986,386,"{""ejection_chain"":{""accepted"":0,""best"":0,""calls"":1,""candidate_proposals"":1,""distance_improvements"":0,""exact_route_evaluations"":2,""failure_reasons"":{""time_window_prefilter"":15},""feasible_candidates"":2,""feasible_repairs"":1,""improved"":0,""new_routes_created"":0,""prefilter_passed"":2,""prefilter_rejected"":15,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""relocate"":{""accepted"":1,""best"":1,""calls"":1,""candidate_proposals"":1,""distance_improvements"":1,""exact_route_evaluations"":2,""failure_reasons"":{""relocate_candidate_budget"":1,""time_window_prefilter"":15},""feasible_candidates"":2,""feasible_repairs"":1,""improved"":1,""new_routes_created"":0,""prefilter_passed"":2,""prefilter_rejected"":15,""rejected"":0,""vehicle_reductions"":0,""weight"":2.4000000000000004},""route_elimination"":{""accepted"":0,""best"":0,""calls"":46,""candidate_proposals"":0,""distance_improvements"":0,""exact_route_evaluations"":1,""failure_reasons"":{""no_existing_route_insertion"":92},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":92,""prefilter_rejected"":0,""rejected"":46,""vehicle_reductions"":0,""weight"":0.05},""route_merge"":{""accepted"":0,""best"":0,""calls"":37,""candidate_proposals"":0,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{""time_window_prefilter"":259},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":0,""prefilter_rejected"":259,""rejected"":37,""vehicle_reductions"":0,""weight"":0.05},""route_segment_destroy"":{""accepted"":1,""best"":0,""calls"":1,""candidate_proposals"":1,""distance_improvements"":0,""exact_route_evaluations"":1,""failure_reasons"":{},""feasible_candidates"":1,""feasible_repairs"":1,""improved"":0,""new_routes_created"":0,""prefilter_passed"":1,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""shaw_related"":{""accepted"":86,""best"":1,""calls"":86,""candidate_proposals"":172,""distance_improvements"":1,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":86,""feasible_repairs"":86,""improved"":1,""new_routes_created"":0,""prefilter_passed"":172,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""standard"":{""accepted"":60,""best"":0,""calls"":198,""candidate_proposals"":0,""distance_improvements"":56,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":0,""feasible_repairs"":198,""improved"":0,""new_routes_created"":0,""prefilter_passed"":0,""prefilter_rejected"":0,""rejected"":138,""vehicle_reductions"":0,""weight"":0.05261334937600003},""station_pressure"":{""accepted"":87,""best"":0,""calls"":87,""candidate_proposals"":174,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":87,""feasible_repairs"":87,""improved"":0,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""swap"":{""accepted"":0,""best"":0,""calls"":1,""candidate_proposals"":1,""distance_improvements"":0,""exact_route_evaluations"":4,""failure_reasons"":{""time_window_prefilter"":4},""feasible_candidates"":3,""feasible_repairs"":1,""improved"":0,""new_routes_created"":0,""prefilter_passed"":3,""prefilter_rejected"":4,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":84,""best"":0,""calls"":84,""candidate_proposals"":168,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":84,""feasible_repairs"":84,""improved"":0,""new_routes_created"":0,""prefilter_passed"":168,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""two_opt_star"":{""accepted"":0,""best"":0,""calls"":1,""candidate_proposals"":1,""distance_improvements"":0,""exact_route_evaluations"":4,""failure_reasons"":{},""feasible_candidates"":3,""feasible_repairs"":1,""improved"":0,""new_routes_created"":0,""prefilter_passed"":3,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""vehicle_count_aware_repair"":{""accepted"":719,""best"":0,""calls"":719,""candidate_proposals"":719,""distance_improvements"":1,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":719,""feasible_repairs"":719,""improved"":1,""new_routes_created"":0,""prefilter_passed"":0,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0000000000000007},""worst_energy_detour"":{""accepted"":79,""best"":0,""calls"":79,""candidate_proposals"":158,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":79,""feasible_repairs"":79,""improved"":0,""new_routes_created"":0,""prefilter_passed"":158,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0}}","{""shaw_related"":{""accepted"":86,""best"":1,""calls"":86,""candidate_proposals"":172,""distance_improvements"":1,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":86,""feasible_repairs"":86,""improved"":1,""new_routes_created"":0,""prefilter_passed"":172,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":87,""best"":0,""calls"":87,""candidate_proposals"":174,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":87,""feasible_repairs"":87,""improved"":0,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":84,""best"":0,""calls"":84,""candidate_proposals"":168,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":84,""feasible_repairs"":84,""improved"":0,""new_routes_created"":0,""prefilter_passed"":168,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":79,""best"":0,""calls"":79,""candidate_proposals"":158,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":79,""feasible_repairs"":79,""improved"":0,""new_routes_created"":0,""prefilter_passed"":158,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0}}",feasible,True,,raw/c101C5-alns_stage02_constraint_guided-2015.json,solutions/c101C5-alns_stage02_constraint_guided-2015.json
1,stage02_constraint_guided_attempt05,c101C5-alns_stage02_constraint_guided-2016,c101C5,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,2016,6870b3125e9170a47246ec7333dbe382b7a0d854,True,22d60902fc46cf2295a71f6d4aab7924cae6aef64e75712ab6c9e1caa31f9c4a,8612d6d9aad051776097a5e50c7408f39352b8107b0639d58e5eda713f9ff876,2026-07-13T08:50:11.743977+00:00,2026-07-13T08:50:11.821204+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[2,257.747451864,472.556700052,3]",2,257.7474518641999,472.55670005197175,3,257.7474518641999,136.18348704667773,0.07714466599281877,0.002997540999785997,0.003708290998474695,1000,763,1,237,60,6685,60,60,1000,"{""large"":332,""medium"":0,""small"":4}",999,0.00013382563265622592,5260,3612,0,0,0,0,0,0,0,0,1971,371,"{""ejection_chain"":{""accepted"":0,""best"":0,""calls"":1,""candidate_proposals"":1,""distance_improvements"":0,""exact_route_evaluations"":2,""failure_reasons"":{""time_window_prefilter"":15},""feasible_candidates"":2,""feasible_repairs"":1,""improved"":0,""new_routes_created"":0,""prefilter_passed"":2,""prefilter_rejected"":15,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""relocate"":{""accepted"":1,""best"":1,""calls"":1,""candidate_proposals"":1,""distance_improvements"":1,""exact_route_evaluations"":2,""failure_reasons"":{""relocate_candidate_budget"":1,""time_window_prefilter"":15},""feasible_candidates"":2,""feasible_repairs"":1,""improved"":1,""new_routes_created"":0,""prefilter_passed"":2,""prefilter_rejected"":15,""rejected"":0,""vehicle_reductions"":0,""weight"":2.4000000000000004},""route_elimination"":{""accepted"":0,""best"":0,""calls"":49,""candidate_proposals"":0,""distance_improvements"":0,""exact_route_evaluations"":1,""failure_reasons"":{""no_existing_route_insertion"":98},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":98,""prefilter_rejected"":0,""rejected"":49,""vehicle_reductions"":0,""weight"":0.05},""route_merge"":{""accepted"":0,""best"":0,""calls"":34,""candidate_proposals"":0,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{""time_window_prefilter"":238},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":0,""prefilter_rejected"":238,""rejected"":34,""vehicle_reductions"":0,""weight"":0.05},""route_segment_destroy"":{""accepted"":1,""best"":0,""calls"":1,""candidate_proposals"":1,""distance_improvements"":0,""exact_route_evaluations"":1,""failure_reasons"":{},""feasible_candidates"":1,""feasible_repairs"":1,""improved"":0,""new_routes_created"":0,""prefilter_passed"":1,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""shaw_related"":{""accepted"":87,""best"":1,""calls"":87,""candidate_proposals"":174,""distance_improvements"":1,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":87,""feasible_repairs"":87,""improved"":1,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""standard"":{""accepted"":56,""best"":0,""calls"":210,""candidate_proposals"":0,""distance_improvements"":50,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":0,""feasible_repairs"":210,""improved"":0,""new_routes_created"":0,""prefilter_passed"":0,""prefilter_rejected"":0,""rejected"":154,""vehicle_reductions"":0,""weight"":0.44864631286265927},""station_pressure"":{""accepted"":78,""best"":0,""calls"":78,""candidate_proposals"":156,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":78,""feasible_repairs"":78,""improved"":0,""new_routes_created"":0,""prefilter_passed"":156,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""swap"":{""accepted"":0,""best"":0,""calls"":1,""candidate_proposals"":1,""distance_improvements"":0,""exact_route_evaluations"":4,""failure_reasons"":{""time_window_prefilter"":4},""feasible_candidates"":3,""feasible_repairs"":1,""improved"":0,""new_routes_created"":0,""prefilter_passed"":3,""prefilter_rejected"":4,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":87,""best"":0,""calls"":87,""candidate_proposals"":174,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":87,""feasible_repairs"":87,""improved"":0,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""two_opt_star"":{""accepted"":0,""best"":0,""calls"":1,""candidate_proposals"":1,""distance_improvements"":0,""exact_route_evaluations"":4,""failure_reasons"":{},""feasible_candidates"":3,""feasible_repairs"":1,""improved"":0,""new_routes_created"":0,""prefilter_passed"":3,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""vehicle_count_aware_repair"":{""accepted"":707,""best"":0,""calls"":707,""candidate_proposals"":707,""distance_improvements"":1,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":707,""feasible_repairs"":707,""improved"":1,""new_routes_created"":0,""prefilter_passed"":0,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0000000000000007},""worst_energy_detour"":{""accepted"":84,""best"":0,""calls"":84,""candidate_proposals"":168,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":84,""feasible_repairs"":84,""improved"":0,""new_routes_created"":0,""prefilter_passed"":168,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0}}","{""shaw_related"":{""accepted"":87,""best"":1,""calls"":87,""candidate_proposals"":174,""distance_improvements"":1,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":87,""feasible_repairs"":87,""improved"":1,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":78,""best"":0,""calls"":78,""candidate_proposals"":156,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":78,""feasible_repairs"":78,""improved"":0,""new_routes_created"":0,""prefilter_passed"":156,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":87,""best"":0,""calls"":87,""candidate_proposals"":174,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":87,""feasible_repairs"":87,""improved"":0,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":84,""best"":0,""calls"":84,""candidate_proposals"":168,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{},""feasible_candidates"":84,""feasible_repairs"":84,""improved"":0,""new_routes_created"":0,""prefilter_passed"":168,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0}}",feasible,True,,raw/c101C5-alns_stage02_constraint_guided-2016.json,solutions/c101C5-alns_stage02_constraint_guided-2016.json
