instance,algorithm,runs,feasible_runs,feasibility_rate,best_objective_key,best_vehicle_count,best_total_distance,best_total_charging_time,best_charging_count,mean_vehicle_count,median_vehicle_count,worst_vehicle_count,standard_deviation_vehicle_count,mean_total_distance,median_total_distance,worst_total_distance,standard_deviation_total_distance,mean_total_charging_time,median_total_charging_time,worst_total_charging_time,standard_deviation_total_charging_time,mean_charging_count,median_charging_count,worst_charging_count,standard_deviation_charging_count,mean_runtime_seconds,median_runtime_seconds,worst_runtime_seconds,standard_deviation_runtime_seconds,mean_iterations,median_iterations,worst_iterations,standard_deviation_iterations
c101C5,ALNS_STAGE02_CONSTRAINT_GUIDED,3,3,1.0,"[2,257.747451864,472.556700052,3]",2,257.7474518641999,472.55670005197175,3,2.0,2.0,2.0,0.0,257.7474518641999,257.7474518641999,257.7474518641999,0.0,472.55670005197175,472.55670005197175,472.55670005197175,0.0,3.0,3.0,3.0,0.0,0.18819077799950415,0.1892540840053698,0.19187720799527597,0.0035251656160189613,1000.0,1000.0,1000.0,0.0
c101_21,ALNS_STAGE02_CONSTRAINT_GUIDED,3,3,1.0,"[12,1075.40262396,1228.688403168,7]",12,1075.402623960457,1228.6884031679028,7,12.0,12.0,12.0,0.0,1086.256730094737,1089.2293837315744,1094.1381825921794,7.932330113492459,1303.2611107348932,1228.6884031679028,1452.406525868874,105.46173442412056,7.666666666666667,7.0,9.0,0.9428090415820634,30.011627750000724,30.007764124995447,30.020261750003556,0.006116372341174203,19.333333333333332,19.0,22.0,2.0548046676563256
c104C10,ALNS_STAGE02_CONSTRAINT_GUIDED,3,3,1.0,"[2,279.933119059,580.401779332,3]",2,279.9331190586651,580.4017793324897,3,2.0,2.0,2.0,0.0,279.9331190586651,279.9331190586651,279.9331190586651,0.0,595.3908150604958,580.4017793324897,625.368886516508,21.197697613441125,3.0,3.0,3.0,0.0,1.4190238333346012,1.4284200420079287,1.5344458750041667,0.09830247887560242,1000.0,1000.0,1000.0,0.0
c106C15,ALNS_STAGE02_CONSTRAINT_GUIDED,3,3,1.0,"[3,275.133168873,437.989595186,2]",3,275.1331688731623,437.989595186203,2,3.0,3.0,3.0,0.0,290.50642212911356,298.1930487570892,298.1930487570892,10.87053162618131,457.2149510150116,466.82762892941594,466.82762892941594,13.594379477274888,2.0,2.0,2.0,0.0,2.267812417000338,2.1317441249993863,2.6154045419971226,0.24770762158445683,1000.0,1000.0,1000.0,0.0
r101_21,ALNS_STAGE02_CONSTRAINT_GUIDED,3,3,1.0,"[20,1726.890649582,408.310309901,24]",20,1726.8906495815813,408.3103099009658,24,20.666666666666668,21.0,21.0,0.4714045207910317,1789.108327600262,1774.0834602801472,1866.350872939058,57.91717334964716,414.2861594803514,409.2004726610758,425.34769587901235,7.830125076014585,24.666666666666668,24.0,26.0,0.9428090415820634,30.007559166663366,30.003862249999656,30.01635091699427,0.006242846487401042,26.333333333333332,24.0,32.0,4.0276819911981905
r103C10,ALNS_STAGE02_CONSTRAINT_GUIDED,3,3,1.0,"[2,207.051154172,49.247992351,3]",2,207.0511541721048,49.24799235093133,3,2.0,2.0,2.0,0.0,207.0511541721048,207.0511541721048,207.0511541721048,0.0,49.24799235093133,49.24799235093133,49.24799235093133,0.0,3.0,3.0,3.0,0.0,0.9106029306664519,0.9041167090035742,0.9346198330022162,0.017570879641425056,1000.0,1000.0,1000.0,0.0
r105C15,ALNS_STAGE02_CONSTRAINT_GUIDED,3,3,1.0,"[4,336.1536021,80.684092212,4]",4,336.1536020996758,80.68409221221032,4,4.0,4.0,4.0,0.0,336.1536020996758,336.1536020996758,336.1536020996758,0.0,80.68409221221032,80.68409221221032,80.68409221221032,0.0,4.0,4.0,4.0,0.0,2.459188055329529,2.466924124993966,2.4766178330028197,0.018229680887855558,1000.0,1000.0,1000.0,0.0
r105C5,ALNS_STAGE02_CONSTRAINT_GUIDED,3,3,1.0,"[2,156.082069464,44.159902941,2]",2,156.08206946417084,44.159902941361445,2,2.0,2.0,2.0,0.0,156.08206946417084,156.08206946417084,156.08206946417084,0.0,44.159902941361445,44.159902941361445,44.159902941361445,0.0,2.0,2.0,2.0,0.0,0.1630403056672852,0.1610168750048615,0.16937395799322985,0.004574838220100109,1000.0,1000.0,1000.0,0.0
rc101_21,ALNS_STAGE02_CONSTRAINT_GUIDED,3,3,1.0,"[19,1977.823311418,336.949064515,20]",19,1977.823311417689,336.9490645145533,20,19.666666666666668,20.0,20.0,0.4714045207910317,2064.908423773664,2081.53275866225,2135.369201241052,65.38324572816657,376.71348154922117,383.1835433280687,410.0078368050416,30.17496011281466,22.0,22.0,24.0,1.632993161855452,30.012042597333977,30.009380457995576,30.018214541996713,0.004377922650132804,20.666666666666668,19.0,24.0,2.3570226039551585
rc102C10,ALNS_STAGE02_CONSTRAINT_GUIDED,3,3,1.0,"[4,423.510181924,69.382613231,3]",4,423.5101819239308,69.38261323056489,3,4.0,4.0,4.0,0.0,423.5101819239308,423.5101819239308,423.5101819239308,0.0,69.38261323056489,69.38261323056489,69.38261323056489,0.0,3.0,3.0,3.0,0.0,0.973231777670056,0.9637075000064215,1.0203712499933317,0.03525026990541396,1000.0,1000.0,1000.0,0.0
rc103C15,ALNS_STAGE02_CONSTRAINT_GUIDED,3,3,1.0,"[4,397.669856913,67.687714099,4]",4,397.6698569130491,67.68771409904316,4,4.0,4.0,4.0,0.0,397.66985691304916,397.6698569130491,397.6698569130491,0.0,67.68771409904316,67.68771409904316,67.68771409904316,0.0,4.0,4.0,4.0,0.0,1.8922918753378326,1.9390871670038905,1.9573112090001814,0.07941415387981171,1000.0,1000.0,1000.0,0.0
