instance,algorithm,runs,feasible_runs,feasibility_rate,best_objective_key,best_vehicle_count,best_total_distance,best_total_charging_time,best_charging_count,mean_vehicle_count,median_vehicle_count,worst_vehicle_count,standard_deviation_vehicle_count,mean_total_distance,median_total_distance,worst_total_distance,standard_deviation_total_distance,mean_total_charging_time,median_total_charging_time,worst_total_charging_time,standard_deviation_total_charging_time,mean_charging_count,median_charging_count,worst_charging_count,standard_deviation_charging_count,mean_runtime_seconds,median_runtime_seconds,worst_runtime_seconds,standard_deviation_runtime_seconds,mean_iterations,median_iterations,worst_iterations,standard_deviation_iterations
c101C5,ALNS_STAGE02_CONSTRAINT_GUIDED,3,3,1.0,"[2,257.747451864,472.556700052,3]",2,257.7474518641999,472.55670005197175,3,2.0,2.0,2.0,0.0,257.7474518641999,257.7474518641999,257.7474518641999,0.0,472.55670005197175,472.55670005197175,472.55670005197175,0.0,3.0,3.0,3.0,0.0,0.07966001400200184,0.07949437500792556,0.0804955829953542,0.0006256777719509455,1000.0,1000.0,1000.0,0.0
c101_21,ALNS_STAGE02_CONSTRAINT_GUIDED,3,3,1.0,"[12,1055.920259047,1386.415951629,8]",12,1055.9202590469108,1386.4159516285367,8,12.0,12.0,12.0,0.0,1062.8618914331591,1055.9202590469108,1076.7451562056556,9.816950665640592,1332.7144308589852,1386.4159516285367,1386.4159516285367,75.94541899235998,7.666666666666667,8.0,8.0,0.4714045207910317,30.004588083330116,30.00544887498836,30.005980207992252,0.001607752603323418,23.666666666666668,24.0,25.0,1.247219128924647
c104C10,ALNS_STAGE02_CONSTRAINT_GUIDED,3,3,1.0,"[2,273.931237129,589.151039592,3]",2,273.9312371287162,589.1510395919971,3,2.0,2.0,2.0,0.0,277.93249174868214,279.9331190586651,279.9331190586651,2.829314275031924,613.2962708750043,625.368886516508,625.368886516508,17.073256773532012,3.0,3.0,3.0,0.0,1.190559569329101,1.098569291003514,1.3887024169962388,0.14022739552345478,1000.0,1000.0,1000.0,0.0
c106C15,ALNS_STAGE02_CONSTRAINT_GUIDED,3,3,1.0,"[3,275.133168873,437.989595186,2]",3,275.1331688731623,437.989595186203,2,3.0,3.0,3.0,0.0,282.8197955011379,275.1331688731623,298.1930487570892,10.87053162618131,447.60227310060736,437.989595186203,466.82762892941594,13.594379477274888,2.0,2.0,2.0,0.0,1.8521158890071092,1.8724472500034608,2.0620390420081094,0.18027593259778368,1000.0,1000.0,1000.0,0.0
r101_21,ALNS_STAGE02_CONSTRAINT_GUIDED,3,3,1.0,"[20,1799.548688513,463.254013128,27]",20,1799.5486885134083,463.25401312804536,27,20.666666666666668,21.0,21.0,0.4714045207910317,1812.683201209865,1819.2504575580936,1819.2504575580936,9.28750299524546,449.3485036151181,442.39574885865443,463.25401312804536,9.83268007244493,26.333333333333332,26.0,27.0,0.4714045207910317,30.014160055662312,30.01059437499498,30.029046457988443,0.010992084905556159,45.0,48.0,51.0,6.48074069840786
r103C10,ALNS_STAGE02_CONSTRAINT_GUIDED,3,3,1.0,"[2,207.051154172,49.247992351,3]",2,207.0511541721048,49.24799235093133,3,2.0,2.0,2.0,0.0,207.0511541721048,207.0511541721048,207.0511541721048,0.0,49.24799235093133,49.24799235093133,49.24799235093133,0.0,3.0,3.0,3.0,0.0,1.0321736526675522,1.008792833003099,1.1849064999987604,0.11634135470470905,1000.0,1000.0,1000.0,0.0
r105C15,ALNS_STAGE02_CONSTRAINT_GUIDED,3,3,1.0,"[4,336.1536021,80.684092212,4]",4,336.1536020996758,80.68409221221032,4,4.0,4.0,4.0,0.0,337.0652493918305,336.1536020996758,338.8885439761397,1.2892639646657862,80.68409221221032,80.68409221221032,80.68409221221032,0.0,4.0,4.0,4.0,0.0,2.0049120693341442,2.0714096250012517,2.2484015410009306,0.23079645060642745,1000.0,1000.0,1000.0,0.0
r105C5,ALNS_STAGE02_CONSTRAINT_GUIDED,3,3,1.0,"[2,156.082069464,44.159902941,2]",2,156.08206946417084,44.159902941361445,2,2.0,2.0,2.0,0.0,156.08206946417084,156.08206946417084,156.08206946417084,0.0,44.159902941361445,44.159902941361445,44.159902941361445,0.0,2.0,2.0,2.0,0.0,0.07188465300229534,0.07205937500111759,0.07218204200034961,0.0003375681592448776,1000.0,1000.0,1000.0,0.0
rc101_21,ALNS_STAGE02_CONSTRAINT_GUIDED,3,3,1.0,"[19,1925.362709303,325.819224421,19]",19,1925.3627093025516,325.8192244207476,19,19.333333333333332,19.0,20.0,0.4714045207910317,1968.4857358588588,1967.4980787393333,2012.5964195346917,35.619860098504574,347.20678376482664,339.2084159158358,376.5927109578965,21.485920195488283,20.0,20.0,21.0,0.816496580927726,30.00185118066535,30.00149679199967,30.002721249999013,0.0006187456459304404,23.333333333333332,23.0,25.0,1.247219128924647
rc102C10,ALNS_STAGE02_CONSTRAINT_GUIDED,3,3,1.0,"[4,423.510181924,69.382613231,3]",4,423.5101819239308,69.38261323056489,3,4.0,4.0,4.0,0.0,423.5101819239308,423.5101819239308,423.5101819239308,0.0,69.38261323056489,69.38261323056489,69.38261323056489,0.0,3.0,3.0,3.0,0.0,0.32536913866351824,0.3264404579967959,0.33532787500007544,0.008602059493992795,1000.0,1000.0,1000.0,0.0
rc103C15,ALNS_STAGE02_CONSTRAINT_GUIDED,3,3,1.0,"[4,397.669856913,67.687714099,4]",4,397.6698569130491,67.68771409904316,4,4.0,4.0,4.0,0.0,397.66985691304916,397.6698569130491,397.6698569130491,0.0,67.68771409904316,67.68771409904316,67.68771409904316,0.0,4.0,4.0,4.0,0.0,1.2314942356703493,1.2203870410012314,1.2695489580073627,0.027674903872021345,1000.0,1000.0,1000.0,0.0
rc105C5,ALNS_STAGE02_CONSTRAINT_GUIDED,3,3,1.0,"[2,241.296391877,59.789763586,3]",2,241.29639187672765,59.789763585628236,3,2.0,2.0,2.0,0.0,241.29639187672765,241.29639187672765,241.29639187672765,0.0,59.789763585628236,59.789763585628236,59.789763585628236,0.0,3.0,3.0,3.0,0.0,0.07697488866688218,0.07668625000223983,0.07758941600332037,0.00043480246563283787,1000.0,1000.0,1000.0,0.0
