acceptance_trajectory_hash,axis,backend,cache_lifecycle_valid,candidate_hashes_valid,candidate_reconciliation_valid,candidate_transaction_valid,candidate_work_hash,completed_calls,deadline_transaction_valid,effective_iterations,exact_reconciliation_valid,inherited_initial_solution_valid,instance,objective_key,objective_not_worse,paired_semantics_valid,parallel_ordering_valid,recomputed_candidate_work_hash,recomputed_route_result_hash,route_result_hash,seed,started_calls,termination_reason,unchanged_exact_calls,valid
f15cce1e7680ab668ca227d6ad54249ea46f8c57d25aff72373a75a8262c6145,parallel_wall_clock,cpu_batch,True,True,True,True,db6a7e82fcd190cb38d6800017db605aa52c6d20b93e0ba8c6a0bf33e57b168a,2,True,1000,True,True,r105C5,"[2,156.082069464,44.159902941,2]",True,True,True,db6a7e82fcd190cb38d6800017db605aa52c6d20b93e0ba8c6a0bf33e57b168a,a2cca5c66521ae8f350342a2a5053f3ee77cb0c0d1dd1bc076bdd5cdac3a81e5,a2cca5c66521ae8f350342a2a5053f3ee77cb0c0d1dd1bc076bdd5cdac3a81e5,2015,2,iteration_limit,0,True
024c1583575f25941affb6ab8e250a7049415daa002df9fcede797c263d7603f,serial_fixed_exact_calls,cpu_batch,True,True,True,True,db6a7e82fcd190cb38d6800017db605aa52c6d20b93e0ba8c6a0bf33e57b168a,2,True,50,True,True,r105C5,"[2,156.082069464,44.159902941,2]",True,True,True,db6a7e82fcd190cb38d6800017db605aa52c6d20b93e0ba8c6a0bf33e57b168a,a2cca5c66521ae8f350342a2a5053f3ee77cb0c0d1dd1bc076bdd5cdac3a81e5,a2cca5c66521ae8f350342a2a5053f3ee77cb0c0d1dd1bc076bdd5cdac3a81e5,2016,2,candidate_control_exhausted,0,True
024c1583575f25941affb6ab8e250a7049415daa002df9fcede797c263d7603f,parallel_fixed_exact_calls,cpu_batch,True,True,True,True,db6a7e82fcd190cb38d6800017db605aa52c6d20b93e0ba8c6a0bf33e57b168a,2,True,50,True,True,r105C5,"[2,156.082069464,44.159902941,2]",True,True,True,db6a7e82fcd190cb38d6800017db605aa52c6d20b93e0ba8c6a0bf33e57b168a,a2cca5c66521ae8f350342a2a5053f3ee77cb0c0d1dd1bc076bdd5cdac3a81e5,a2cca5c66521ae8f350342a2a5053f3ee77cb0c0d1dd1bc076bdd5cdac3a81e5,2016,2,candidate_control_exhausted,0,True
5e785064bdce89ea50ff3bd7be7564e08f6b8880217b491d6f062b4506525838,serial_wall_clock,cpu_batch,True,True,True,True,db6a7e82fcd190cb38d6800017db605aa52c6d20b93e0ba8c6a0bf33e57b168a,2,True,1000,True,True,r105C5,"[2,156.082069464,44.159902941,2]",True,True,True,db6a7e82fcd190cb38d6800017db605aa52c6d20b93e0ba8c6a0bf33e57b168a,a2cca5c66521ae8f350342a2a5053f3ee77cb0c0d1dd1bc076bdd5cdac3a81e5,a2cca5c66521ae8f350342a2a5053f3ee77cb0c0d1dd1bc076bdd5cdac3a81e5,2016,2,iteration_limit,0,True
5e785064bdce89ea50ff3bd7be7564e08f6b8880217b491d6f062b4506525838,parallel_wall_clock,cpu_batch,True,True,True,True,db6a7e82fcd190cb38d6800017db605aa52c6d20b93e0ba8c6a0bf33e57b168a,2,True,1000,True,True,r105C5,"[2,156.082069464,44.159902941,2]",True,True,True,db6a7e82fcd190cb38d6800017db605aa52c6d20b93e0ba8c6a0bf33e57b168a,a2cca5c66521ae8f350342a2a5053f3ee77cb0c0d1dd1bc076bdd5cdac3a81e5,a2cca5c66521ae8f350342a2a5053f3ee77cb0c0d1dd1bc076bdd5cdac3a81e5,2016,2,iteration_limit,0,True
95f2b999fa153fc8c6f5f67752b30fa39b6ad53324a0b2fd0ed52123e8713227,serial_fixed_exact_calls,cpu_batch,True,True,True,True,b715e26b6dfa70dfc038bf0f6887c1499653b833f8e5ee88b841a4fcdf06d319,32,True,78,True,True,rc101_21,"[18,1863.274097528,312.76300404,20]",True,True,True,b715e26b6dfa70dfc038bf0f6887c1499653b833f8e5ee88b841a4fcdf06d319,1c5a7f2a578805911fb85f4a34b07e618c1cbf8d628ba6c401d8eef3176e5653,1c5a7f2a578805911fb85f4a34b07e618c1cbf8d628ba6c401d8eef3176e5653,2014,32,candidate_control_exhausted,0,True
95f2b999fa153fc8c6f5f67752b30fa39b6ad53324a0b2fd0ed52123e8713227,parallel_fixed_exact_calls,cpu_batch,True,True,True,True,b715e26b6dfa70dfc038bf0f6887c1499653b833f8e5ee88b841a4fcdf06d319,32,True,78,True,True,rc101_21,"[18,1863.274097528,312.76300404,20]",True,True,True,b715e26b6dfa70dfc038bf0f6887c1499653b833f8e5ee88b841a4fcdf06d319,1c5a7f2a578805911fb85f4a34b07e618c1cbf8d628ba6c401d8eef3176e5653,1c5a7f2a578805911fb85f4a34b07e618c1cbf8d628ba6c401d8eef3176e5653,2014,32,candidate_control_exhausted,0,True
802d3e3dcd4934321a6517c3a083ac5aea3aabf202d32a1ae6e985113f0b64f6,serial_wall_clock,cpu_batch,True,True,True,True,66ff88824ac82408c97e1f594dc65df26a21dc1987887d8c0f59c595ae6ad592,34,True,112,True,True,rc101_21,"[18,1863.274097528,312.76300404,20]",True,True,True,66ff88824ac82408c97e1f594dc65df26a21dc1987887d8c0f59c595ae6ad592,545e54d6482aff5ef57bae914d254ba8edcdea033e04b358878254e71aa0a363,545e54d6482aff5ef57bae914d254ba8edcdea033e04b358878254e71aa0a363,2014,34,wall_clock_deadline,0,True
1bbcf42d90374d6ef6c7faeb1ce5da9b4098ba0a6b14dfe2bf16fa14b0446fa0,parallel_wall_clock,cpu_batch,True,True,True,True,66ff88824ac82408c97e1f594dc65df26a21dc1987887d8c0f59c595ae6ad592,34,True,118,True,True,rc101_21,"[18,1863.274097528,312.76300404,20]",True,True,True,66ff88824ac82408c97e1f594dc65df26a21dc1987887d8c0f59c595ae6ad592,545e54d6482aff5ef57bae914d254ba8edcdea033e04b358878254e71aa0a363,545e54d6482aff5ef57bae914d254ba8edcdea033e04b358878254e71aa0a363,2014,34,wall_clock_deadline,0,True
15d4a6091e89dd27fc858060d17d58db4ffc70b11894fd899403cf6d557a9c61,serial_fixed_exact_calls,cpu_batch,True,True,True,True,05f6bba6e85f8b6c2d8a6bef31a560a8f131cea39352fc32d469dff5ccca5461,35,True,92,True,True,rc101_21,"[17,1844.857320823,298.181064881,19]",True,True,True,05f6bba6e85f8b6c2d8a6bef31a560a8f131cea39352fc32d469dff5ccca5461,222198b7d3fc50617fe4563e322d1a418d7403f6860237d10a67072b5b6dc11c,222198b7d3fc50617fe4563e322d1a418d7403f6860237d10a67072b5b6dc11c,2015,35,candidate_control_exhausted,0,True
15d4a6091e89dd27fc858060d17d58db4ffc70b11894fd899403cf6d557a9c61,parallel_fixed_exact_calls,cpu_batch,True,True,True,True,05f6bba6e85f8b6c2d8a6bef31a560a8f131cea39352fc32d469dff5ccca5461,35,True,92,True,True,rc101_21,"[17,1844.857320823,298.181064881,19]",True,True,True,05f6bba6e85f8b6c2d8a6bef31a560a8f131cea39352fc32d469dff5ccca5461,222198b7d3fc50617fe4563e322d1a418d7403f6860237d10a67072b5b6dc11c,222198b7d3fc50617fe4563e322d1a418d7403f6860237d10a67072b5b6dc11c,2015,35,candidate_control_exhausted,0,True
aebe1cbdb358d4139fbe80839c2470f56ccee8eb2dc3adcdb896f7a856f78376,serial_wall_clock,cpu_batch,True,True,True,True,0a7baee9d18d2b270784db9bff986f0cc8a2f852a4359fb858f674c617b17eee,37,True,118,True,True,rc101_21,"[17,1844.857320823,298.181064881,19]",True,True,True,0a7baee9d18d2b270784db9bff986f0cc8a2f852a4359fb858f674c617b17eee,561d7697aeb8919a91ec8b7e44dad3f0effa75f268b3bc427ef95db60c7066dd,561d7697aeb8919a91ec8b7e44dad3f0effa75f268b3bc427ef95db60c7066dd,2015,37,wall_clock_deadline,0,True
03a7fb12f53230cb6ef309dbe0af926d561ea0efd09861a2803eaea70b9a624f,parallel_wall_clock,cpu_batch,True,True,True,True,0a7baee9d18d2b270784db9bff986f0cc8a2f852a4359fb858f674c617b17eee,37,True,115,True,True,rc101_21,"[17,1844.857320823,298.181064881,19]",True,True,True,0a7baee9d18d2b270784db9bff986f0cc8a2f852a4359fb858f674c617b17eee,561d7697aeb8919a91ec8b7e44dad3f0effa75f268b3bc427ef95db60c7066dd,561d7697aeb8919a91ec8b7e44dad3f0effa75f268b3bc427ef95db60c7066dd,2015,37,wall_clock_deadline,0,True
dd7c6cc318693176fe412f87ba73e432af253b5208b0ef2d0eca8e128e23b178,serial_fixed_exact_calls,cpu_batch,True,True,True,True,1d26e389e6c1b5e0160543f62e3e17c2a6a3faf9d336f9cccdd4ec8f48c7c7b7,33,True,67,True,True,rc101_21,"[18,1881.438521144,332.415684781,20]",True,True,True,1d26e389e6c1b5e0160543f62e3e17c2a6a3faf9d336f9cccdd4ec8f48c7c7b7,97d37977844a7329d328dd493327c1b75b89f12d093974cbff0dcbe24394bf04,97d37977844a7329d328dd493327c1b75b89f12d093974cbff0dcbe24394bf04,2016,33,candidate_control_exhausted,0,True
dd7c6cc318693176fe412f87ba73e432af253b5208b0ef2d0eca8e128e23b178,parallel_fixed_exact_calls,cpu_batch,True,True,True,True,1d26e389e6c1b5e0160543f62e3e17c2a6a3faf9d336f9cccdd4ec8f48c7c7b7,33,True,67,True,True,rc101_21,"[18,1881.438521144,332.415684781,20]",True,True,True,1d26e389e6c1b5e0160543f62e3e17c2a6a3faf9d336f9cccdd4ec8f48c7c7b7,97d37977844a7329d328dd493327c1b75b89f12d093974cbff0dcbe24394bf04,97d37977844a7329d328dd493327c1b75b89f12d093974cbff0dcbe24394bf04,2016,33,candidate_control_exhausted,0,True
77b4a4cb946a709b6942b1d684cac98880ceac710f845ca68ebc38bf03e54525,serial_wall_clock,cpu_batch,True,True,True,True,b8189f4e4f210c280bb45175499419d89809f9cd93a67a3c0f01cef2d0e7dfad,37,True,130,True,True,rc101_21,"[18,1878.939296129,303.133100223,19]",True,True,True,b8189f4e4f210c280bb45175499419d89809f9cd93a67a3c0f01cef2d0e7dfad,5900093e307fdd2a5a1ac265b94efa18f5d715571c36d469e00a8f818da21466,5900093e307fdd2a5a1ac265b94efa18f5d715571c36d469e00a8f818da21466,2016,37,wall_clock_deadline,0,True
77b4a4cb946a709b6942b1d684cac98880ceac710f845ca68ebc38bf03e54525,parallel_wall_clock,cpu_batch,True,True,True,True,b8189f4e4f210c280bb45175499419d89809f9cd93a67a3c0f01cef2d0e7dfad,37,True,130,True,True,rc101_21,"[18,1878.939296129,303.133100223,19]",True,True,True,b8189f4e4f210c280bb45175499419d89809f9cd93a67a3c0f01cef2d0e7dfad,5900093e307fdd2a5a1ac265b94efa18f5d715571c36d469e00a8f818da21466,5900093e307fdd2a5a1ac265b94efa18f5d715571c36d469e00a8f818da21466,2016,37,wall_clock_deadline,0,True
4cd7a867728da32835d1b2af50bf9078abd427d16b2b4682841d419987f006c5,serial_fixed_exact_calls,cpu_batch,True,True,True,True,efa930074a3eae4167329bc12e0161cfb945ace9d0b6f305d193f66bb5fecb14,2,True,50,True,True,rc105C5,"[2,241.296391877,59.789763586,3]",True,True,True,efa930074a3eae4167329bc12e0161cfb945ace9d0b6f305d193f66bb5fecb14,ad3a9b7530f863369460742aff67dccb8e08465d7d7ecb313cfd94d07e80393d,ad3a9b7530f863369460742aff67dccb8e08465d7d7ecb313cfd94d07e80393d,2014,2,candidate_control_exhausted,0,True
4cd7a867728da32835d1b2af50bf9078abd427d16b2b4682841d419987f006c5,parallel_fixed_exact_calls,cpu_batch,True,True,True,True,efa930074a3eae4167329bc12e0161cfb945ace9d0b6f305d193f66bb5fecb14,2,True,50,True,True,rc105C5,"[2,241.296391877,59.789763586,3]",True,True,True,efa930074a3eae4167329bc12e0161cfb945ace9d0b6f305d193f66bb5fecb14,ad3a9b7530f863369460742aff67dccb8e08465d7d7ecb313cfd94d07e80393d,ad3a9b7530f863369460742aff67dccb8e08465d7d7ecb313cfd94d07e80393d,2014,2,candidate_control_exhausted,0,True
af9661a281fca6cb784b1ddfadb301d2e84b6a09a4661eaf804c2eb986b2a564,serial_wall_clock,cpu_batch,True,True,True,True,efa930074a3eae4167329bc12e0161cfb945ace9d0b6f305d193f66bb5fecb14,2,True,1000,True,True,rc105C5,"[2,241.296391877,59.789763586,3]",True,True,True,efa930074a3eae4167329bc12e0161cfb945ace9d0b6f305d193f66bb5fecb14,ad3a9b7530f863369460742aff67dccb8e08465d7d7ecb313cfd94d07e80393d,ad3a9b7530f863369460742aff67dccb8e08465d7d7ecb313cfd94d07e80393d,2014,2,iteration_limit,0,True
af9661a281fca6cb784b1ddfadb301d2e84b6a09a4661eaf804c2eb986b2a564,parallel_wall_clock,cpu_batch,True,True,True,True,efa930074a3eae4167329bc12e0161cfb945ace9d0b6f305d193f66bb5fecb14,2,True,1000,True,True,rc105C5,"[2,241.296391877,59.789763586,3]",True,True,True,efa930074a3eae4167329bc12e0161cfb945ace9d0b6f305d193f66bb5fecb14,ad3a9b7530f863369460742aff67dccb8e08465d7d7ecb313cfd94d07e80393d,ad3a9b7530f863369460742aff67dccb8e08465d7d7ecb313cfd94d07e80393d,2014,2,iteration_limit,0,True
3dc6e7793a1ecfda5b86cd5e582f47bdb6617af7e86dfda6e921cc6e3f02c3a4,serial_fixed_exact_calls,cpu_batch,True,True,True,True,efa930074a3eae4167329bc12e0161cfb945ace9d0b6f305d193f66bb5fecb14,2,True,50,True,True,rc105C5,"[2,241.296391877,59.789763586,3]",True,True,True,efa930074a3eae4167329bc12e0161cfb945ace9d0b6f305d193f66bb5fecb14,ad3a9b7530f863369460742aff67dccb8e08465d7d7ecb313cfd94d07e80393d,ad3a9b7530f863369460742aff67dccb8e08465d7d7ecb313cfd94d07e80393d,2015,2,candidate_control_exhausted,0,True
3dc6e7793a1ecfda5b86cd5e582f47bdb6617af7e86dfda6e921cc6e3f02c3a4,parallel_fixed_exact_calls,cpu_batch,True,True,True,True,efa930074a3eae4167329bc12e0161cfb945ace9d0b6f305d193f66bb5fecb14,2,True,50,True,True,rc105C5,"[2,241.296391877,59.789763586,3]",True,True,True,efa930074a3eae4167329bc12e0161cfb945ace9d0b6f305d193f66bb5fecb14,ad3a9b7530f863369460742aff67dccb8e08465d7d7ecb313cfd94d07e80393d,ad3a9b7530f863369460742aff67dccb8e08465d7d7ecb313cfd94d07e80393d,2015,2,candidate_control_exhausted,0,True
1fd7f4a84d045c236dfb94ea6409e62c1133b197cf07b8eda59afc7992751c8c,serial_wall_clock,cpu_batch,True,True,True,True,efa930074a3eae4167329bc12e0161cfb945ace9d0b6f305d193f66bb5fecb14,2,True,1000,True,True,rc105C5,"[2,241.296391877,59.789763586,3]",True,True,True,efa930074a3eae4167329bc12e0161cfb945ace9d0b6f305d193f66bb5fecb14,ad3a9b7530f863369460742aff67dccb8e08465d7d7ecb313cfd94d07e80393d,ad3a9b7530f863369460742aff67dccb8e08465d7d7ecb313cfd94d07e80393d,2015,2,iteration_limit,0,True
1fd7f4a84d045c236dfb94ea6409e62c1133b197cf07b8eda59afc7992751c8c,parallel_wall_clock,cpu_batch,True,True,True,True,efa930074a3eae4167329bc12e0161cfb945ace9d0b6f305d193f66bb5fecb14,2,True,1000,True,True,rc105C5,"[2,241.296391877,59.789763586,3]",True,True,True,efa930074a3eae4167329bc12e0161cfb945ace9d0b6f305d193f66bb5fecb14,ad3a9b7530f863369460742aff67dccb8e08465d7d7ecb313cfd94d07e80393d,ad3a9b7530f863369460742aff67dccb8e08465d7d7ecb313cfd94d07e80393d,2015,2,iteration_limit,0,True
7477139c9f559f09855bf0424d5ea7c23a8724782f5c723fddda04c03e6e80ad,serial_fixed_exact_calls,cpu_batch,True,True,True,True,efa930074a3eae4167329bc12e0161cfb945ace9d0b6f305d193f66bb5fecb14,2,True,50,True,True,rc105C5,"[2,241.296391877,59.789763586,3]",True,True,True,efa930074a3eae4167329bc12e0161cfb945ace9d0b6f305d193f66bb5fecb14,ad3a9b7530f863369460742aff67dccb8e08465d7d7ecb313cfd94d07e80393d,ad3a9b7530f863369460742aff67dccb8e08465d7d7ecb313cfd94d07e80393d,2016,2,candidate_control_exhausted,0,True
7477139c9f559f09855bf0424d5ea7c23a8724782f5c723fddda04c03e6e80ad,parallel_fixed_exact_calls,cpu_batch,True,True,True,True,efa930074a3eae4167329bc12e0161cfb945ace9d0b6f305d193f66bb5fecb14,2,True,50,True,True,rc105C5,"[2,241.296391877,59.789763586,3]",True,True,True,efa930074a3eae4167329bc12e0161cfb945ace9d0b6f305d193f66bb5fecb14,ad3a9b7530f863369460742aff67dccb8e08465d7d7ecb313cfd94d07e80393d,ad3a9b7530f863369460742aff67dccb8e08465d7d7ecb313cfd94d07e80393d,2016,2,candidate_control_exhausted,0,True
199efd23190ea71a1c08cb92ba8a1766a2b8a0df1fbba38f06f542d619196b45,serial_wall_clock,cpu_batch,True,True,True,True,efa930074a3eae4167329bc12e0161cfb945ace9d0b6f305d193f66bb5fecb14,2,True,1000,True,True,rc105C5,"[2,241.296391877,59.789763586,3]",True,True,True,efa930074a3eae4167329bc12e0161cfb945ace9d0b6f305d193f66bb5fecb14,ad3a9b7530f863369460742aff67dccb8e08465d7d7ecb313cfd94d07e80393d,ad3a9b7530f863369460742aff67dccb8e08465d7d7ecb313cfd94d07e80393d,2016,2,iteration_limit,0,True
199efd23190ea71a1c08cb92ba8a1766a2b8a0df1fbba38f06f542d619196b45,parallel_wall_clock,cpu_batch,True,True,True,True,efa930074a3eae4167329bc12e0161cfb945ace9d0b6f305d193f66bb5fecb14,2,True,1000,True,True,rc105C5,"[2,241.296391877,59.789763586,3]",True,True,True,efa930074a3eae4167329bc12e0161cfb945ace9d0b6f305d193f66bb5fecb14,ad3a9b7530f863369460742aff67dccb8e08465d7d7ecb313cfd94d07e80393d,ad3a9b7530f863369460742aff67dccb8e08465d7d7ecb313cfd94d07e80393d,2016,2,iteration_limit,0,True
