acceptance_trajectory_hash,axis,backend,candidate_reconciliation_valid,candidate_work_hash,completed_calls,effective_iterations,exact_reconciliation_valid,inherited_initial_solution_valid,instance,objective_key,objective_not_worse,paired_semantics_valid,parallel_ordering_valid,route_result_hash,seed,started_calls,termination_reason,unchanged_exact_calls,valid
3c3075a702fdb0cce3ebd1d1ed50e9f8c5ed5fa19fb9e3af4c7fdcaaf5e76e16,serial_wall_clock,cpu_batch,True,43a011148727b49ae98d9cd27c3d2ba6f3b10dd5eb7d759709aa0abb2bb4eec6,138,1000,True,True,r103C10,"[2,207.051154172,49.247992351,3]",True,True,True,71e4d3a453973b4c10651eb69118f374ecaf6d0fc0170d01781c2235cecaa807,2014,138,iteration_limit,0,True
3c3075a702fdb0cce3ebd1d1ed50e9f8c5ed5fa19fb9e3af4c7fdcaaf5e76e16,parallel_wall_clock,cpu_batch,True,43a011148727b49ae98d9cd27c3d2ba6f3b10dd5eb7d759709aa0abb2bb4eec6,138,1000,True,True,r103C10,"[2,207.051154172,49.247992351,3]",True,True,True,71e4d3a453973b4c10651eb69118f374ecaf6d0fc0170d01781c2235cecaa807,2014,138,iteration_limit,0,True
388ce577ab0a32c7cee0f7f546dd9a641be17442a4f2133383a1106bbd93db53,serial_fixed_exact_calls,cpu_batch,True,755309389b03cf22426563049d16281c427bf35b904d0e9642193add8d356d63,32,103,True,True,r103C10,"[2,207.051154172,49.247992351,3]",True,True,True,35d5339af813931b9ebae473087e44889b91e0ec20ab0b0382f5a7740ba022bf,2015,32,candidate_control_exhausted,0,True
388ce577ab0a32c7cee0f7f546dd9a641be17442a4f2133383a1106bbd93db53,parallel_fixed_exact_calls,cpu_batch,True,755309389b03cf22426563049d16281c427bf35b904d0e9642193add8d356d63,32,103,True,True,r103C10,"[2,207.051154172,49.247992351,3]",True,True,True,35d5339af813931b9ebae473087e44889b91e0ec20ab0b0382f5a7740ba022bf,2015,32,candidate_control_exhausted,0,True
c7d8de5901993a2e410cbe927ced38ed2a8900fbb5f2ae614a0ed2e0d41a8562,serial_wall_clock,cpu_batch,True,f345367a925f008579af3dd7bd5996d656f24fe023ac7850655a45d61a7fc419,86,1000,True,True,r103C10,"[2,207.051154172,49.247992351,3]",True,True,True,f862b06e4ca8af1fc093f4e255e2e557c1ff0bb24231a390426a1bc7177fdda3,2015,86,iteration_limit,0,True
c7d8de5901993a2e410cbe927ced38ed2a8900fbb5f2ae614a0ed2e0d41a8562,parallel_wall_clock,cpu_batch,True,f345367a925f008579af3dd7bd5996d656f24fe023ac7850655a45d61a7fc419,86,1000,True,True,r103C10,"[2,207.051154172,49.247992351,3]",True,True,True,f862b06e4ca8af1fc093f4e255e2e557c1ff0bb24231a390426a1bc7177fdda3,2015,86,iteration_limit,0,True
b2ba494d31a28f438857dcb3a35325de1d6bd15c8221c26f2147628c315c0e29,serial_fixed_exact_calls,cpu_batch,True,c0b590f34aa2b4ab346859863d353955ebb68d6ee53685c3b7d480313fff4a6c,14,50,True,True,r103C10,"[2,207.051154172,49.247992351,3]",True,True,True,ad2c4aa21b019b1bc58e162b0ecce76a64c52c6f1b36cbe1a78c5ecb5e3fc9a7,2016,14,candidate_control_exhausted,0,True
b2ba494d31a28f438857dcb3a35325de1d6bd15c8221c26f2147628c315c0e29,parallel_fixed_exact_calls,cpu_batch,True,c0b590f34aa2b4ab346859863d353955ebb68d6ee53685c3b7d480313fff4a6c,14,50,True,True,r103C10,"[2,207.051154172,49.247992351,3]",True,True,True,ad2c4aa21b019b1bc58e162b0ecce76a64c52c6f1b36cbe1a78c5ecb5e3fc9a7,2016,14,candidate_control_exhausted,0,True
db4ec78cb2b521d77638c903cc7e7a515bc7105454aa7b44cab119c0522d271b,serial_wall_clock,cpu_batch,True,b19332b02760d8c0286adf45c00f1c99cb91b4a9d83d30cfd71330bc36e02fd4,102,1000,True,True,r103C10,"[2,207.051154172,49.247992351,3]",True,True,True,b4062746a75c388fa22617c63c61eec70b97e7b8bdcd64d90604c980766e39a7,2016,102,iteration_limit,0,True
db4ec78cb2b521d77638c903cc7e7a515bc7105454aa7b44cab119c0522d271b,parallel_wall_clock,cpu_batch,True,b19332b02760d8c0286adf45c00f1c99cb91b4a9d83d30cfd71330bc36e02fd4,102,1000,True,True,r103C10,"[2,207.051154172,49.247992351,3]",True,True,True,b4062746a75c388fa22617c63c61eec70b97e7b8bdcd64d90604c980766e39a7,2016,102,iteration_limit,0,True
eb1000a7c424c3a3492628f43ae4231aa22092b40704a8057448736047e3b9c7,serial_fixed_exact_calls,cpu_batch,True,4e535316f86d1271cc0c0d9c232b5111de87dda663c436d5fbbdeb73e797d3dd,12,51,True,True,r105C15,"[4,336.1536021,80.684092212,4]",True,True,True,54f01bf2066e390c37713b0ef8bf1ac762a598e0b8b1f2211c676620dd478a74,2014,12,candidate_control_exhausted,0,True
eb1000a7c424c3a3492628f43ae4231aa22092b40704a8057448736047e3b9c7,parallel_fixed_exact_calls,cpu_batch,True,4e535316f86d1271cc0c0d9c232b5111de87dda663c436d5fbbdeb73e797d3dd,12,51,True,True,r105C15,"[4,336.1536021,80.684092212,4]",True,True,True,54f01bf2066e390c37713b0ef8bf1ac762a598e0b8b1f2211c676620dd478a74,2014,12,candidate_control_exhausted,0,True
4f1e99b062353544d1e05b1b083fac9647a3e4b5a11eb153be5df7abc5b0ce5b,serial_wall_clock,cpu_batch,True,c7b29fb0ba7ff19b4c1a6519b7912ea4652746002f69bc0172564d9f65d9f9cf,67,1000,True,True,r105C15,"[4,336.1536021,80.684092212,4]",True,True,True,f2ba6882ce6a350f1893ba5a4f68e1f4bf133f4cdf13c27d99b4c322614b92fa,2014,67,iteration_limit,0,True
4f1e99b062353544d1e05b1b083fac9647a3e4b5a11eb153be5df7abc5b0ce5b,parallel_wall_clock,cpu_batch,True,c7b29fb0ba7ff19b4c1a6519b7912ea4652746002f69bc0172564d9f65d9f9cf,67,1000,True,True,r105C15,"[4,336.1536021,80.684092212,4]",True,True,True,f2ba6882ce6a350f1893ba5a4f68e1f4bf133f4cdf13c27d99b4c322614b92fa,2014,67,iteration_limit,0,True
380511d9cfecb717e2294b2dceee800ccbcf2e4ff74519c58625121ccd819e31,serial_fixed_exact_calls,cpu_batch,True,c8759dd2b7d993c39e3c3bf952868f46d8686392e02271b27582163c689010fa,16,60,True,True,r105C15,"[4,338.888543976,80.684092212,4]",True,True,True,be4073b74e49ff45458406e86bba35318e3bbfb728175824fa78bd46c2e6558a,2015,16,candidate_control_exhausted,0,True
380511d9cfecb717e2294b2dceee800ccbcf2e4ff74519c58625121ccd819e31,parallel_fixed_exact_calls,cpu_batch,True,c8759dd2b7d993c39e3c3bf952868f46d8686392e02271b27582163c689010fa,16,60,True,True,r105C15,"[4,338.888543976,80.684092212,4]",True,True,True,be4073b74e49ff45458406e86bba35318e3bbfb728175824fa78bd46c2e6558a,2015,16,candidate_control_exhausted,0,True
b6fb3fa2454119ea7de468ce67f75358c26abf2c502014d13194e288f0e55f8f,serial_wall_clock,cpu_batch,True,a79c2a52bf5af072038b4b52f80522f7f562200bd7ab6772b0f9060a77ebdf3f,66,1000,True,True,r105C15,"[4,336.1536021,80.684092212,4]",True,True,True,46eaad033d922fa85a4dbdda29074cea37435a34e62717554cd456c1e5512c3a,2015,66,iteration_limit,0,True
b6fb3fa2454119ea7de468ce67f75358c26abf2c502014d13194e288f0e55f8f,parallel_wall_clock,cpu_batch,True,a79c2a52bf5af072038b4b52f80522f7f562200bd7ab6772b0f9060a77ebdf3f,66,1000,True,True,r105C15,"[4,336.1536021,80.684092212,4]",True,True,True,46eaad033d922fa85a4dbdda29074cea37435a34e62717554cd456c1e5512c3a,2015,66,iteration_limit,0,True
10e125b22ab844a177cc01c9f2b489bb64c443d66a6e6c741b01d8c489eacf69,serial_fixed_exact_calls,cpu_batch,True,9c90b734a722a0ac1e9947e43a609c0af6b22df92e667ce0627836eaf1b349fa,14,66,True,True,r105C15,"[4,336.1536021,80.684092212,4]",True,True,True,c9328d78e770a1311799f36a15035d9af91fd73f1eb9a75224ccea59bfb1b07b,2016,14,candidate_control_exhausted,0,True
10e125b22ab844a177cc01c9f2b489bb64c443d66a6e6c741b01d8c489eacf69,parallel_fixed_exact_calls,cpu_batch,True,9c90b734a722a0ac1e9947e43a609c0af6b22df92e667ce0627836eaf1b349fa,14,66,True,True,r105C15,"[4,336.1536021,80.684092212,4]",True,True,True,c9328d78e770a1311799f36a15035d9af91fd73f1eb9a75224ccea59bfb1b07b,2016,14,candidate_control_exhausted,0,True
df6c489c876baa1e94350ad9911992c0fffc7aea5a1354c8ff988e1abc03cfbd,serial_wall_clock,cpu_batch,True,0b99813899e4d67a7a3f83f0a49b0fca4b47dc15649f9b387a9880f9eac452c7,67,1000,True,True,r105C15,"[4,336.1536021,80.684092212,4]",True,True,True,4b9518dd950b21a7c9c71265569bcf614495d5f4574b58b94c60f7f7d4bb204f,2016,67,iteration_limit,0,True
df6c489c876baa1e94350ad9911992c0fffc7aea5a1354c8ff988e1abc03cfbd,parallel_wall_clock,cpu_batch,True,0b99813899e4d67a7a3f83f0a49b0fca4b47dc15649f9b387a9880f9eac452c7,67,1000,True,True,r105C15,"[4,336.1536021,80.684092212,4]",True,True,True,4b9518dd950b21a7c9c71265569bcf614495d5f4574b58b94c60f7f7d4bb204f,2016,67,iteration_limit,0,True
8c9ee32fb902ecdc238651202a43457ca43cdbeafead1b239f868b43c4ff85b1,serial_fixed_exact_calls,cpu_batch,True,db6a7e82fcd190cb38d6800017db605aa52c6d20b93e0ba8c6a0bf33e57b168a,2,50,True,True,r105C5,"[2,156.082069464,44.159902941,2]",True,True,True,a2cca5c66521ae8f350342a2a5053f3ee77cb0c0d1dd1bc076bdd5cdac3a81e5,2014,2,candidate_control_exhausted,0,True
8c9ee32fb902ecdc238651202a43457ca43cdbeafead1b239f868b43c4ff85b1,parallel_fixed_exact_calls,cpu_batch,True,db6a7e82fcd190cb38d6800017db605aa52c6d20b93e0ba8c6a0bf33e57b168a,2,50,True,True,r105C5,"[2,156.082069464,44.159902941,2]",True,True,True,a2cca5c66521ae8f350342a2a5053f3ee77cb0c0d1dd1bc076bdd5cdac3a81e5,2014,2,candidate_control_exhausted,0,True
df0f9af4b31f898d23b999791dab5f62118547b9e85262587ba2bc51b7af1d3c,serial_wall_clock,cpu_batch,True,db6a7e82fcd190cb38d6800017db605aa52c6d20b93e0ba8c6a0bf33e57b168a,2,1000,True,True,r105C5,"[2,156.082069464,44.159902941,2]",True,True,True,a2cca5c66521ae8f350342a2a5053f3ee77cb0c0d1dd1bc076bdd5cdac3a81e5,2014,2,iteration_limit,0,True
df0f9af4b31f898d23b999791dab5f62118547b9e85262587ba2bc51b7af1d3c,parallel_wall_clock,cpu_batch,True,db6a7e82fcd190cb38d6800017db605aa52c6d20b93e0ba8c6a0bf33e57b168a,2,1000,True,True,r105C5,"[2,156.082069464,44.159902941,2]",True,True,True,a2cca5c66521ae8f350342a2a5053f3ee77cb0c0d1dd1bc076bdd5cdac3a81e5,2014,2,iteration_limit,0,True
3dc230f09773fb9a785f09011b4f65ce6ac5fcf2ce23919106e5818fe7fe1393,serial_fixed_exact_calls,cpu_batch,True,db6a7e82fcd190cb38d6800017db605aa52c6d20b93e0ba8c6a0bf33e57b168a,2,50,True,True,r105C5,"[2,156.082069464,44.159902941,2]",True,True,True,a2cca5c66521ae8f350342a2a5053f3ee77cb0c0d1dd1bc076bdd5cdac3a81e5,2015,2,candidate_control_exhausted,0,True
3dc230f09773fb9a785f09011b4f65ce6ac5fcf2ce23919106e5818fe7fe1393,parallel_fixed_exact_calls,cpu_batch,True,db6a7e82fcd190cb38d6800017db605aa52c6d20b93e0ba8c6a0bf33e57b168a,2,50,True,True,r105C5,"[2,156.082069464,44.159902941,2]",True,True,True,a2cca5c66521ae8f350342a2a5053f3ee77cb0c0d1dd1bc076bdd5cdac3a81e5,2015,2,candidate_control_exhausted,0,True
31f5a86a1ea6291a2109f0876b879db1471e51056a8bbf963ef98706fd212e9b,serial_wall_clock,cpu_batch,True,db6a7e82fcd190cb38d6800017db605aa52c6d20b93e0ba8c6a0bf33e57b168a,2,1000,True,True,r105C5,"[2,156.082069464,44.159902941,2]",True,True,True,a2cca5c66521ae8f350342a2a5053f3ee77cb0c0d1dd1bc076bdd5cdac3a81e5,2015,2,iteration_limit,0,True
31f5a86a1ea6291a2109f0876b879db1471e51056a8bbf963ef98706fd212e9b,parallel_wall_clock,cpu_batch,True,db6a7e82fcd190cb38d6800017db605aa52c6d20b93e0ba8c6a0bf33e57b168a,2,1000,True,True,r105C5,"[2,156.082069464,44.159902941,2]",True,True,True,a2cca5c66521ae8f350342a2a5053f3ee77cb0c0d1dd1bc076bdd5cdac3a81e5,2015,2,iteration_limit,0,True
8803ddb6dc3fd7d433637113faa81a7d1ca3e02fc202bdd7579ca80e4dac66a4,serial_fixed_exact_calls,cpu_batch,True,db6a7e82fcd190cb38d6800017db605aa52c6d20b93e0ba8c6a0bf33e57b168a,2,50,True,True,r105C5,"[2,156.082069464,44.159902941,2]",True,True,True,a2cca5c66521ae8f350342a2a5053f3ee77cb0c0d1dd1bc076bdd5cdac3a81e5,2016,2,candidate_control_exhausted,0,True
8803ddb6dc3fd7d433637113faa81a7d1ca3e02fc202bdd7579ca80e4dac66a4,parallel_fixed_exact_calls,cpu_batch,True,db6a7e82fcd190cb38d6800017db605aa52c6d20b93e0ba8c6a0bf33e57b168a,2,50,True,True,r105C5,"[2,156.082069464,44.159902941,2]",True,True,True,a2cca5c66521ae8f350342a2a5053f3ee77cb0c0d1dd1bc076bdd5cdac3a81e5,2016,2,candidate_control_exhausted,0,True
e59bb180b44479f0e2029516a6f3217496f1f2ac52a1618c8a36da25dd44badb,serial_wall_clock,cpu_batch,True,db6a7e82fcd190cb38d6800017db605aa52c6d20b93e0ba8c6a0bf33e57b168a,2,1000,True,True,r105C5,"[2,156.082069464,44.159902941,2]",True,True,True,a2cca5c66521ae8f350342a2a5053f3ee77cb0c0d1dd1bc076bdd5cdac3a81e5,2016,2,iteration_limit,0,True
e59bb180b44479f0e2029516a6f3217496f1f2ac52a1618c8a36da25dd44badb,parallel_wall_clock,cpu_batch,True,db6a7e82fcd190cb38d6800017db605aa52c6d20b93e0ba8c6a0bf33e57b168a,2,1000,True,True,r105C5,"[2,156.082069464,44.159902941,2]",True,True,True,a2cca5c66521ae8f350342a2a5053f3ee77cb0c0d1dd1bc076bdd5cdac3a81e5,2016,2,iteration_limit,0,True
09ab18d8dd37ad6e54c19669009326d31c6de2f408c39e1f7d1127a697700f47,serial_fixed_exact_calls,cpu_batch,True,b715e26b6dfa70dfc038bf0f6887c1499653b833f8e5ee88b841a4fcdf06d319,32,78,True,True,rc101_21,"[18,1863.274097528,312.76300404,20]",True,True,True,1c5a7f2a578805911fb85f4a34b07e618c1cbf8d628ba6c401d8eef3176e5653,2014,32,candidate_control_exhausted,0,True
09ab18d8dd37ad6e54c19669009326d31c6de2f408c39e1f7d1127a697700f47,parallel_fixed_exact_calls,cpu_batch,True,b715e26b6dfa70dfc038bf0f6887c1499653b833f8e5ee88b841a4fcdf06d319,32,78,True,True,rc101_21,"[18,1863.274097528,312.76300404,20]",True,True,True,1c5a7f2a578805911fb85f4a34b07e618c1cbf8d628ba6c401d8eef3176e5653,2014,32,candidate_control_exhausted,0,True
6ac76e2b3719cbefb5fe21e6a88a814efdbf2dbe967123d8e98683e6e65d6ac8,serial_wall_clock,cpu_batch,True,66ff88824ac82408c97e1f594dc65df26a21dc1987887d8c0f59c595ae6ad592,34,121,True,True,rc101_21,"[18,1863.274097528,312.76300404,20]",True,True,True,545e54d6482aff5ef57bae914d254ba8edcdea033e04b358878254e71aa0a363,2014,34,wall_clock_deadline,0,True
ccbb588f7f4768f14a707ff015f9c27b05b1e150c3bb61801c6a37665d788c00,parallel_wall_clock,cpu_batch,True,66ff88824ac82408c97e1f594dc65df26a21dc1987887d8c0f59c595ae6ad592,34,118,True,True,rc101_21,"[18,1863.274097528,312.76300404,20]",True,True,True,545e54d6482aff5ef57bae914d254ba8edcdea033e04b358878254e71aa0a363,2014,34,wall_clock_deadline,0,True
a91601a285602d96139f4fb00be7c19108bae7dda0134a4a6708bd3874ba6868,serial_fixed_exact_calls,cpu_batch,True,05f6bba6e85f8b6c2d8a6bef31a560a8f131cea39352fc32d469dff5ccca5461,35,92,True,True,rc101_21,"[17,1844.857320823,298.181064881,19]",True,True,True,222198b7d3fc50617fe4563e322d1a418d7403f6860237d10a67072b5b6dc11c,2015,35,candidate_control_exhausted,0,True
a91601a285602d96139f4fb00be7c19108bae7dda0134a4a6708bd3874ba6868,parallel_fixed_exact_calls,cpu_batch,True,05f6bba6e85f8b6c2d8a6bef31a560a8f131cea39352fc32d469dff5ccca5461,35,92,True,True,rc101_21,"[17,1844.857320823,298.181064881,19]",True,True,True,222198b7d3fc50617fe4563e322d1a418d7403f6860237d10a67072b5b6dc11c,2015,35,candidate_control_exhausted,0,True
e88581c00bed73c20d9b41b71a7b5824deb857e74d5669373262eb26b9815870,serial_wall_clock,cpu_batch,True,0a7baee9d18d2b270784db9bff986f0cc8a2f852a4359fb858f674c617b17eee,37,121,True,True,rc101_21,"[17,1844.857320823,298.181064881,19]",True,True,True,561d7697aeb8919a91ec8b7e44dad3f0effa75f268b3bc427ef95db60c7066dd,2015,37,wall_clock_deadline,0,True
36b79b0aa9ccf4048a04c8d935876740765239c34a7d67283ea0aab007180b06,parallel_wall_clock,cpu_batch,True,0a7baee9d18d2b270784db9bff986f0cc8a2f852a4359fb858f674c617b17eee,37,124,True,True,rc101_21,"[17,1844.857320823,298.181064881,19]",True,True,True,561d7697aeb8919a91ec8b7e44dad3f0effa75f268b3bc427ef95db60c7066dd,2015,37,wall_clock_deadline,0,True
5492440638c71055d2d678e5fc81ddff97fd6eb6b03d11664cb80039cd43cbec,serial_fixed_exact_calls,cpu_batch,True,1d26e389e6c1b5e0160543f62e3e17c2a6a3faf9d336f9cccdd4ec8f48c7c7b7,33,67,True,True,rc101_21,"[18,1881.438521144,332.415684781,20]",True,True,True,97d37977844a7329d328dd493327c1b75b89f12d093974cbff0dcbe24394bf04,2016,33,candidate_control_exhausted,0,True
5492440638c71055d2d678e5fc81ddff97fd6eb6b03d11664cb80039cd43cbec,parallel_fixed_exact_calls,cpu_batch,True,1d26e389e6c1b5e0160543f62e3e17c2a6a3faf9d336f9cccdd4ec8f48c7c7b7,33,67,True,True,rc101_21,"[18,1881.438521144,332.415684781,20]",True,True,True,97d37977844a7329d328dd493327c1b75b89f12d093974cbff0dcbe24394bf04,2016,33,candidate_control_exhausted,0,True
c7b36c451cee9e7f5b74979c080f6c7b4cc5031e9505bca41510faf385324b64,serial_wall_clock,cpu_batch,True,b8189f4e4f210c280bb45175499419d89809f9cd93a67a3c0f01cef2d0e7dfad,37,130,True,True,rc101_21,"[18,1878.939296129,303.133100223,19]",True,True,True,5900093e307fdd2a5a1ac265b94efa18f5d715571c36d469e00a8f818da21466,2016,37,wall_clock_deadline,0,True
73ff8d068d4268be7619b9614cb3bdd2f8887f9c9dbaeecb144cee2e77e21e9e,parallel_wall_clock,cpu_batch,True,b8189f4e4f210c280bb45175499419d89809f9cd93a67a3c0f01cef2d0e7dfad,37,133,True,True,rc101_21,"[18,1878.939296129,303.133100223,19]",True,True,True,5900093e307fdd2a5a1ac265b94efa18f5d715571c36d469e00a8f818da21466,2016,37,wall_clock_deadline,0,True
1ea07e25c2f9aa8cbad5218313fe882aa695e8238bd9da36489c56720d16c507,serial_fixed_exact_calls,cpu_batch,True,385a814e0fa6f4b498c6e1a51413c6fdcc39792f4a1948b1be60b4ac7adb2b5c,19,74,True,True,rc102C10,"[4,423.510181924,69.382613231,3]",True,True,True,1cd783e3a85f042185661f5e142b6a88673b41bc63a04831d1c55a692bd9043d,2014,19,candidate_control_exhausted,0,True
1ea07e25c2f9aa8cbad5218313fe882aa695e8238bd9da36489c56720d16c507,parallel_fixed_exact_calls,cpu_batch,True,385a814e0fa6f4b498c6e1a51413c6fdcc39792f4a1948b1be60b4ac7adb2b5c,19,74,True,True,rc102C10,"[4,423.510181924,69.382613231,3]",True,True,True,1cd783e3a85f042185661f5e142b6a88673b41bc63a04831d1c55a692bd9043d,2014,19,candidate_control_exhausted,0,True
033af68c6ff8d8dfe481e25d3cfb24f40cbd50d5422f1a975798b0f4f60ce9c6,serial_wall_clock,cpu_batch,True,475fcae30b27577cc14e3f7285375136a73532dcc5ac78b5b03193c2bd95f7f3,56,1000,True,True,rc102C10,"[4,423.510181924,69.382613231,3]",True,True,True,d4bf9d1878b5e232f253dc4c975a06173849c40e988a7a4fed5589d2e0f68541,2014,56,iteration_limit,0,True
033af68c6ff8d8dfe481e25d3cfb24f40cbd50d5422f1a975798b0f4f60ce9c6,parallel_wall_clock,cpu_batch,True,475fcae30b27577cc14e3f7285375136a73532dcc5ac78b5b03193c2bd95f7f3,56,1000,True,True,rc102C10,"[4,423.510181924,69.382613231,3]",True,True,True,d4bf9d1878b5e232f253dc4c975a06173849c40e988a7a4fed5589d2e0f68541,2014,56,iteration_limit,0,True
70e368dbfe191b54ed16c61cf9b0b28da0462711e7815819637568e09f46a2c9,serial_fixed_exact_calls,cpu_batch,True,1edbc831157c679b566776fa1ca8abb44b38c2b5b25fc94828bcf09b4e8fc0c6,22,68,True,True,rc102C10,"[4,423.510181924,69.382613231,3]",True,True,True,3e944f0a0056b503d40fb07b14551b65c9150f65d8af7a93226052ae750694aa,2015,22,candidate_control_exhausted,0,True
70e368dbfe191b54ed16c61cf9b0b28da0462711e7815819637568e09f46a2c9,parallel_fixed_exact_calls,cpu_batch,True,1edbc831157c679b566776fa1ca8abb44b38c2b5b25fc94828bcf09b4e8fc0c6,22,68,True,True,rc102C10,"[4,423.510181924,69.382613231,3]",True,True,True,3e944f0a0056b503d40fb07b14551b65c9150f65d8af7a93226052ae750694aa,2015,22,candidate_control_exhausted,0,True
ee765ec541779827d3305d9778bba1fb3501ca6d265e7d78734fd0081923bb9a,serial_wall_clock,cpu_batch,True,c73f833f3346854f624f7b67ce661a3113d25fad727697b1a88133e493295467,52,1000,True,True,rc102C10,"[4,423.510181924,69.382613231,3]",True,True,True,e6e86f8c0887bd29d331ba1446a428a745921e1fdfdc7b4ef8bf786c5a806600,2015,52,iteration_limit,0,True
ee765ec541779827d3305d9778bba1fb3501ca6d265e7d78734fd0081923bb9a,parallel_wall_clock,cpu_batch,True,c73f833f3346854f624f7b67ce661a3113d25fad727697b1a88133e493295467,52,1000,True,True,rc102C10,"[4,423.510181924,69.382613231,3]",True,True,True,e6e86f8c0887bd29d331ba1446a428a745921e1fdfdc7b4ef8bf786c5a806600,2015,52,iteration_limit,0,True
ae4836411755c37b7ffe245e687bf837649d6f7fbedda6538fadf4c09a72da35,serial_fixed_exact_calls,cpu_batch,True,6451135c8338a5d8da32711adf61aa9ac82a3b0e0524df09f7cfc3ef057d8b1c,16,50,True,True,rc102C10,"[4,423.510181924,69.382613231,3]",True,True,True,69b51c6be4e68395d291eeca740059cfa7e41f965e566ced26fa1faff0ae8b49,2016,16,candidate_control_exhausted,0,True
ae4836411755c37b7ffe245e687bf837649d6f7fbedda6538fadf4c09a72da35,parallel_fixed_exact_calls,cpu_batch,True,6451135c8338a5d8da32711adf61aa9ac82a3b0e0524df09f7cfc3ef057d8b1c,16,50,True,True,rc102C10,"[4,423.510181924,69.382613231,3]",True,True,True,69b51c6be4e68395d291eeca740059cfa7e41f965e566ced26fa1faff0ae8b49,2016,16,candidate_control_exhausted,0,True
cbb1dd95fcf127e704693494dc24aff30d067bfb87da0daccb5427d09a708697,serial_wall_clock,cpu_batch,True,c989f5e050ff1d76a35c9316c316a1114aaca063646bc7bf1b6783893984fcf0,78,1000,True,True,rc102C10,"[4,423.510181924,69.382613231,3]",True,True,True,86339a64a31815469794a1531d253a14a6d0f7db82d1d3078990dab0e7964430,2016,78,iteration_limit,0,True
cbb1dd95fcf127e704693494dc24aff30d067bfb87da0daccb5427d09a708697,parallel_wall_clock,cpu_batch,True,c989f5e050ff1d76a35c9316c316a1114aaca063646bc7bf1b6783893984fcf0,78,1000,True,True,rc102C10,"[4,423.510181924,69.382613231,3]",True,True,True,86339a64a31815469794a1531d253a14a6d0f7db82d1d3078990dab0e7964430,2016,78,iteration_limit,0,True
d1d1e44a9d8459b5b8b2378ac120cbc684863c680e5e596aab5d9d4e5e4c83bf,serial_fixed_exact_calls,cpu_batch,True,c6f75b239600fc013ff6145a62f2efbf6a8734119b5758b8cca06cffeced3f23,21,61,True,True,rc103C15,"[4,397.669856913,67.687714099,4]",True,True,True,74dcbe32c34ed5831265ac6fe45947c2f6f08338b1e94d855fb0924d8aea2b22,2014,21,candidate_control_exhausted,0,True
d1d1e44a9d8459b5b8b2378ac120cbc684863c680e5e596aab5d9d4e5e4c83bf,parallel_fixed_exact_calls,cpu_batch,True,c6f75b239600fc013ff6145a62f2efbf6a8734119b5758b8cca06cffeced3f23,21,61,True,True,rc103C15,"[4,397.669856913,67.687714099,4]",True,True,True,74dcbe32c34ed5831265ac6fe45947c2f6f08338b1e94d855fb0924d8aea2b22,2014,21,candidate_control_exhausted,0,True
fe12737ca8fee63d573bac91ffaadc879f6ce3bfbfdffd80e76795e333998908,serial_wall_clock,cpu_batch,True,1b7f5ed5954c61eff65a9bc168632fa381c138ae0982be365035ddcf2d975fb4,139,1000,True,True,rc103C15,"[4,397.669856913,67.687714099,4]",True,True,True,101403b374ca3fd5e7e6e7f2c2beda6db06ccd2b4aeee10724aadfbc22d8fc06,2014,139,iteration_limit,0,True
fe12737ca8fee63d573bac91ffaadc879f6ce3bfbfdffd80e76795e333998908,parallel_wall_clock,cpu_batch,True,1b7f5ed5954c61eff65a9bc168632fa381c138ae0982be365035ddcf2d975fb4,139,1000,True,True,rc103C15,"[4,397.669856913,67.687714099,4]",True,True,True,101403b374ca3fd5e7e6e7f2c2beda6db06ccd2b4aeee10724aadfbc22d8fc06,2014,139,iteration_limit,0,True
44d822f9b6a50b6912a82a34a6e4a4af9db90eb4aa1fe31a4d50b298ffdd5eb6,serial_fixed_exact_calls,cpu_batch,True,c76ac873d0ddd798e5c18041c66b16a3ca44e41a53b716a126be5c79f9d6a670,24,63,True,True,rc103C15,"[4,397.669856913,67.687714099,4]",True,True,True,1ec69f5ad36b6979da6932a3eca7ee28a68db89d2c0930a360a5c38ab09e74c0,2015,24,candidate_control_exhausted,0,True
44d822f9b6a50b6912a82a34a6e4a4af9db90eb4aa1fe31a4d50b298ffdd5eb6,parallel_fixed_exact_calls,cpu_batch,True,c76ac873d0ddd798e5c18041c66b16a3ca44e41a53b716a126be5c79f9d6a670,24,63,True,True,rc103C15,"[4,397.669856913,67.687714099,4]",True,True,True,1ec69f5ad36b6979da6932a3eca7ee28a68db89d2c0930a360a5c38ab09e74c0,2015,24,candidate_control_exhausted,0,True
5e7cdc5057a6ca11fb0d478989a307f2fc9889236651034201e2febca5daf253,serial_wall_clock,cpu_batch,True,febb70ffa7fda7f3e77645adae959d267a0afc0dc88a1970956520f2d2565f7d,158,1000,True,True,rc103C15,"[4,397.669856913,67.687714099,4]",True,True,True,7e67ac886c6137e331bd1df92b2dbabf4747a61dedfaec731243bccefcff2bdc,2015,158,iteration_limit,0,True
5e7cdc5057a6ca11fb0d478989a307f2fc9889236651034201e2febca5daf253,parallel_wall_clock,cpu_batch,True,febb70ffa7fda7f3e77645adae959d267a0afc0dc88a1970956520f2d2565f7d,158,1000,True,True,rc103C15,"[4,397.669856913,67.687714099,4]",True,True,True,7e67ac886c6137e331bd1df92b2dbabf4747a61dedfaec731243bccefcff2bdc,2015,158,iteration_limit,0,True
